"","Data","startTyg","temp_min","temp_avg","temp_max","deszcz","snieg","Jaki_dzien","Wolne","Rodzaj_opadu","Miejsce","Liczba_rowerow"
"3243",2018-08-26,2018-08-20,12.5,13.7,17.3,8.9,0,"weekend",TRUE,"d","Nowohucka",110
"3244",2018-08-27,2018-08-27,8.9,13.7,19.1,0,0,"roboczy",FALSE,"s","Nowohucka",844
"3245",2018-08-28,2018-08-27,9,16.2,22.5,0,0,"roboczy",FALSE,"s","Nowohucka",914
"3246",2018-08-29,2018-08-27,10.6,16.8,22.4,0,0,"roboczy",FALSE,"s","Nowohucka",1023
"3247",2018-08-30,2018-08-27,10.7,19.2,26.9,1.7,0,"roboczy",FALSE,"d","Nowohucka",1132
"3248",2018-08-31,2018-08-27,16.2,18.3,22.6,0.1,0,"roboczy",FALSE,"d","Nowohucka",752
"3249",2018-09-01,2018-08-27,14.9,19.7,25.2,0,0,"weekend",TRUE,"s","Nowohucka",662
"3250",2018-09-02,2018-08-27,14.9,20.1,26.6,0,0,"weekend",TRUE,"s","Nowohucka",743
"3251",2018-09-03,2018-09-03,13,19.6,25,1.9,0,"roboczy",FALSE,"d","Nowohucka",1039
"3252",2018-09-04,2018-09-03,15.6,18.3,22,11.6,0,"roboczy",FALSE,"d","Nowohucka",581
"3253",2018-09-05,2018-09-03,15.2,18.6,23.3,0,0,"roboczy",FALSE,"s","Nowohucka",648
"3254",2018-09-06,2018-09-03,11.2,16.3,22.6,0.5,0,"roboczy",FALSE,"d","Nowohucka",894
"3255",2018-09-07,2018-09-03,10.7,17.5,24.6,0,0,"roboczy",FALSE,"s","Nowohucka",1012
"3256",2018-09-08,2018-09-03,12.7,16.1,20.2,0,0,"weekend",TRUE,"s","Nowohucka",667
"3257",2018-09-09,2018-09-03,9.9,15.8,22.6,0,0,"weekend",TRUE,"s","Nowohucka",754
"3258",2018-09-10,2018-09-10,9.5,16.7,24.5,0,0,"roboczy",FALSE,"s","Nowohucka",931
"3259",2018-09-11,2018-09-10,10.8,16.6,22.5,0,0,"roboczy",FALSE,"s","Nowohucka",862
"3260",2018-09-12,2018-09-10,11,19.4,29.2,0,0,"roboczy",FALSE,"s","Nowohucka",1056
"3261",2018-09-13,2018-09-10,12,19.7,28.1,0,0,"roboczy",FALSE,"s","Nowohucka",934
"3262",2018-09-14,2018-09-10,14.7,17.2,20.6,9.2,0,"roboczy",FALSE,"d","Nowohucka",528
"3263",2018-09-15,2018-09-10,15.8,17,20.8,1,0,"weekend",TRUE,"d","Nowohucka",301
"3264",2018-09-16,2018-09-10,8.4,14.4,21.3,0,0,"weekend",TRUE,"s","Nowohucka",652
"3265",2018-09-17,2018-09-17,7.9,16.5,25.3,0,0,"roboczy",FALSE,"s","Nowohucka",885
"3266",2018-09-18,2018-09-17,11,18.2,26.3,0,0,"roboczy",FALSE,"s","Nowohucka",918
"3267",2018-09-19,2018-09-17,10.3,17.9,26.7,0,0,"roboczy",FALSE,"s","Nowohucka",966
"3268",2018-09-20,2018-09-17,10.2,18.1,27.7,0,0,"roboczy",FALSE,"s","Nowohucka",999
"3269",2018-09-21,2018-09-17,9.9,18.2,27.3,5.8,0,"roboczy",FALSE,"d","Nowohucka",897
"3270",2018-09-22,2018-09-17,11.7,13.2,19.6,0.1,0,"weekend",TRUE,"d","Nowohucka",198
"3271",2018-09-23,2018-09-17,9.6,13.3,17.4,10,0,"weekend",TRUE,"d","Nowohucka",281
"3272",2018-09-24,2018-09-24,7.9,10.1,16.9,0.9,0,"roboczy",FALSE,"d","Nowohucka",304
"3273",2018-09-25,2018-09-24,6,7.8,11.8,0.2,0,"roboczy",FALSE,"d","Nowohucka",377
"3274",2018-09-26,2018-09-24,1.7,8.7,14.9,0,0,"roboczy",FALSE,"s","Nowohucka",486
"3275",2018-09-27,2018-09-24,8.5,12.8,16.8,0,0,"roboczy",FALSE,"s","Nowohucka",536
"3276",2018-09-28,2018-09-24,6.1,14,22,1.6,0,"roboczy",FALSE,"d","Nowohucka",621
"3277",2018-09-29,2018-09-24,6.3,9,15.2,0,0,"weekend",TRUE,"s","Nowohucka",346
"3278",2018-09-30,2018-09-24,-0.6,7,15.5,0,0,"weekend",TRUE,"s","Nowohucka",408
"3279",2018-10-01,2018-10-01,0,9.3,17.8,1.4,0,"roboczy",FALSE,"d","Nowohucka",546
"3280",2018-10-02,2018-10-01,6.8,8.3,12.2,2.6,0,"roboczy",FALSE,"d","Nowohucka",253
"3281",2018-10-03,2018-10-01,3.8,9.8,14.6,0.4,0,"roboczy",FALSE,"d","Nowohucka",309
"3282",2018-10-04,2018-10-01,5.1,8.7,13.8,0,0,"roboczy",FALSE,"s","Nowohucka",460
"3283",2018-10-05,2018-10-01,1.3,8.9,18.3,0,0,"roboczy",FALSE,"s","Nowohucka",566
"3284",2018-10-06,2018-10-01,1.2,12.2,23.7,0,0,"weekend",TRUE,"s","Nowohucka",512
"3285",2018-10-07,2018-10-01,8,14.3,21.1,0,0,"weekend",TRUE,"s","Nowohucka",447
"3286",2018-10-08,2018-10-08,9.4,11.6,17.2,0,0,"roboczy",FALSE,"s","Nowohucka",501
"3287",2018-10-09,2018-10-08,8.9,12.5,19.4,0,0,"roboczy",FALSE,"s","Nowohucka",634
"3288",2018-10-10,2018-10-08,4.5,12.1,21.2,0,0,"roboczy",FALSE,"s","Nowohucka",680
"3289",2018-10-11,2018-10-08,5.8,11.7,19,0,0,"roboczy",FALSE,"s","Nowohucka",650
"3290",2018-10-12,2018-10-08,5.1,12.6,22.2,0,0,"roboczy",FALSE,"s","Nowohucka",643
"3291",2018-10-13,2018-10-08,4.6,12.7,21.9,0,0,"weekend",TRUE,"s","Nowohucka",558
"3292",2018-10-14,2018-10-08,4.5,11.5,21.7,0,0,"weekend",TRUE,"s","Nowohucka",518
"3293",2018-10-15,2018-10-15,3.6,10.9,20.7,0,0,"roboczy",FALSE,"s","Nowohucka",649
"3294",2018-10-16,2018-10-15,4.2,11.7,22.5,0,0,"roboczy",FALSE,"s","Nowohucka",599
"3295",2018-10-17,2018-10-15,6.8,13.2,21.7,0,0,"roboczy",FALSE,"s","Nowohucka",557
"3296",2018-10-18,2018-10-15,9.8,13.4,19.7,0,0,"roboczy",FALSE,"s","Nowohucka",610
"3297",2018-10-19,2018-10-15,9.2,10.9,13.8,0,0,"roboczy",FALSE,"s","Nowohucka",428
"3298",2018-10-20,2018-10-15,9.4,10.1,12.4,1.6,0,"weekend",TRUE,"d","Nowohucka",178
"3299",2018-10-21,2018-10-15,3.6,7.3,9.9,0.4,0,"weekend",TRUE,"d","Nowohucka",87
"3300",2018-10-22,2018-10-22,0.3,5.8,12.5,0.3,0,"roboczy",FALSE,"d","Nowohucka",344
"3301",2018-10-23,2018-10-22,4,7.3,9.4,16.3,0,"roboczy",FALSE,"d","Nowohucka",256
"3302",2018-10-24,2018-10-22,6.1,7.5,9.4,0,0,"roboczy",FALSE,"s","Nowohucka",209
"3303",2018-10-25,2018-10-22,1.5,7.1,11,5.6,0,"roboczy",FALSE,"d","Nowohucka",173
"3304",2018-10-26,2018-10-22,6,8.7,11.9,0,0,"roboczy",FALSE,"s","Nowohucka",293
"3305",2018-10-27,2018-10-22,3.9,8.1,13.8,15.8,0,"weekend",TRUE,"d","Nowohucka",195
"3306",2018-10-28,2018-10-22,5,5.8,8.9,7.9,0,"weekend",TRUE,"d","Nowohucka",59
"3307",2018-10-29,2018-10-29,6.1,11.5,17.7,0,0,"roboczy",FALSE,"s","Nowohucka",339
"3308",2018-10-30,2018-10-29,13.3,17,21.9,0,0,"roboczy",FALSE,"s","Nowohucka",442
"3309",2018-10-31,2018-10-29,4.1,10.6,19.2,0,0,"roboczy",FALSE,"s","Nowohucka",510
"3310",2018-11-01,2018-10-29,NA,NA,NA,NA,NA,"roboczy",TRUE,NA,"Nowohucka",160
"3311",2017-11-09,2017-11-06,3.4,5.5,7.1,0,0,"roboczy",FALSE,"s","Smoleńsk",351
"3312",2017-11-10,2017-11-06,5.6,7.3,8.5,2.6,0,"roboczy",FALSE,"d","Smoleńsk",511
"3313",2017-11-11,2017-11-06,3.8,5.6,7.8,2.6,0,"weekend",TRUE,"d","Smoleńsk",213
"3314",2017-11-12,2017-11-06,2.7,4.3,7,5.7,0,"weekend",TRUE,"d","Smoleńsk",205
"3315",2017-11-13,2017-11-13,2.3,3.6,5.4,5.2,0,"roboczy",FALSE,"d","Smoleńsk",288
"3316",2017-11-14,2017-11-13,0.8,2.5,4.7,0,0,"roboczy",FALSE,"s","Smoleńsk",497
"3317",2017-11-15,2017-11-13,-4.1,0.8,5.8,0,0,"roboczy",FALSE,"s","Smoleńsk",509
"3318",2017-11-16,2017-11-13,-3.9,1.7,7.7,1.6,0,"roboczy",FALSE,"d","Smoleńsk",537
"3319",2017-11-17,2017-11-13,0.3,3.5,5.1,1.3,0,"roboczy",FALSE,"d","Smoleńsk",324
"3320",2017-11-18,2017-11-13,1.3,3.3,4.4,0.5,0,"weekend",TRUE,"d","Smoleńsk",224
"3321",2017-11-19,2017-11-13,1.1,3.4,6,0,2.5,"weekend",TRUE,"s","Smoleńsk",198
"3322",2017-11-20,2017-11-20,0.6,1.7,4.2,0,2.1,"roboczy",FALSE,"s","Smoleńsk",325
"3323",2017-11-21,2017-11-20,0.9,2.4,4,3.1,0,"roboczy",FALSE,"d","Smoleńsk",373
"3324",2017-11-22,2017-11-20,2.6,5,7,0.7,0,"roboczy",FALSE,"d","Smoleńsk",419
"3325",2017-11-23,2017-11-20,-0.7,4.3,10.6,0,0,"roboczy",FALSE,"s","Smoleńsk",523
"3326",2017-11-24,2017-11-20,-1.7,3.5,11.3,0,0,"roboczy",FALSE,"s","Smoleńsk",481
"3327",2017-11-25,2017-11-20,0,6.2,12.6,1.5,0,"weekend",TRUE,"d","Smoleńsk",241
"3328",2017-11-26,2017-11-20,1.5,3.4,11,0,0,"weekend",TRUE,"s","Smoleńsk",189
"3329",2017-11-27,2017-11-27,-1.3,0.3,2.7,0,0,"roboczy",FALSE,"s","Smoleńsk",430
"3330",2017-11-28,2017-11-27,-5.1,-0.9,5.7,0,3.5,"roboczy",FALSE,"s","Smoleńsk",450
"3331",2017-11-29,2017-11-27,-1.3,0.6,2,0,5.9,"roboczy",FALSE,"s","Smoleńsk",327
"3332",2017-11-30,2017-11-27,0,0.2,0.9,0,13.5,"roboczy",FALSE,"s","Smoleńsk",246
"3333",2017-12-01,2017-11-27,-3.3,-0.4,1.4,0,0,"roboczy",FALSE,"s","Smoleńsk",269
"3334",2017-12-02,2017-11-27,-8,-3.4,-1.6,0,0.3,"weekend",TRUE,"s","Smoleńsk",118
"3335",2017-12-03,2017-11-27,-1.9,-0.7,0.3,0,1.3,"weekend",TRUE,"s","Smoleńsk",100
"3336",2017-12-04,2017-12-04,-2.5,-0.3,1,0,0.7,"roboczy",FALSE,"s","Smoleńsk",231
"3337",2017-12-05,2017-12-04,0.3,1.3,2.4,0,1.7,"roboczy",FALSE,"s","Smoleńsk",287
"3338",2017-12-06,2017-12-04,2.4,3.4,4.3,1,0,"roboczy",FALSE,"d","Smoleńsk",317
"3339",2017-12-07,2017-12-04,0.3,2.9,5.5,0,0,"roboczy",FALSE,"s","Smoleńsk",388
"3340",2017-12-08,2017-12-04,-2.5,2.8,7.1,0.6,0,"roboczy",FALSE,"d","Smoleńsk",345
"3341",2017-12-09,2017-12-04,-1.4,0.7,3.9,0,0,"weekend",TRUE,"s","Smoleńsk",186
"3342",2017-12-10,2017-12-04,-2,0.9,3,0,0,"weekend",TRUE,"s","Smoleńsk",150
"3343",2017-12-11,2017-12-11,1.3,8.6,12.6,0,0,"roboczy",FALSE,"s","Smoleńsk",402
"3344",2017-12-12,2017-12-11,7.3,10,14.5,0,0,"roboczy",FALSE,"s","Smoleńsk",493
"3345",2017-12-13,2017-12-11,-0.9,1.6,7.4,0,0,"roboczy",FALSE,"s","Smoleńsk",475
"3346",2017-12-14,2017-12-11,-4.5,1.6,8,0,0,"roboczy",FALSE,"s","Smoleńsk",440
"3347",2017-12-15,2017-12-11,-2.5,1.5,6.3,0,0.1,"roboczy",FALSE,"s","Smoleńsk",369
"3348",2017-12-16,2017-12-11,-1.8,0,2.3,0,0.3,"weekend",TRUE,"s","Smoleńsk",195
"3349",2017-12-17,2017-12-11,-3.2,-0.9,3.4,0,0.4,"weekend",TRUE,"s","Smoleńsk",141
"3350",2017-12-18,2017-12-18,-2.5,-0.7,0.8,0,0.2,"roboczy",FALSE,"s","Smoleńsk",328
"3351",2017-12-19,2017-12-18,-5.7,-2.3,-0.5,0,0,"roboczy",FALSE,"s","Smoleńsk",350
"3352",2017-12-20,2017-12-18,-2.8,-1.1,0,0,0.1,"roboczy",FALSE,"s","Smoleńsk",348
"3353",2017-12-21,2017-12-18,-1.9,0.1,1.5,0,1.1,"roboczy",FALSE,"s","Smoleńsk",315
"3354",2017-12-22,2017-12-18,1.5,3,3.6,5.9,0,"roboczy",FALSE,"d","Smoleńsk",266
"3355",2017-12-23,2017-12-18,1.8,3.3,5.1,1.7,0,"weekend",TRUE,"d","Smoleńsk",128
"3356",2017-12-24,2017-12-18,4.6,7.2,8.4,0.3,0,"weekend",TRUE,"d","Smoleńsk",47
"3357",2017-12-25,2017-12-25,0.9,5.2,8.9,0,0,"roboczy",TRUE,"s","Smoleńsk",76
"3358",2017-12-26,2017-12-25,-5.7,-0.9,5.8,0,0,"roboczy",TRUE,"s","Smoleńsk",82
"3359",2017-12-27,2017-12-25,-4.7,2,9.4,0,0,"roboczy",FALSE,"s","Smoleńsk",219
"3360",2017-12-28,2017-12-25,3,4.7,9.3,0,6,"roboczy",FALSE,"s","Smoleńsk",202
"3361",2017-12-29,2017-12-25,0.2,0.6,3.7,0,0.5,"roboczy",FALSE,"s","Smoleńsk",161
"3362",2017-12-30,2017-12-25,-5.7,-1.8,2.4,0.7,0,"weekend",TRUE,"d","Smoleńsk",142
"3363",2017-12-31,2017-12-25,-2,4.7,8.2,0.5,0,"weekend",TRUE,"d","Smoleńsk",97
"3364",2018-01-01,2018-01-01,-1.2,3.1,6.3,0,0,"roboczy",TRUE,"s","Smoleńsk",100
"3365",2018-01-02,2018-01-01,-4.6,0.8,4.9,0.1,0,"roboczy",FALSE,"d","Smoleńsk",257
"3366",2018-01-03,2018-01-01,-3,2.5,5.6,3.4,0,"roboczy",FALSE,"d","Smoleńsk",326
"3367",2018-01-04,2018-01-01,2.6,4.3,7.4,0.1,0,"roboczy",FALSE,"d","Smoleńsk",374
"3368",2018-01-05,2018-01-01,0.2,4.6,9.4,1.6,0,"roboczy",FALSE,"d","Smoleńsk",358
"3369",2018-01-06,2018-01-01,3.2,6.2,9.2,0,0,"weekend",TRUE,"s","Smoleńsk",144
"3370",2018-01-07,2018-01-01,2.3,4.7,7.1,0,0,"weekend",TRUE,"s","Smoleńsk",113
"3371",2018-01-08,2018-01-08,0,0.2,2.3,0,0.5,"roboczy",FALSE,"s","Smoleńsk",291
"3372",2018-01-09,2018-01-08,-3.1,-0.4,1.8,0.2,0,"roboczy",FALSE,"d","Smoleńsk",321
"3373",2018-01-10,2018-01-08,1.1,2.7,5.1,1.1,0,"roboczy",FALSE,"d","Smoleńsk",382
"3374",2018-01-11,2018-01-08,0.2,0.7,2.2,0.3,0,"roboczy",FALSE,"d","Smoleńsk",262
"3375",2018-01-12,2018-01-08,-0.7,0.3,1,0,0,"roboczy",FALSE,"s","Smoleńsk",291
"3376",2018-01-13,2018-01-08,-1.4,-1.3,-0.4,0,0,"weekend",TRUE,"s","Smoleńsk",134
"3377",2018-01-14,2018-01-08,-5.6,-4.2,-1.2,0,0,"weekend",TRUE,"s","Smoleńsk",143
"3378",2018-01-15,2018-01-15,-8.1,-6.3,-3,0,0,"roboczy",FALSE,"s","Smoleńsk",279
"3379",2018-01-16,2018-01-15,-9.7,-3.3,2,0,4.6,"roboczy",FALSE,"s","Smoleńsk",254
"3380",2018-01-17,2018-01-15,-1.4,1.5,4.1,0,1,"roboczy",FALSE,"s","Smoleńsk",262
"3381",2018-01-18,2018-01-15,-3.2,1.4,4.8,0,0.3,"roboczy",FALSE,"s","Smoleńsk",226
"3382",2018-01-19,2018-01-15,-0.8,1.9,5,0,0,"roboczy",FALSE,"s","Smoleńsk",232
"3383",2018-01-20,2018-01-15,-2.4,-1,1.6,0,1.5,"weekend",TRUE,"s","Smoleńsk",127
"3384",2018-01-21,2018-01-15,-5.7,-1.9,-0.5,0,1.7,"weekend",TRUE,"s","Smoleńsk",52
"3385",2018-01-22,2018-01-22,-5.9,-3.1,-0.8,0,0,"roboczy",FALSE,"s","Smoleńsk",185
"3386",2018-01-23,2018-01-22,-6.8,-4,-2.7,0,0,"roboczy",FALSE,"s","Smoleńsk",223
"3387",2018-01-24,2018-01-22,-4.2,0.2,5.8,0,0,"roboczy",FALSE,"s","Smoleńsk",273
"3388",2018-01-25,2018-01-22,-2.1,1.4,9.5,0,0,"roboczy",FALSE,"s","Smoleńsk",284
"3389",2018-01-26,2018-01-22,-4.1,-0.6,4.7,0,0,"roboczy",FALSE,"s","Smoleńsk",268
"3390",2018-01-27,2018-01-22,-4.7,0.1,2.8,0.2,0,"weekend",TRUE,"d","Smoleńsk",128
"3391",2018-01-28,2018-01-22,1.1,3.9,6.6,0.3,0,"weekend",TRUE,"d","Smoleńsk",115
"3392",2018-01-29,2018-01-29,4.7,7.8,10.7,0.7,0,"roboczy",FALSE,"d","Smoleńsk",298
"3393",2018-01-30,2018-01-29,3.3,5.1,9,0,0,"roboczy",FALSE,"s","Smoleńsk",299
"3394",2018-01-31,2018-01-29,-1.7,2.1,7.6,0,0,"roboczy",FALSE,"s","Smoleńsk",335
"3395",2018-02-01,2018-01-29,-0.6,4,8.1,4.1,0,"roboczy",FALSE,"d","Smoleńsk",280
"3396",2018-02-02,2018-01-29,1.1,2.1,5.3,0,0,"roboczy",FALSE,"s","Smoleńsk",270
"3397",2018-02-03,2018-01-29,-4.2,-0.7,2.9,0,0,"weekend",TRUE,"s","Smoleńsk",131
"3398",2018-02-04,2018-01-29,-2.4,-0.7,1.2,0,0.4,"weekend",TRUE,"s","Smoleńsk",91
"3399",2018-02-05,2018-02-05,-5.3,-2.5,0.3,0,0,"roboczy",FALSE,"s","Smoleńsk",256
"3400",2018-02-06,2018-02-05,-10.4,-5.7,-1,0,0,"roboczy",FALSE,"s","Smoleńsk",255
"3401",2018-02-07,2018-02-05,-6.4,-3.1,-0.8,0,3.3,"roboczy",FALSE,"s","Smoleńsk",248
"3402",2018-02-08,2018-02-05,-1.9,-1.3,-0.3,0,0.3,"roboczy",FALSE,"s","Smoleńsk",162
"3403",2018-02-09,2018-02-05,-2.2,-1.4,0.1,0,0,"roboczy",FALSE,"s","Smoleńsk",197
"3404",2018-02-10,2018-02-05,-2.2,-1.5,0.2,0,0,"weekend",TRUE,"s","Smoleńsk",118
"3405",2018-02-11,2018-02-05,-2.8,-1.3,1.1,0,0,"weekend",TRUE,"s","Smoleńsk",71
"3406",2018-02-12,2018-02-12,-1.7,0.1,2.5,0,0,"roboczy",FALSE,"s","Smoleńsk",231
"3407",2018-02-13,2018-02-12,-2.2,0,2.6,0,0.1,"roboczy",FALSE,"s","Smoleńsk",217
"3408",2018-02-14,2018-02-12,-1.8,-0.8,0.5,0,0.4,"roboczy",FALSE,"s","Smoleńsk",232
"3409",2018-02-15,2018-02-12,-2,-1.6,-0.6,0,0,"roboczy",FALSE,"s","Smoleńsk",201
"3410",2018-02-16,2018-02-12,-3.6,-1.3,2,0,0.2,"roboczy",FALSE,"s","Smoleńsk",203
"3411",2018-02-17,2018-02-12,-4.3,-0.1,3.9,0,0,"weekend",TRUE,"s","Smoleńsk",113
"3412",2018-02-18,2018-02-12,-1.4,0.4,2.6,0,0,"weekend",TRUE,"s","Smoleńsk",110
"3413",2018-02-19,2018-02-19,-3.4,-0.7,2.5,0,0,"roboczy",FALSE,"s","Smoleńsk",239
"3414",2018-02-20,2018-02-19,-6,-3.2,-0.4,0,0,"roboczy",FALSE,"s","Smoleńsk",236
"3415",2018-02-21,2018-02-19,-5.5,-3.4,-1.6,0,0,"roboczy",FALSE,"s","Smoleńsk",240
"3416",2018-02-22,2018-02-19,-3.2,-2.6,-1.9,0,0,"roboczy",FALSE,"s","Smoleńsk",210
"3417",2018-02-23,2018-02-19,-5,-3.9,-2.5,0,0,"roboczy",FALSE,"s","Smoleńsk",195
"3418",2018-02-24,2018-02-19,-10.7,-7.4,-3.4,0,0.7,"weekend",TRUE,"s","Smoleńsk",91
"3419",2018-02-25,2018-02-19,-13.4,-11.8,-9.1,0,0.1,"weekend",TRUE,"s","Smoleńsk",75
"3420",2018-02-26,2018-02-26,-13.6,-11.4,-8.8,0,0,"roboczy",FALSE,"s","Smoleńsk",140
"3421",2018-02-27,2018-02-26,-13.4,-12.1,-10.3,0,0.1,"roboczy",FALSE,"s","Smoleńsk",158
"3422",2018-02-28,2018-02-26,-13.1,-11.4,-9.3,0,0.1,"roboczy",FALSE,"s","Smoleńsk",164
"3423",2018-03-01,2018-02-26,-18,-12.4,-8,0,0,"roboczy",FALSE,"s","Smoleńsk",160
"3424",2018-03-02,2018-02-26,-16.1,-10.7,-5.5,0,0,"roboczy",FALSE,"s","Smoleńsk",154
"3425",2018-03-03,2018-02-26,-16.7,-11,-5.5,0,0,"weekend",TRUE,"s","Smoleńsk",75
"3426",2018-03-04,2018-02-26,-16.8,-8.5,-0.9,0,0,"weekend",TRUE,"s","Smoleńsk",90
"3427",2018-03-05,2018-03-05,-10.6,-2.5,5.1,0,0,"roboczy",FALSE,"s","Smoleńsk",241
"3428",2018-03-06,2018-03-05,-0.5,1.7,5.8,0.2,0,"roboczy",FALSE,"d","Smoleńsk",253
"3429",2018-03-07,2018-03-05,-0.9,3.3,8.5,0,0,"roboczy",FALSE,"s","Smoleńsk",302
"3430",2018-03-08,2018-03-05,-3.1,3.6,9.9,0,0,"roboczy",FALSE,"s","Smoleńsk",378
"3431",2018-03-09,2018-03-05,-4,2.4,9.9,1.1,0,"roboczy",FALSE,"d","Smoleńsk",300
"3432",2018-03-10,2018-03-05,-3.2,4.8,12.7,0,0,"weekend",TRUE,"s","Smoleńsk",225
"3433",2018-03-11,2018-03-05,-0.2,7.9,16.5,0,0,"weekend",TRUE,"s","Smoleńsk",379
"3434",2018-03-12,2018-03-12,3.9,10.9,17.2,0,0,"roboczy",FALSE,"s","Smoleńsk",488
"3435",2018-03-13,2018-03-12,6,8.9,14.1,0,0,"roboczy",FALSE,"s","Smoleńsk",511
"3436",2018-03-14,2018-03-12,2.2,5,9.6,1.4,0,"roboczy",FALSE,"d","Smoleńsk",404
"3437",2018-03-15,2018-03-12,2.1,3.4,6.3,0.2,0,"roboczy",FALSE,"d","Smoleńsk",391
"3438",2018-03-16,2018-03-12,0.4,2.1,5.7,0,8.4,"roboczy",FALSE,"s","Smoleńsk",238
"3439",2018-03-17,2018-03-12,-5.7,-4.8,0.4,0,0.2,"weekend",TRUE,"s","Smoleńsk",108
"3440",2018-03-18,2018-03-12,-9.1,-7,-4.6,0,0,"weekend",TRUE,"s","Smoleńsk",97
"3441",2018-03-19,2018-03-19,-7.5,-6.4,-5.4,0,0,"roboczy",FALSE,"s","Smoleńsk",174
"3442",2018-03-20,2018-03-19,-5.9,-4.4,-2.6,0,0.1,"roboczy",FALSE,"s","Smoleńsk",200
"3443",2018-03-21,2018-03-19,-6,-2.1,1.4,0,0,"roboczy",FALSE,"s","Smoleńsk",277
"3444",2018-03-22,2018-03-19,-7.7,-0.8,6,0,0,"roboczy",FALSE,"s","Smoleńsk",319
"3445",2018-03-23,2018-03-19,-6.2,0.3,5.6,0,0,"roboczy",FALSE,"s","Smoleńsk",372
"3446",2018-03-24,2018-03-19,-3.8,1.8,7.4,0,0,"weekend",TRUE,"s","Smoleńsk",248
"3447",2018-03-25,2018-03-19,-4,3,10.3,0,0,"weekend",TRUE,"s","Smoleńsk",293
"3448",2018-03-26,2018-03-26,-2,3,7.4,1.2,0,"roboczy",FALSE,"d","Smoleńsk",420
"3449",2018-03-27,2018-03-26,0.4,2,5.3,0,1.1,"roboczy",FALSE,"s","Smoleńsk",303
"3450",2018-03-28,2018-03-26,-2.6,3,7.8,0,2,"roboczy",FALSE,"s","Smoleńsk",419
"3451",2018-03-29,2018-03-26,3,5.8,10.3,0.1,0,"roboczy",FALSE,"d","Smoleńsk",320
"3452",2018-03-30,2018-03-26,0.4,7.6,13.5,0.3,0,"roboczy",FALSE,"d","Smoleńsk",382
"3453",2018-03-31,2018-03-26,4.8,9.5,16.3,3.1,0,"weekend",TRUE,"d","Smoleńsk",127
"3454",2018-04-01,2018-03-26,2.7,4.8,10.6,0,1.1,"weekend",TRUE,"s","Smoleńsk",38
"3455",2018-04-02,2018-04-02,1.4,5,10.9,0,0,"roboczy",TRUE,"s","Smoleńsk",150
"3456",2018-04-03,2018-04-02,-1.6,9.3,20.2,0,0,"roboczy",FALSE,"s","Smoleńsk",494
"3457",2018-04-04,2018-04-02,2.2,11.6,19,0,0,"roboczy",FALSE,"s","Smoleńsk",735
"3458",2018-04-05,2018-04-02,3.5,11.7,19.3,0.5,0,"roboczy",FALSE,"d","Smoleńsk",769
"3459",2018-04-06,2018-04-02,6.6,8.1,13.6,0,0,"roboczy",FALSE,"s","Smoleńsk",615
"3460",2018-04-07,2018-04-02,-1.8,8.5,17.6,0,0,"weekend",TRUE,"s","Smoleńsk",596
"3461",2018-04-08,2018-04-02,4,14.3,24.1,0,0,"weekend",TRUE,"s","Smoleńsk",720
"3462",2018-04-09,2018-04-09,6.5,17.1,26.5,0,0,"roboczy",FALSE,"s","Smoleńsk",959
"3463",2018-04-10,2018-04-09,6.5,14.2,21.1,0,0,"roboczy",FALSE,"s","Smoleńsk",908
"3464",2018-04-11,2018-04-09,6.4,14.1,21.1,0,0,"roboczy",FALSE,"s","Smoleńsk",921
"3465",2018-04-12,2018-04-09,4.9,15.9,26,0,0,"roboczy",FALSE,"s","Smoleńsk",1014
"3466",2018-04-13,2018-04-09,10.4,15.3,22.5,1.8,0,"roboczy",FALSE,"d","Smoleńsk",799
"3467",2018-04-14,2018-04-09,5.4,14.8,22.2,0,0,"weekend",TRUE,"s","Smoleńsk",723
"3468",2018-04-15,2018-04-09,6.3,15.7,23.5,0.1,0,"weekend",TRUE,"d","Smoleńsk",761
"3469",2018-04-16,2018-04-16,11.6,16.7,22.6,1.7,0,"roboczy",FALSE,"d","Smoleńsk",738
"3470",2018-04-17,2018-04-16,11.9,14.3,18,0,0,"roboczy",FALSE,"s","Smoleńsk",836
"3471",2018-04-18,2018-04-16,5.2,13.3,21.1,0,0,"roboczy",FALSE,"s","Smoleńsk",1074
"3472",2018-04-19,2018-04-16,5.9,15.4,23.2,0,0,"roboczy",FALSE,"s","Smoleńsk",1166
"3473",2018-04-20,2018-04-16,5.7,14.6,21.3,0,0,"roboczy",FALSE,"s","Smoleńsk",1067
"3474",2018-04-21,2018-04-16,5.8,17.4,26.5,0,0,"weekend",TRUE,"s","Smoleńsk",816
"3475",2018-04-22,2018-04-16,11.1,15.9,22.2,0,0,"weekend",TRUE,"s","Smoleńsk",837
"3476",2018-04-23,2018-04-23,4.6,14.6,23.5,1.8,0,"roboczy",FALSE,"d","Smoleńsk",874
"3477",2018-04-24,2018-04-23,11.2,16.1,20.5,0,0,"roboczy",FALSE,"s","Smoleńsk",934
"3478",2018-04-25,2018-04-23,8.1,17.3,24.3,0.2,0,"roboczy",FALSE,"d","Smoleńsk",1092
"3479",2018-04-26,2018-04-23,10.4,12.1,20.9,1.1,0,"roboczy",FALSE,"d","Smoleńsk",848
"3480",2018-04-27,2018-04-23,1.7,10.3,17.1,0,0,"roboczy",FALSE,"s","Smoleńsk",1001
