"Data","temp_max","temp_min","temp_avg","deszcz","snieg"
2015-08-18,26.2,15.3,20.6,0,0
2015-08-19,23.9,11.9,18.2,0,0
2015-08-20,24,11.2,18.2,0,0
2015-08-21,24.7,11.6,19.1,0.4,0
2015-08-22,24.4,13.9,19,0,0
2015-08-23,27.1,13.9,21.2,0,0
2015-08-24,29,14.8,22.4,0,0
2015-08-25,27.3,14.7,18.9,6.4,0
2015-08-26,24.4,11,18.3,0,0
2015-08-27,29.2,13,21.1,0,0
2015-08-28,29.4,17.1,21.9,0,0
2015-08-29,24.2,15.6,19.2,0,0
2015-08-30,30.3,11,21.7,0,0
2015-08-31,34.7,18.6,26.5,0,0
2015-09-01,34.5,17.8,27.2,0,0
2015-09-02,29.6,16.7,18.8,0,0
2015-09-03,22,11.3,16.8,0.5,0
2015-09-04,18.3,12.4,14.5,4.5,0
2015-09-05,22.5,10.3,16.3,0,0
2015-09-06,17.4,9.7,12.8,11,0
2015-09-07,12.7,9.8,11.6,6.8,0
2015-09-08,15.9,9.5,12.1,1.8,0
2015-09-09,18.1,8.2,12.3,0,0
2015-09-10,20.3,9.6,15.2,0,0
2015-09-11,20.1,11.6,15.6,2.1,0
2015-09-12,16.6,12.1,13.6,1,0
2015-09-13,18.1,10.5,14.2,0,0
2015-09-14,22.1,10.4,16.5,2.4,0
2015-09-15,23.1,14.6,19.2,10.9,0
2015-09-16,26.3,16.4,21.3,0,0
2015-09-17,29.9,17.4,23.6,0,0
2015-09-18,25,15.7,18.3,0.4,0
2015-09-19,22.4,13.7,17.3,0,0
2015-09-20,19.8,11.9,14.7,0,0
2015-09-21,15.1,8.3,10.9,0,0
2015-09-22,18.6,5.7,12,0,0
2015-09-23,23.3,10.1,16.3,0,0
2015-09-24,23.4,12.7,18.1,2.3,0
2015-09-25,19.3,13.7,16.5,11.7,0
2015-09-26,17.4,12.5,13.2,3,0
2015-09-27,16.1,7.4,11.3,0,0
2015-09-28,16.7,5.3,10.6,0,0
2015-09-29,14.7,7.6,11.2,0,0
2015-09-30,15,8.8,10.5,0,0
2015-10-01,16,1.3,9,0,0
2015-10-02,17.7,2.5,10.2,0,0
2015-10-03,19.8,1.6,11.6,0,0
2015-10-04,22.1,8.8,14.6,0,0
2015-10-05,19.8,9.8,13.7,0,0
2015-10-06,14.9,9.5,12.3,0,0
2015-10-07,13.1,3.3,6.7,0,0
2015-10-08,11,0.5,5.2,0,0
2015-10-09,8.8,-1.6,3.4,0,0
2015-10-10,8.9,-1.8,3,0,0
2015-10-11,7.8,-2.5,2.6,0,0
2015-10-12,6.4,0.2,3,4.3,0
2015-10-13,4.9,2.8,4.2,0.4,0
2015-10-14,10.2,4.7,6.7,0,0
2015-10-15,10.4,5.1,8.2,2.3,0
2015-10-16,13.4,6.6,9.8,2.4,0
2015-10-17,11.4,8.5,9.5,17.7,0
2015-10-18,10.3,8.3,9.1,9.9,0
2015-10-19,10.4,6.4,8.2,0,0
2015-10-20,10.1,6.8,8.2,0.3,0
2015-10-21,8.8,7,7.8,1.5,0
2015-10-22,10.4,7.1,8.3,0.7,0
2015-10-23,12.3,6.3,9.6,0,0
2015-10-24,10.8,7.7,8.9,0,0
2015-10-25,10.9,1.4,6.8,0.3,0
2015-10-26,11.1,4.5,6.4,0,0
2015-10-27,9.8,-1.8,3.2,0,0
2015-10-28,11.9,-0.9,5.2,0,0
2015-10-29,9.9,2.5,5.8,0,0
2015-10-30,12.5,3.4,7.2,0,0
2015-10-31,12.1,1.7,5.8,0,0
2015-11-01,15.4,0,6.9,0,0
2015-11-02,12.6,1.9,6.7,0,0
2015-11-03,11.4,-1.2,4.5,0,0
2015-11-04,9,-3.2,2.2,0,0
2015-11-05,4.6,0.9,2.8,0,0
2015-11-06,3.1,0.5,1.1,1.3,0
2015-11-07,7.5,1,4.6,3.2,0
2015-11-08,15.8,7.1,12.3,0,0
2015-11-09,11.8,3.9,8.6,6.3,0
2015-11-10,14,9.7,12,1.9,0
2015-11-11,15,13.1,13.8,1.6,0
2015-11-12,13.5,10.4,11.4,0,0
2015-11-13,10.7,5.9,7.6,3.9,0
2015-11-14,10.4,6.2,7.9,0,0
2015-11-15,7.3,5,5.9,4.2,0
2015-11-16,7.5,4.4,5.9,0.4,0
2015-11-17,10.2,5.5,9.3,4.8,0
2015-11-18,12.6,9.1,10.6,9.8,0
2015-11-19,12.8,7.4,10.1,5.8,0
2015-11-20,10,3.8,7.4,1.4,0
2015-11-21,5.7,3.4,4.5,2.3,0
2015-11-22,3.9,1.1,2.7,0,0
2015-11-23,4.1,-1.8,0.9,0,0
2015-11-24,1.4,-2,-0.5,0,0
2015-11-25,1.7,-4.9,-1.9,0,0
2015-11-26,-0.7,-3.5,-1.9,0,0
2015-11-27,-0.3,-5.9,-2.8,0,0
2015-11-28,-0.1,-3.9,-1.1,0,0.1
2015-11-29,5.1,-0.4,3.1,1.2,0
2015-11-30,7.2,3.9,5.3,0,4.5
2015-12-01,5.5,0.1,2.6,0,2.5
2015-12-02,5.4,1.1,3.4,0.5,0
2015-12-03,9,4.2,7.5,0,0
2015-12-04,9.5,4.4,6.9,0.1,0
2015-12-05,9.5,5.4,7.5,0,0
2015-12-06,10.6,6.9,8.4,0,0
2015-12-07,10.7,6.5,8.5,0,0
2015-12-08,6.6,-2.7,0.5,0,0
2015-12-09,4.4,1.6,3.1,0.2,0
2015-12-10,5.9,0,3.5,0,0
2015-12-11,5.2,-3,1.8,0.7,0
2015-12-12,5.5,4.2,4.8,0.3,0
2015-12-13,8.6,2.2,4.1,5.4,0
2015-12-14,3.9,-1.2,1.3,0,0
2015-12-15,1.4,-1.9,-0.1,0,1.7
2015-12-16,1.7,0.3,1.2,0,0
2015-12-17,6.1,1.7,4.4,0.9,0
2015-12-18,10.9,6.1,9.3,0,0
2015-12-19,11.3,8.2,9.6,0,0
2015-12-20,9.9,4.4,6.6,0,0
2015-12-21,8.1,0.6,5.4,2.3,0
2015-12-22,9.9,6.1,8.8,0,0
2015-12-23,14.4,9.1,11.7,0,0
2015-12-24,10.8,3.2,5.5,0,0
2015-12-25,10,-0.4,5.4,0,0
2015-12-26,13.8,2.5,11,0,0
2015-12-27,13.9,6.4,9.6,2.2,0
2015-12-28,10.4,3.1,6.5,0,0.5
2015-12-29,4.6,-4,-1.9,0,0
2015-12-30,-1.8,-6.4,-4.1,0,0
2015-12-31,-1,-8.3,-5.6,0,0
2016-01-01,-4.9,-11.1,-9.1,0,0
2016-01-02,-8.3,-12.6,-10.7,0,0
2016-01-03,-12.6,-16.5,-15,0,0
2016-01-04,-10.6,-16.4,-14.1,0,0
2016-01-05,-10.8,-17.1,-13.6,0,0.4
2016-01-06,-5.3,-11.7,-6.8,0,0
2016-01-07,-4.9,-5.9,-5.4,0,0
2016-01-08,1.9,-5.9,-3.2,0,3.3
2016-01-09,2.1,-1.5,0.5,0,0
2016-01-10,0.4,-5,-1.7,0,0
2016-01-11,2.7,-0.5,1,1.4,0
2016-01-12,2.2,-1.4,0.2,0,0.3
2016-01-13,2.8,-1.5,1,0,1.2
2016-01-14,1.7,-1.9,-0.8,0,0
2016-01-15,0.1,-3.1,-1.1,0,7.9
2016-01-16,-0.9,-6.3,-3.9,0,0
2016-01-17,-2,-9.8,-4.8,0,0
2016-01-18,-2.9,-8,-6.1,0,0.3
2016-01-19,-3.2,-9.6,-5.5,0,0
2016-01-20,-4.1,-10,-6.5,0,0.3
2016-01-21,-2,-5.3,-3.3,0,0.1
2016-01-22,-1.9,-6.3,-4.5,0,0
2016-01-23,-3.6,-14.6,-9.6,0,0
2016-01-24,0.6,-12,-3.2,0,0.4
2016-01-25,2.7,0.6,1.6,1,0
2016-01-26,6.2,0.4,3.3,1.5,0
2016-01-27,8.3,3.3,7.1,0.1,0
2016-01-28,11.2,5.2,7.7,0,0
2016-01-29,7.4,0.4,4.2,0,0
2016-01-30,9.6,5.4,7.7,2,0
2016-01-31,8.4,2.9,4.4,0,0.4
2016-02-01,5.5,1.5,3.5,1.8,0
2016-02-02,11.1,3.4,9.7,3.9,0
2016-02-03,10.1,5,5.9,0,0
2016-02-04,5,1.1,2.3,0,0.7
2016-02-05,2.5,0.2,1.4,0,0
2016-02-06,6.2,-1.5,2.5,0,0
2016-02-07,9.5,0,4.3,0,0
2016-02-08,10.2,1.3,6.3,0,0
2016-02-09,10.3,6.5,8.5,0.4,0
2016-02-10,9.4,1,5.5,0,16.2
2016-02-11,3.4,0.2,1.7,0,5.6
2016-02-12,6.7,1.3,3.1,0.1,0
2016-02-13,5.1,1.1,3,0.2,0
2016-02-14,8.6,2.6,5,0,0
2016-02-15,7.8,1.5,4.9,0,0
2016-02-16,6.3,1.5,3.6,0,0
2016-02-17,3.9,-3.2,1.3,0.7,0
2016-02-18,8.3,2.9,6.4,5.1,0
2016-02-19,7,1.9,3.4,0,10.4
2016-02-20,3.2,-0.1,1.4,0,3.1
2016-02-21,8.5,1.4,4.6,4.6,0
2016-02-22,12.5,4.1,8,6.2,0
2016-02-23,5.4,2,3.5,0,0
2016-02-24,5.3,0.3,2.8,0,0.8
2016-02-25,5.5,-1.8,1.3,0,0
2016-02-26,2.7,-3,-0.5,0,1.2
2016-02-27,2.2,-5.6,-1.8,0,0
2016-02-28,5.4,-2.2,1.4,0,0.2
2016-02-29,2.1,-0.4,0.8,0,5.8
2016-03-01,1.2,0.3,0.7,0,7.7
2016-03-02,3.4,0.1,1.3,0,0
2016-03-03,8.5,0.8,4,0,0
2016-03-04,4.9,1.3,2.3,0,0
2016-03-05,5.8,1.2,2.8,0,0
2016-03-06,9.4,1.4,5.8,1.2,0
2016-03-07,8.2,-1.8,3.8,0,0
2016-03-08,6.9,2.6,4.8,0,0
2016-03-09,7.4,-2.9,3.8,0,0
2016-03-10,6.9,3.5,4.8,1.4,0
2016-03-11,6.1,4.5,5.2,0.8,0
2016-03-12,5.6,3.3,4.1,0,0
2016-03-13,7.3,1.3,4.1,0,0
2016-03-14,6.7,-2,1.6,0,4.9
2016-03-15,4.2,0.1,2.3,0,0
2016-03-16,8.3,0.2,3.7,0,0
2016-03-17,10.7,-0.3,4.7,0,0
2016-03-18,7.8,2.6,4.7,0,0
2016-03-19,5.1,-3.2,1.5,0,0
2016-03-20,6.3,3.4,4.3,0,0
2016-03-21,10.4,2.6,5.7,1.5,0
2016-03-22,7,2.5,4.2,1.2,0
2016-03-23,7.1,-3.5,1.9,0,0
2016-03-24,7.2,-3.1,1.6,0,0
2016-03-25,8.1,-3.4,3.5,0.3,0
2016-03-26,7.1,2.3,5,5,0
2016-03-27,11.6,-2.6,5.2,0,0
2016-03-28,15.1,1,8.1,0,0
2016-03-29,12.7,4.2,7.7,2,0
2016-03-30,13,4,8.3,1.1,0
2016-03-31,13.1,5.1,8.9,5.7,0
2016-04-01,9.5,3.1,5.5,2.1,0
2016-04-02,12.3,-0.9,6.2,0,0
2016-04-03,16.4,0.7,9.2,0,0
2016-04-04,21.1,5.9,13.5,0,0
2016-04-05,23.7,8.7,16.2,0,0
2016-04-06,19,9.8,12.4,0.3,0
2016-04-07,18.4,3.6,12.6,0,0
2016-04-08,16.2,7.6,10.4,0.9,0
2016-04-09,12.1,7,9.8,5.6,0
2016-04-10,10.8,7.1,8.6,0.5,0
2016-04-11,14.6,7.2,10.8,2.1,0
2016-04-12,16.4,8.7,11.9,0,0
2016-04-13,16.8,11,12.7,0,0
2016-04-14,13.3,6.7,10,0,0
2016-04-15,14.1,2.3,9.1,0.3,0
2016-04-16,18.2,6.5,12.4,0.5,0
2016-04-17,22.3,6.5,13.5,0,0
2016-04-18,13.1,7.8,10.1,0,0
2016-04-19,12.2,5.2,8.6,0,0
2016-04-20,12.7,4.1,7,2.4,0
2016-04-21,14.9,0.4,9.1,0,0
2016-04-22,13.1,5.2,8.8,0,0
2016-04-23,14.1,2.6,9,0.9,0
2016-04-24,11.7,3.6,7.1,0,0
2016-04-25,9.8,2.1,6.1,0,0
2016-04-26,13.4,1,8.3,0.3,0
2016-04-27,11.4,5.4,6.4,15.3,0
2016-04-28,12.8,3.2,7.5,0.2,0
2016-04-29,14.7,4.2,9,0,0
2016-04-30,12.1,4.3,8.7,0,0
2016-05-01,14.6,8.4,10.4,0,0
2016-05-02,19,6.3,12.4,2.2,0
2016-05-03,19.9,8.2,13.9,0.4,0
2016-05-04,20.6,9,14.9,0.9,0
2016-05-05,21.5,7.6,15.6,0,0
2016-05-06,21.4,9.1,16,0,0
2016-05-07,20.8,9.2,15.5,0.2,0
2016-05-08,23.7,10.3,15.6,0.1,0
2016-05-09,21.7,8.3,16.4,0,0
2016-05-10,22.9,10.1,17.1,0,0
2016-05-11,23,11.1,17.2,0.3,0
2016-05-12,24.1,10.3,17.9,0,0
2016-05-13,23.4,12.2,17.3,0.1,0
2016-05-14,17.7,12.4,13.7,1.1,0
2016-05-15,13.1,9.6,10.4,0,0
2016-05-16,11.8,4.8,8.2,0.3,0
2016-05-17,11.9,4.7,8,2.1,0
2016-05-18,15.7,6.5,10,0,0
2016-05-19,18.6,3.9,12.5,0,0
2016-05-20,22,6.2,15.2,0,0
2016-05-21,22.9,12.1,17.7,0,0
2016-05-22,25.2,10.3,19.2,0,0
2016-05-23,27.3,14.3,21.3,0,0
2016-05-24,25.9,14.2,21,0,0
2016-05-25,23.6,13.6,17.9,0.4,0
2016-05-26,24.1,11.7,17.4,0,0
2016-05-27,25.8,12.6,18.3,16.4,0
2016-05-28,27.3,14.4,21.5,0,0
2016-05-29,27.9,15.1,22.3,0,0
2016-05-30,29.3,17.2,22.6,0.6,0
2016-05-31,24.6,16.6,20.1,3.1,0
2016-06-01,24.5,17.1,19.4,1.5,0
2016-06-02,25.2,15.8,20.3,0,0
2016-06-03,23.9,14.2,19.3,0,0
2016-06-04,26.2,11.7,18.8,0.4,0
2016-06-05,23.6,12.8,18.4,0,0
2016-06-06,19,9.7,14.5,0,0
2016-06-07,20.8,6.7,15.4,0,0
2016-06-08,25.2,6.6,18.3,0,0
2016-06-09,22.1,12.9,16.1,0,0
2016-06-10,21.1,5.5,15.5,5.4,0
2016-06-11,18.7,8.2,13.5,0,0
2016-06-12,21,8.6,15.2,0,0
2016-06-13,23.6,9.5,17.7,0,0
2016-06-14,23.6,13.9,18.3,0,0
2016-06-15,24.2,14.1,18.4,3.1,0
2016-06-16,25.8,14.7,20.2,0,0
2016-06-17,30,18.4,21.5,3.9,0
2016-06-18,24.4,13.4,19,0,0
2016-06-19,28,12.2,21.6,10.5,0
2016-06-20,25.1,16.4,18.4,6.6,0
2016-06-21,24.7,14.3,18.9,0,0
2016-06-22,26.5,14.2,21.6,0,0
2016-06-23,28.6,18.2,23.1,0,0
2016-06-24,32.2,18.3,26.2,0,0
2016-06-25,33.4,22.3,27.5,0,0
2016-06-26,33.5,18.6,24.1,21.5,0
2016-06-27,24.4,15.8,19.9,0.3,0
2016-06-28,23.2,16.9,19.4,0,0
2016-06-29,28,13,21.6,0,0
2016-06-30,30.6,17,24.1,2.5,0
2016-07-01,28.2,17.8,22.7,0,0
2016-07-02,31.5,18.2,25.1,0.2,0
2016-07-03,29.8,14.7,17.7,4.4,0
2016-07-04,22.5,11.4,17.2,0,0
2016-07-05,24.4,8.9,18.7,0,0
2016-07-06,21.8,13.2,16.5,4.8,0
2016-07-07,19.6,12.4,15.6,0.2,0
2016-07-08,24.2,8.3,18.3,0,0
2016-07-09,22.2,15.6,18.3,1.1,0
2016-07-10,26,14.4,20.3,0,0
2016-07-11,32.1,17.2,24.4,0,0
2016-07-12,25.4,19.1,21.8,35.4,0
2016-07-13,23.3,18.4,20.1,1.6,0
2016-07-14,22.2,16.4,18.2,0.4,0
2016-07-15,20.7,12.3,16.4,0,0
2016-07-16,21.3,12,17.1,0.5,0
2016-07-17,21.6,15.3,18.4,0,0
2016-07-18,20.5,15.8,17.3,0,0
2016-07-19,22.4,14.2,17.3,0,0
2016-07-20,23.8,11.6,18.2,0,0
2016-07-21,25.2,11.8,18.9,0,0
2016-07-22,22.4,11.5,18.2,0,0
2016-07-23,25.9,17.8,20.9,0,0
2016-07-24,28.2,17.5,23,0,0
2016-07-25,29.2,19.9,24.3,0.3,0
2016-07-26,30.5,20.1,24.8,0,0
2016-07-27,28.5,19.5,23,1.9,0
2016-07-28,27.4,18.4,22.5,0.3,0
2016-07-29,27.3,17.4,20.8,14.3,0
2016-07-30,26.7,15.9,21.2,0,0
2016-07-31,28.6,17.1,22,5.4,0
2016-08-01,24.4,18.4,20,2.1,0
2016-08-02,24,14.5,19.5,0.2,0
2016-08-03,23.5,14.2,18.9,1.1,0
2016-08-04,27.6,17.4,22.1,0.3,0
2016-08-05,30.9,18,24.6,7.7,0
2016-08-06,27.5,16.4,17.4,1.5,0
2016-08-07,22.9,12.8,17.3,0,0
2016-08-08,28.1,10,20.5,0,0
2016-08-09,24.3,15.3,18.3,21.7,0
2016-08-10,17.9,12.4,13.7,6.6,0
2016-08-11,18.7,9.9,14.1,0,0
2016-08-12,21,6.1,14.8,0,0
2016-08-13,21.8,12.3,16.9,0.3,0
2016-08-14,23.2,16.8,19.5,0,0
2016-08-15,21.5,13.7,17.2,0.3,0
2016-08-16,20.9,12.4,15.9,0,0
2016-08-17,20.9,12,16,0,0
2016-08-18,22.3,10.3,17.5,0,0
2016-08-19,26.3,13.5,19.8,0,0
2016-08-20,28.1,14.9,22.1,0,0
2016-08-21,28.6,18,20.3,17.7,0
2016-08-22,20.7,16.7,18.1,1.4,0
2016-08-23,24.2,13.5,19.1,0,0
2016-08-24,21.3,15.8,18.4,0,0
2016-08-25,25.3,12.4,19.5,0,0
2016-08-26,26.7,12.9,20.2,0,0
2016-08-27,29.4,13,21.3,0,0
2016-08-28,29.6,15.5,22.7,0,0
2016-08-29,29.6,16.1,22.7,0,0
2016-08-30,22.9,14.2,17.5,0,0
2016-08-31,23.3,9.9,16.8,0,0
2016-09-01,25.4,11.6,18.5,0,0
2016-09-02,25.1,13.3,19,0,0
2016-09-03,24.4,10,18.2,0,0
2016-09-04,28.6,11.8,19.6,8.7,0
2016-09-05,20.7,14.7,16,1.1,0
2016-09-06,23,13.8,18.1,0,0
2016-09-07,25.1,10.5,18.6,0,0
2016-09-08,27.1,12.4,20.2,0,0
2016-09-09,29.2,13.5,21.3,0,0
2016-09-10,29.6,15.9,21.7,0,0
2016-09-11,29.7,13.5,21.9,0,0
2016-09-12,29,15.3,22.4,0,0
2016-09-13,27.7,15.6,21.6,0,0
2016-09-14,23.4,12.5,17.9,0,0
2016-09-15,23.4,10.4,16.6,0,0
2016-09-16,24.9,9.4,17.3,0,0
2016-09-17,23.6,11.2,17,0,0
2016-09-18,18.4,9.2,13.5,0,0
2016-09-19,18,7.5,12.2,0,0
2016-09-20,15.6,4.5,11.2,0,0
2016-09-21,15.6,6.6,11,1.1,0
2016-09-22,17.4,7.2,11.3,0,0
2016-09-23,16.7,6.7,12.1,0.4,0
2016-09-24,19.5,8,13.3,0,0
2016-09-25,18.5,5.8,12,0,0
2016-09-26,15.3,6.9,10.5,0,0
2016-09-27,16.2,4.6,10.1,0,0
2016-09-28,16.8,2.5,11.1,0,0
2016-09-29,23.5,14.8,18.6,0,0
2016-09-30,21.6,15.5,18.2,0.1,0
2016-10-01,17.3,12.3,15.2,0.3,0
2016-10-02,22.8,9.5,16.9,0.1,0
2016-10-03,17.9,13.6,14.7,22.6,0
2016-10-04,15,9,11.3,2.8,0
2016-10-05,9.1,5,6.5,20.9,0
2016-10-06,10.7,4.7,6.9,3.6,0
2016-10-07,10.1,0.9,5.6,2.1,0
2016-10-08,9.6,5.3,6.8,1.7,0
2016-10-09,9.7,7.1,8.3,0.6,0
2016-10-10,8.9,6.3,7.7,2.5,0
2016-10-11,7.9,5.3,6.1,1.9,0
2016-10-12,7.8,6,6.8,5.9,0
2016-10-13,10.8,4.2,5.9,0,0
2016-10-14,11.6,-0.4,5.2,0,0
2016-10-15,6.2,1.9,4,5.8,0
2016-10-16,8.2,2.7,5.1,0,0
2016-10-17,10.2,1.9,6,0,0
2016-10-18,9.4,3.5,7.1,0.6,0
2016-10-19,10.6,6.2,8,1.6,0
2016-10-20,9.7,7,7.9,5.8,0
2016-10-21,7.2,5.8,6.5,13.1,0
2016-10-22,6.7,5.7,6.3,1.8,0
2016-10-23,8.8,3.4,6.1,0,0
2016-10-24,10.2,7.3,9.2,3.1,0
2016-10-25,12.7,9.1,10.4,7,0
2016-10-26,10,3.8,5.8,0,0
2016-10-27,9.1,4.2,5.4,0,0
2016-10-28,10.3,1.8,7.1,1.2,0
2016-10-29,10.7,3.6,6,0,2.2
2016-10-30,7.9,3.4,5.3,2.3,0
2016-10-31,8.6,3.6,5.8,0.4,0
2016-11-01,8.5,0.4,5.3,13.5,0
2016-11-02,9.9,5.1,6.9,3,0
2016-11-03,5.7,2.8,3.7,0,0
2016-11-04,6.9,1.5,3.9,0,0
2016-11-05,6.3,1.4,4.1,3.3,0
2016-11-06,7.8,4.6,6.3,4.7,0
2016-11-07,6.6,2.5,4.5,0,1.8
2016-11-08,4.5,-0.7,1.3,0,0
2016-11-09,1.9,-0.7,0.7,0,1.4
2016-11-10,3.6,-0.1,1.1,0,0.7
2016-11-11,1,-0.3,0.2,0,0.7
2016-11-12,0.6,-2.9,-1.3,0,0
2016-11-13,2.3,-3.8,0.3,0,0
2016-11-14,5.6,-0.1,2.3,0,0
2016-11-15,3.2,-1.7,0.8,0,1.5
2016-11-16,5.2,0.6,3.4,0.7,0
2016-11-17,7.8,4.4,6.3,0.3,0
2016-11-18,10.1,4.4,7,0,0
2016-11-19,10.8,6.2,8.2,6.8,0
2016-11-20,10.9,5.3,8,0,0
2016-11-21,13,6.5,8.8,0,0
2016-11-22,9,3.5,5.2,0,0
2016-11-23,7.7,1.9,4.2,0,0
2016-11-24,6.3,0.7,3.2,0,0
2016-11-25,4.6,-0.9,0.7,0,0
2016-11-26,6.7,-1.1,1.5,0.1,0
2016-11-27,4.5,0.2,1.6,0,1.7
2016-11-28,0.3,-3.4,-1.5,0,0
2016-11-29,1.4,-4.7,-0.2,0,0.3
2016-11-30,1.1,-0.6,0.3,0,0.8
2016-12-01,2.8,0.2,1.5,0,18.5
2016-12-02,1.8,-0.5,0.7,0,0.7
2016-12-03,1.8,-0.5,0.9,0,2.2
2016-12-04,1.1,-0.4,0.2,0,0
2016-12-05,2.3,-1.7,-0.4,0,0.4
2016-12-06,1.9,-0.8,0.4,0,1
2016-12-07,0.3,-5.2,-1.7,1.4,0
2016-12-08,8.5,-2.3,5.7,0,0
2016-12-09,8.3,5.3,6.6,1.2,0
2016-12-10,9.3,7,8.2,7.2,0
2016-12-11,9.1,4.1,6.6,0,15.7
2016-12-12,5.6,-4.8,-0.6,0,0
2016-12-13,-0.9,-6.7,-4,0,0.1
2016-12-14,2.3,-4.8,1.5,0,2.3
2016-12-15,2.4,0.4,0.8,0,0
2016-12-16,1.4,-6.2,-2.9,0,0
2016-12-17,-1.4,-6.1,-2.3,0,0
2016-12-18,0,-3.2,-1.4,0,0.3
2016-12-19,1.6,-0.3,0.6,0,0
2016-12-20,2.3,0.6,1.3,0,0
2016-12-21,1.5,-1.7,-0.1,0,0
2016-12-22,0.5,-5.6,-2.4,0,0.6
2016-12-23,1.5,-4.8,-0.3,0,0.5
2016-12-24,2.1,0.2,1.4,0,3.5
2016-12-25,4.1,2.1,3.5,2.3,0
2016-12-26,9.9,3.2,7.7,1.8,0
2016-12-27,6.9,2.8,3.7,0,3.6
2016-12-28,3.9,0.2,1.8,0,0
2016-12-29,2.2,-2.7,-0.6,0,0
2016-12-30,3.1,-1.4,0.9,0,0
2016-12-31,3.8,-1.4,0.8,0,0
2017-01-01,3.9,-0.3,1.5,0,0
2017-01-02,2.9,-1,0.9,0,0.8
2017-01-03,0.8,-2.5,-0.7,0,7.1
2017-01-04,2.5,0.4,1.2,0,5.4
2017-01-05,1.1,-10.2,-7.1,0,0
2017-01-06,-9.8,-15.4,-13.6,0,0
2017-01-07,-10.7,-19.3,-15.6,0,0
2017-01-08,-6.6,-18.4,-12.9,0,0
2017-01-09,-4.1,-12,-9.5,0,0
2017-01-10,-5.8,-12.3,-8.3,0,0
2017-01-11,-3.3,-14.3,-9.1,0,1.6
2017-01-12,2.5,-8.4,-0.6,0,1.6
2017-01-13,2.5,-3.2,0.2,0,0.8
2017-01-14,2.3,0.1,0.6,0,0
2017-01-15,1.2,-2.7,-1,0,1.2
2017-01-16,-0.1,-3.4,-1,0,0.2
2017-01-17,-0.4,-6.8,-2.4,0,0
2017-01-18,-3.8,-11.1,-6.9,0,0
2017-01-19,-4.6,-7.5,-5.8,0,0.1
2017-01-20,0.2,-4.6,-1.7,0.2,0
2017-01-21,1.4,0.1,1,0,0
2017-01-22,1,-0.1,0.2,0,0
2017-01-23,3,-2.2,-0.7,0,0
2017-01-24,-1.2,-4,-2.6,0,0.1
2017-01-25,1.5,-1.4,0.3,0,0
2017-01-26,0.5,-7.8,-4,0,0
2017-01-27,1.5,-9.1,-4.4,0,0
2017-01-28,1.8,-7.1,-3,0,0
2017-01-29,0.5,-2.8,-1.7,0,0
2017-01-30,1.7,-5.8,-2.9,0,0
2017-01-31,0.3,-6.4,-3.6,0,0
2017-02-01,-0.1,-7.3,-3.5,0,0
2017-02-02,0.9,-5.4,-1,0,0.9
2017-02-03,1.1,-1.4,-0.2,0,0
2017-02-04,0,-3.5,-2.8,0,0
2017-02-05,-3,-4.2,-3.7,0,0
2017-02-06,-1.9,-3.7,-2.8,0,0
2017-02-07,-2.8,-8.3,-6.4,0,0.6
2017-02-08,-8,-9.6,-8.9,0,0
2017-02-09,-6.2,-9.4,-7.2,0,0
2017-02-10,-1.3,-8.8,-6,0,0
2017-02-11,-4.3,-10.9,-7.7,0,0
2017-02-12,-4.8,-7.8,-6.2,0,0
2017-02-13,-4.2,-8,-7,0,0
2017-02-14,-1.4,-9.2,-5.2,0,0
2017-02-15,2.9,-7,-2.7,0,0
2017-02-16,9.1,-6.4,0.6,0,0
2017-02-17,3.1,-2.9,1.2,4.7,0
2017-02-18,2.4,1.4,1.9,0,0
2017-02-19,3.7,1.4,1.9,0,0
2017-02-20,5.8,-0.4,3.3,5.6,0
2017-02-21,7.5,4.1,6,0,0
2017-02-22,8.8,1.9,5.1,8.5,0
2017-02-23,8.3,2.7,5.1,3.7,0
2017-02-24,9.3,-1,4.6,0,5.6
2017-02-25,2.4,-2.1,0.2,0,1.8
2017-02-26,7.4,-0.6,4.1,0,0.2
2017-02-27,13.7,6,8.4,0,0
2017-02-28,12.9,4,7.8,7.5,0
2017-03-01,8.5,4.5,6.1,0.2,0
2017-03-02,10.6,0.2,4.1,6.8,0
2017-03-03,7.9,1.9,4.1,0.4,0
2017-03-04,14.3,0.6,6.7,0,0
2017-03-05,15.8,7,10.5,10.5,0
2017-03-06,9.6,5.3,6.5,2.6,0
2017-03-07,6.7,3.3,4.8,0.6,0
2017-03-08,5.4,0.6,2.5,0,0
2017-03-09,6.5,-1.2,2.9,0.6,0
2017-03-10,6.2,2.5,4.5,0,0
2017-03-11,5.5,0.9,3.7,0,0
2017-03-12,6.4,3,4.3,0,0
2017-03-13,6.1,2.7,4.1,0,0
2017-03-14,8.7,2.6,4.6,0,0
2017-03-15,12,0.5,6.5,0,0
2017-03-16,9.9,3.1,5.1,0,0
2017-03-17,11.7,-2.3,5,2.6,0
2017-03-18,7.7,1.5,4,6.3,0
2017-03-19,6.4,2.1,3.7,0,2.1
2017-03-20,10.5,0.2,5.1,0.3,0
2017-03-21,13.3,7.9,10.6,0.8,0
2017-03-22,10.8,4.5,6.6,1.2,0
2017-03-23,10.9,0.8,5.9,2.4,0
2017-03-24,12.2,4.1,7.1,0,0
2017-03-25,9.1,-0.8,4.3,0,0
