"","data","wartosc","status"
"108","2014-11-12 00:00:00",7.5,0
"109","2014-11-13 00:00:00",8.7,0
"110","2014-11-14 00:00:00",7.5,0
"111","2014-11-15 00:00:00",5.5,0
"112","2014-11-16 00:00:00",4.6,0
"113","2014-11-17 00:00:00",5.2,0
"114","2014-11-18 00:00:00",2.6,0
"115","2014-11-19 00:00:00",1.7,0
"116","2014-11-20 00:00:00",1.4,0
"117","2014-11-21 00:00:00",1.7,0
"118","2014-11-22 00:00:00",3,0
"119","2014-11-23 00:00:00",2.1,0
"120","2014-11-24 00:00:00",1.4,0
"121","2014-11-25 00:00:00",2.3,0
"122","2014-11-26 00:00:00",2.3,0
"123","2014-11-27 00:00:00",-0.7,0
"124","2014-11-28 00:00:00",-3,0
"125","2014-11-29 00:00:00",-5,0
"126","2014-11-30 00:00:00",-6.8,0
"127","2014-12-01 00:00:00",-4,0
"128","2014-12-02 00:00:00",-3.8,0
"129","2014-12-03 00:00:00",-2,0
"130","2014-12-04 00:00:00",0,0
"131","2014-12-05 00:00:00",-2.3,0
"132","2014-12-06 00:00:00",-0.6,0
"133","2014-12-07 00:00:00",1.2,0
"134","2014-12-08 00:00:00",1.9,0
"135","2014-12-09 00:00:00",-0.6,0
"136","2014-12-10 00:00:00",-3.1,0
"137","2014-12-11 00:00:00",0.3,0
"138","2014-12-12 00:00:00",3.9,0
"139","2014-12-13 00:00:00",7,0
"140","2014-12-14 00:00:00",3.5,0
"141","2014-12-15 00:00:00",5,0
"142","2014-12-16 00:00:00",4.8,0
"143","2014-12-17 00:00:00",2.7,0
"144","2014-12-18 00:00:00",4,0
"145","2014-12-19 00:00:00",10.2,0
"146","2014-12-20 00:00:00",5.5,0
"147","2014-12-21 00:00:00",3.8,0
"148","2014-12-22 00:00:00",6.5,0
"149","2014-12-23 00:00:00",8.7,0
"150","2014-12-24 00:00:00",7.7,0
"151","2014-12-25 00:00:00",4.2,0
"152","2014-12-26 00:00:00",-4.2,0
"153","2014-12-27 00:00:00",-7.5,0
"154","2014-12-28 00:00:00",-7.5,0
"155","2014-12-29 00:00:00",-6.2,0
"156","2014-12-30 00:00:00",-8.6,0
"157","2014-12-31 00:00:00",-3.7,0
"158","2015-01-01 00:00:00",1.5,0
"159","2015-01-02 00:00:00",3.8,0
"160","2015-01-03 00:00:00",3.5,0
"161","2015-01-04 00:00:00",1.9,0
"162","2015-01-05 00:00:00",0,0
"163","2015-01-06 00:00:00",-7,0
"164","2015-01-07 00:00:00",-8.5,0
"165","2015-01-08 00:00:00",-1.4,0
"166","2015-01-09 00:00:00",3.5,0
"167","2015-01-10 00:00:00",5.8,0
"168","2015-01-11 00:00:00",3.8,0
"169","2015-01-12 00:00:00",4,0
"170","2015-01-13 00:00:00",7.3,0
"171","2015-01-14 00:00:00",6.7,0
"172","2015-01-15 00:00:00",2.2,0
"173","2015-01-16 00:00:00",5.2,0
"174","2015-01-17 00:00:00",3.9,0
"175","2015-01-18 00:00:00",2.4,0
"176","2015-01-19 00:00:00",-1.2,0
"177","2015-01-20 00:00:00",0.3,0
"178","2015-01-21 00:00:00",2.4,0
"179","2015-01-22 00:00:00",1.7,0
"180","2015-01-23 00:00:00",0.8,0
"181","2015-01-24 00:00:00",0,0
"182","2015-01-25 00:00:00",-0.8,0
"183","2015-01-26 00:00:00",-0.9,0
"184","2015-01-27 00:00:00",-0.7,0
"185","2015-01-28 00:00:00",1,0
"186","2015-01-29 00:00:00",0.3,0
"187","2015-01-30 00:00:00",0.7,0
"188","2015-01-31 00:00:00",0.3,0
"189","2015-02-01 00:00:00",-0.1,0
"190","2015-02-02 00:00:00",-1.8,0
"191","2015-02-03 00:00:00",-0.5,0
"192","2015-02-04 00:00:00",-1.1,0
"193","2015-02-05 00:00:00",-1.5,0
"194","2015-02-06 00:00:00",-2.5,0
"195","2015-02-07 00:00:00",-1.9,0
"196","2015-02-08 00:00:00",-0.8,0
"197","2015-02-09 00:00:00",-1,0
"198","2015-02-10 00:00:00",1.6,0
"199","2015-02-11 00:00:00",2,0
"200","2015-02-12 00:00:00",1.8,0
"201","2015-02-13 00:00:00",0.9,0
"202","2015-02-14 00:00:00",1.6,0
"203","2015-02-15 00:00:00",-1.3,0
"204","2015-02-16 00:00:00",-1,0
"205","2015-02-17 00:00:00",-2.3,0
"206","2015-02-18 00:00:00",-1.3,0
"207","2015-02-19 00:00:00",2.6,0
"208","2015-02-20 00:00:00",3.3,0
"209","2015-02-21 00:00:00",2,0
"210","2015-02-22 00:00:00",2.7,0
"211","2015-02-23 00:00:00",4.1,0
"212","2015-02-24 00:00:00",5.3,0
"213","2015-02-25 00:00:00",5.4,0
"214","2015-02-26 00:00:00",5.6,0
"215","2015-02-27 00:00:00",5.4,0
"216","2015-02-28 00:00:00",4.7,0
"217","2015-03-01 00:00:00",3.4,0
"218","2015-03-02 00:00:00",5.3,0
"219","2015-03-03 00:00:00",2.2,0
"220","2015-03-04 00:00:00",1.7,0
"221","2015-03-05 00:00:00",1.3,0
"222","2015-03-06 00:00:00",-0.2,0
"223","2015-03-07 00:00:00",4.2,0
"224","2015-03-08 00:00:00",8.1,0
"225","2015-03-09 00:00:00",8.3,0
"226","2015-03-10 00:00:00",6.4,0
"227","2015-03-11 00:00:00",4.5,0
"228","2015-03-12 00:00:00",4.9,0
"229","2015-03-13 00:00:00",3.3,0
"230","2015-03-14 00:00:00",4.3,0
"231","2015-03-15 00:00:00",6.4,0
"232","2015-03-16 00:00:00",7.3,0
"233","2015-03-17 00:00:00",7,0
"234","2015-03-18 00:00:00",5.7,0
"235","2015-03-19 00:00:00",4.5,0
"236","2015-03-20 00:00:00",4.5,0
"237","2015-03-21 00:00:00",7.3,0
"238","2015-03-22 00:00:00",0.3,0
"239","2015-03-23 00:00:00",1.9,0
"240","2015-03-24 00:00:00",7.2,0
"241","2015-03-25 00:00:00",10.2,0
"242","2015-03-26 00:00:00",12.3,0
"243","2015-03-27 00:00:00",10.9,0
"244","2015-03-28 00:00:00",6.3,0
"245","2015-03-29 00:00:00",8.4,0
"246","2015-03-30 00:00:00",7.6,0
"247","2015-03-31 00:00:00",4.4,0
"248","2015-04-01 00:00:00",4,0
"249","2015-04-02 00:00:00",2.2,0
"250","2015-04-03 00:00:00",1.9,0
"251","2015-04-04 00:00:00",2,0
"252","2015-04-05 00:00:00",2.1,0
"253","2015-04-06 00:00:00",3,0
"254","2015-04-07 00:00:00",4.4,0
"255","2015-04-08 00:00:00",7.8,0
"256","2015-04-09 00:00:00",7.2,0
"257","2015-04-10 00:00:00",10.1,0
"258","2015-04-11 00:00:00",13.5,0
"259","2015-04-12 00:00:00",11.4,0
"260","2015-04-13 00:00:00",7.9,0
