"","Data","startTyg","Bora-Komorowskiego","Bulwary","Dworzec Główny","Klimeckiego","Kopernika","Kotlarska","Mogilska","Monte Cassino","Nowohucka","Smoleńsk","Tyniecka","Wadowicka","Wielicka","temp_max","temp_min","temp_avg","deszcz","snieg","Rodzaj_opadu","Jaki_dzien","Wolne"
"336",2017-10-19,2017-10-16,NA,1870,NA,NA,NA,2226,3113,NA,NA,NA,NA,604,914,18.4,5.7,11.2,0,0,"s","roboczy",FALSE
"337",2017-10-20,2017-10-16,NA,1179,NA,NA,NA,1551,2282,NA,NA,NA,NA,443,669,12.3,6.8,10.3,0,0,"s","roboczy",FALSE
"338",2017-10-21,2017-10-16,NA,858,NA,NA,NA,605,957,NA,NA,NA,NA,179,313,14,9.2,10.6,0,0,"s","weekend",TRUE
"339",2017-10-22,2017-10-16,NA,310,NA,NA,NA,278,474,NA,NA,NA,NA,101,122,10.1,6.9,8.8,8.9,0,"d","weekend",TRUE
"340",2017-10-23,2017-10-23,NA,281,NA,NA,NA,465,709,NA,NA,NA,NA,178,175,9.9,8.6,8.9,11.3,0,"d","roboczy",FALSE
"341",2017-10-24,2017-10-23,NA,744,NA,NA,NA,1125,1792,NA,NA,NA,NA,360,438,8.6,6.5,6.7,0,0,"s","roboczy",FALSE
"342",2017-10-25,2017-10-23,NA,810,NA,NA,NA,1232,2624,NA,NA,NA,NA,367,484,9.8,3.1,7.3,0.3,0,"d","roboczy",FALSE
"343",2017-10-26,2017-10-23,NA,1058,NA,NA,NA,1366,2547,NA,NA,NA,NA,442,629,15.3,9.8,12.2,1.1,0,"d","roboczy",FALSE
"344",2017-10-27,2017-10-23,NA,397,NA,NA,NA,569,1011,NA,NA,NA,NA,185,229,12.5,6.9,9.3,6.6,0,"d","roboczy",FALSE
"345",2017-10-28,2017-10-23,NA,168,NA,NA,NA,190,309,NA,NA,NA,NA,72,106,8.5,4.6,7.2,11.5,0,"d","weekend",TRUE
"346",2017-10-29,2017-10-23,NA,66,NA,NA,NA,83,264,NA,NA,NA,NA,28,37,8.7,4.1,6.1,10.9,0,"d","weekend",TRUE
"347",2017-10-30,2017-10-30,NA,473,NA,NA,NA,800,1181,NA,NA,NA,NA,248,313,6.4,1.2,3.2,0,0.4,"s","roboczy",FALSE
"348",2017-10-31,2017-10-30,NA,579,NA,NA,NA,900,987,NA,NA,NA,NA,259,381,6.4,-0.9,2.5,0.2,0,"d","roboczy",FALSE
"349",2017-11-01,2017-10-30,NA,273,NA,NA,NA,306,631,NA,NA,NA,NA,58,128,8.6,1.6,6.7,0,0,"s","roboczy",TRUE
"350",2017-11-02,2017-10-30,NA,575,NA,NA,NA,737,1280,NA,NA,NA,NA,222,297,13.4,6.6,9,3.7,0,"d","roboczy",FALSE
"351",2017-11-03,2017-10-30,NA,470,NA,NA,NA,664,1229,NA,NA,NA,NA,209,291,9.4,7.4,8.1,0.5,0,"d","roboczy",FALSE
"352",2017-11-04,2017-10-30,NA,1210,NA,NA,NA,667,675,NA,NA,NA,NA,171,354,12.7,-0.3,6.3,0,0,"s","weekend",TRUE
"353",2017-11-05,2017-10-30,NA,1223,NA,NA,NA,668,904,NA,NA,NA,NA,137,332,15.8,0,6.3,0,0,"s","weekend",TRUE
"354",2017-11-06,2017-11-06,NA,1040,NA,NA,NA,1304,2000,NA,NA,NA,NA,351,533,13.1,2.2,7.5,0,0,"s","roboczy",FALSE
"355",2017-11-07,2017-11-06,NA,831,NA,NA,NA,1197,1919,NA,NA,NA,NA,360,496,9.5,5.7,7.1,0,0,"s","roboczy",FALSE
"356",2017-11-08,2017-11-06,NA,750,NA,NA,NA,1103,1715,NA,NA,NA,NA,303,417,6.1,4.5,5.1,0.1,0,"d","roboczy",FALSE
"357",2017-11-09,2017-11-06,NA,733,NA,NA,NA,1043,1616,NA,NA,351,NA,295,441,7.1,3.4,5.5,0,0,"s","roboczy",FALSE
"358",2017-11-10,2017-11-06,NA,658,NA,NA,NA,892,1360,NA,NA,511,NA,265,371,8.5,5.6,7.3,2.6,0,"d","roboczy",FALSE
"359",2017-11-11,2017-11-06,NA,334,NA,NA,NA,239,504,NA,NA,213,NA,71,136,7.8,3.8,5.6,2.6,0,"d","weekend",TRUE
"360",2017-11-12,2017-11-06,NA,393,NA,NA,NA,278,520,NA,NA,205,NA,63,167,7,2.7,4.3,5.7,0,"d","weekend",TRUE
"361",2017-11-13,2017-11-13,NA,285,NA,NA,NA,520,798,NA,NA,288,NA,159,206,5.4,2.3,3.6,5.2,0,"d","roboczy",FALSE
"362",2017-11-14,2017-11-13,NA,589,NA,NA,NA,960,1395,NA,NA,497,NA,240,400,4.7,0.8,2.5,0,0,"s","roboczy",FALSE
"363",2017-11-15,2017-11-13,NA,653,NA,NA,NA,985,1497,496,NA,509,245,270,312,5.8,-4.1,0.8,0,0,"s","roboczy",FALSE
"364",2017-11-16,2017-11-13,NA,708,413,NA,NA,945,1530,780,NA,537,443,241,373,7.7,-3.9,1.7,1.6,0,"d","roboczy",FALSE
"365",2017-11-17,2017-11-13,NA,335,385,NA,NA,577,841,472,NA,324,185,153,210,5.1,0.3,3.5,1.3,0,"d","roboczy",FALSE
"366",2017-11-18,2017-11-13,NA,301,219,NA,NA,261,480,243,NA,224,244,100,113,4.4,1.3,3.3,0.5,0,"d","weekend",TRUE
"367",2017-11-19,2017-11-13,NA,433,188,NA,NA,297,538,323,NA,198,470,89,136,6,1.1,3.4,0,2.5,"s","weekend",TRUE
"368",2017-11-20,2017-11-20,NA,364,407,NA,NA,507,844,450,NA,325,206,164,202,4.2,0.6,1.7,0,2.1,"s","roboczy",FALSE
"369",2017-11-21,2017-11-20,NA,420,510,NA,NA,670,1056,519,NA,373,228,171,206,4,0.9,2.4,3.1,0,"d","roboczy",FALSE
"370",2017-11-22,2017-11-20,NA,427,509,NA,NA,645,1020,516,NA,419,234,182,235,7,2.6,5,0.7,0,"d","roboczy",FALSE
"371",2017-11-23,2017-11-20,NA,750,629,NA,NA,951,1395,824,NA,523,497,239,395,10.6,-0.7,4.3,0,0,"s","roboczy",FALSE
"372",2017-11-24,2017-11-20,NA,735,629,NA,NA,943,1363,749,NA,481,482,244,387,11.3,-1.7,3.5,0,0,"s","roboczy",FALSE
"373",2017-11-25,2017-11-20,NA,535,286,NA,NA,373,617,424,NA,241,624,101,198,12.6,0,6.2,1.5,0,"d","weekend",TRUE
"374",2017-11-26,2017-11-20,NA,163,108,NA,NA,180,347,184,NA,189,163,58,82,11,1.5,3.4,0,0,"s","weekend",TRUE
"375",2017-11-27,2017-11-27,NA,488,536,NA,NA,735,1151,650,NA,430,312,222,308,2.7,-1.3,0.3,0,0,"s","roboczy",FALSE
"376",2017-11-28,2017-11-27,NA,558,596,NA,NA,819,1235,709,NA,450,382,195,331,5.7,-5.1,-0.9,0,3.5,"s","roboczy",FALSE
"377",2017-11-29,2017-11-27,NA,304,388,NA,NA,467,780,429,NA,327,182,156,174,2,-1.3,0.6,0,5.9,"s","roboczy",FALSE
"378",2017-11-30,2017-11-27,NA,221,290,NA,NA,320,563,313,NA,246,133,106,121,0.9,0,0.2,0,13.5,"s","roboczy",FALSE
"379",2017-12-01,2017-11-27,NA,250,368,NA,NA,435,749,398,NA,269,200,141,121,1.4,-3.3,-0.4,0,0,"s","roboczy",FALSE
"380",2017-12-02,2017-11-27,NA,106,135,NA,NA,128,213,115,NA,118,106,74,36,-1.6,-8,-3.4,0,0.3,"s","weekend",TRUE
"381",2017-12-03,2017-11-27,NA,95,75,NA,NA,80,163,109,NA,100,72,37,29,0.3,-1.9,-0.7,0,1.3,"s","weekend",TRUE
"382",2017-12-04,2017-12-04,NA,195,252,NA,NA,318,562,281,NA,231,170,140,105,1,-2.5,-0.3,0,0.7,"s","roboczy",FALSE
"383",2017-12-05,2017-12-04,NA,247,344,NA,NA,418,709,370,NA,287,193,138,181,2.4,0.3,1.3,0,1.7,"s","roboczy",FALSE
"384",2017-12-06,2017-12-04,NA,232,360,NA,NA,445,678,367,NA,317,158,125,205,4.3,2.4,3.4,1,0,"d","roboczy",FALSE
"385",2017-12-07,2017-12-04,NA,401,454,NA,NA,612,931,516,NA,388,316,153,275,5.5,0.3,2.9,0,0,"s","roboczy",FALSE
"386",2017-12-08,2017-12-04,NA,374,445,NA,NA,549,884,472,NA,345,261,224,262,7.1,-2.5,2.8,0.6,0,"d","roboczy",FALSE
"387",2017-12-09,2017-12-04,NA,134,159,NA,NA,178,326,185,NA,186,153,86,103,3.9,-1.4,0.7,0,0,"s","weekend",TRUE
"388",2017-12-10,2017-12-04,NA,303,145,NA,NA,227,384,245,NA,150,390,95,113,3,-2,0.9,0,0,"s","weekend",TRUE
"389",2017-12-11,2017-12-11,NA,508,538,NA,NA,697,1095,577,NA,402,308,240,278,12.6,1.3,8.6,0,0,"s","roboczy",FALSE
"390",2017-12-12,2017-12-11,NA,497,572,NA,NA,812,1238,634,NA,493,343,209,314,14.5,7.3,10,0,0,"s","roboczy",FALSE
"391",2017-12-13,2017-12-11,NA,471,528,NA,NA,691,1110,618,NA,475,325,208,268,7.4,-0.9,1.6,0,0,"s","roboczy",FALSE
"392",2017-12-14,2017-12-11,NA,410,486,NA,NA,670,1072,531,NA,440,263,264,251,8,-4.5,1.6,0,0,"s","roboczy",FALSE
"393",2017-12-15,2017-12-11,NA,385,447,NA,NA,584,932,485,NA,369,215,184,232,6.3,-2.5,1.5,0,0.1,"s","roboczy",FALSE
"394",2017-12-16,2017-12-11,NA,142,134,NA,NA,171,335,178,NA,195,190,121,93,2.3,-1.8,0,0,0.3,"s","weekend",TRUE
"395",2017-12-17,2017-12-11,NA,149,98,NA,NA,150,261,162,NA,141,137,64,69,3.4,-3.2,-0.9,0,0.4,"s","weekend",TRUE
"396",2017-12-18,2017-12-18,NA,292,352,NA,NA,530,809,390,NA,328,197,252,191,0.8,-2.5,-0.7,0,0.2,"s","roboczy",FALSE
"397",2017-12-19,2017-12-18,NA,308,392,NA,NA,542,891,410,NA,350,219,287,199,-0.5,-5.7,-2.3,0,0,"s","roboczy",FALSE
"398",2017-12-20,2017-12-18,NA,286,362,NA,NA,498,767,388,NA,348,194,231,203,0,-2.8,-1.1,0,0.1,"s","roboczy",FALSE
"399",2017-12-21,2017-12-18,NA,249,305,NA,NA,444,666,362,NA,315,171,230,155,1.5,-1.9,0.1,0,1.1,"s","roboczy",FALSE
"400",2017-12-22,2017-12-18,NA,211,246,NA,NA,376,557,264,NA,266,135,130,144,3.6,1.5,3,5.9,0,"d","roboczy",FALSE
"401",2017-12-23,2017-12-18,NA,58,61,NA,NA,76,136,93,NA,128,41,33,45,5.1,1.8,3.3,1.7,0,"d","weekend",TRUE
"402",2017-12-24,2017-12-18,NA,40,40,NA,NA,48,70,45,NA,47,52,13,34,8.4,4.6,7.2,0.3,0,"d","weekend",TRUE
"403",2017-12-25,2017-12-25,NA,229,62,NA,NA,110,171,119,NA,76,278,24,65,8.9,0.9,5.2,0,0,"s","roboczy",TRUE
"404",2017-12-26,2017-12-25,NA,257,56,NA,NA,120,218,122,NA,82,269,60,69,5.8,-5.7,-0.9,0,0,"s","roboczy",TRUE
"405",2017-12-27,2017-12-25,NA,364,230,NA,NA,336,562,270,NA,219,349,130,166,9.4,-4.7,2,0,0,"s","roboczy",FALSE
"406",2017-12-28,2017-12-25,NA,347,257,NA,NA,377,609,320,NA,202,244,116,167,9.3,3,4.7,0,6,"s","roboczy",FALSE
"407",2017-12-29,2017-12-25,NA,135,171,NA,NA,201,362,196,NA,161,90,74,97,3.7,0.2,0.6,0,0.5,"s","roboczy",FALSE
"408",2017-12-30,2017-12-25,NA,282,114,NA,NA,162,286,175,NA,142,297,79,94,2.4,-5.7,-1.8,0.7,0,"d","weekend",TRUE
"409",2017-12-31,2017-12-25,NA,148,85,NA,NA,134,251,123,NA,97,185,51,71,8.2,-2,4.7,0.5,0,"d","weekend",TRUE
"410",2018-01-01,2018-01-01,NA,252,85,NA,NA,132,205,153,NA,100,222,66,59,6.3,-1.2,3.1,0,0,"s","roboczy",TRUE
"411",2018-01-02,2018-01-01,NA,354,300,NA,NA,393,660,350,NA,257,238,175,168,4.9,-4.6,0.8,0.1,0,"d","roboczy",FALSE
"412",2018-01-03,2018-01-01,NA,360,373,NA,NA,493,817,440,NA,326,250,222,221,5.6,-3,2.5,3.4,0,"d","roboczy",FALSE
"413",2018-01-04,2018-01-01,NA,489,449,NA,NA,635,983,579,NA,374,335,228,265,7.4,2.6,4.3,0.1,0,"d","roboczy",FALSE
"414",2018-01-05,2018-01-01,NA,448,440,NA,NA,578,935,513,NA,358,342,188,251,9.4,0.2,4.6,1.6,0,"d","roboczy",FALSE
"415",2018-01-06,2018-01-01,NA,424,125,NA,NA,271,388,283,NA,144,475,49,129,9.2,3.2,6.2,0,0,"s","weekend",TRUE
"416",2018-01-07,2018-01-01,NA,166,82,NA,NA,143,233,154,NA,113,184,35,82,7.1,2.3,4.7,0,0,"s","weekend",TRUE
"417",2018-01-08,2018-01-08,NA,251,344,NA,NA,470,723,358,NA,291,180,141,180,2.3,0,0.2,0,0.5,"s","roboczy",FALSE
"418",2018-01-09,2018-01-08,NA,344,466,NA,NA,552,831,408,NA,321,277,164,177,1.8,-3.1,-0.4,0.2,0,"d","roboczy",FALSE
"419",2018-01-10,2018-01-08,NA,388,476,NA,NA,579,918,499,NA,382,252,326,220,5.1,1.1,2.7,1.1,0,"d","roboczy",FALSE
"420",2018-01-11,2018-01-08,NA,303,404,NA,NA,486,845,438,NA,262,202,319,206,2.2,0.2,0.7,0.3,0,"d","roboczy",FALSE
"421",2018-01-12,2018-01-08,NA,277,374,NA,NA,434,750,378,NA,291,191,248,180,1,-0.7,0.3,0,0,"s","roboczy",FALSE
"422",2018-01-13,2018-01-08,NA,130,123,NA,NA,125,261,179,NA,134,127,91,85,-0.4,-1.4,-1.3,0,0,"s","weekend",TRUE
"423",2018-01-14,2018-01-08,NA,117,105,NA,NA,176,268,148,NA,143,253,87,93,-1.2,-5.6,-4.2,0,0,"s","weekend",TRUE
"424",2018-01-15,2018-01-15,NA,288,313,NA,NA,505,719,370,NA,279,179,414,182,-3,-8.1,-6.3,0,0,"s","roboczy",FALSE
"425",2018-01-16,2018-01-15,NA,276,340,NA,NA,465,685,349,NA,254,232,277,143,2,-9.7,-3.3,0,4.6,"s","roboczy",FALSE
"426",2018-01-17,2018-01-15,NA,219,306,NA,NA,394,641,326,NA,262,195,286,130,4.1,-1.4,1.5,0,1,"s","roboczy",FALSE
"427",2018-01-18,2018-01-15,NA,257,288,NA,NA,361,586,350,NA,226,187,287,155,4.8,-3.2,1.4,0,0.3,"s","roboczy",FALSE
"428",2018-01-19,2018-01-15,NA,236,316,NA,NA,404,589,344,NA,232,165,269,128,5,-0.8,1.9,0,0,"s","roboczy",FALSE
"429",2018-01-20,2018-01-15,NA,134,130,NA,NA,114,242,157,NA,127,122,96,80,1.6,-2.4,-1,0,1.5,"s","weekend",TRUE
"430",2018-01-21,2018-01-15,NA,35,13,NA,NA,64,80,56,NA,52,64,24,19,-0.5,-5.7,-1.9,0,1.7,"s","weekend",TRUE
"431",2018-01-22,2018-01-22,NA,121,203,NA,NA,325,485,286,NA,185,139,213,106,-0.8,-5.9,-3.1,0,0,"s","roboczy",FALSE
"432",2018-01-23,2018-01-22,NA,124,286,NA,NA,358,578,302,NA,223,156,224,135,-2.7,-6.8,-4,0,0,"s","roboczy",FALSE
"433",2018-01-24,2018-01-22,NA,188,317,NA,NA,410,648,349,NA,273,153,235,168,5.8,-4.2,0.2,0,0,"s","roboczy",FALSE
"434",2018-01-25,2018-01-22,NA,278,367,NA,NA,457,700,457,NA,284,249,290,205,9.5,-2.1,1.4,0,0,"s","roboczy",FALSE
"435",2018-01-26,2018-01-22,NA,278,333,NA,NA,427,599,370,NA,268,195,246,165,4.7,-4.1,-0.6,0,0,"s","roboczy",FALSE
"436",2018-01-27,2018-01-22,NA,136,111,NA,NA,128,249,155,NA,128,111,89,79,2.8,-4.7,0.1,0.2,0,"d","weekend",TRUE
"437",2018-01-28,2018-01-22,NA,131,83,NA,NA,122,181,122,NA,115,162,75,57,6.6,1.1,3.9,0.3,0,"d","weekend",TRUE
"438",2018-01-29,2018-01-29,NA,391,379,NA,NA,486,772,458,NA,298,255,338,231,10.7,4.7,7.8,0.7,0,"d","roboczy",FALSE
"439",2018-01-30,2018-01-29,NA,341,375,NA,NA,504,733,463,NA,299,207,343,197,9,3.3,5.1,0,0,"s","roboczy",FALSE
"440",2018-01-31,2018-01-29,NA,445,408,NA,NA,579,897,531,NA,335,303,361,245,7.6,-1.7,2.1,0,0,"s","roboczy",FALSE
"441",2018-02-01,2018-01-29,NA,349,366,NA,NA,515,763,459,NA,280,231,306,225,8.1,-0.6,4,4.1,0,"d","roboczy",FALSE
