"","Data","startTyg","startM","Al. USA - suma","Al. USA - południe","Al. USA - północ","Banacha","Bazyliańska","Belwederska","Dworzec Wilenski (al. Solidarności)","Dworzec Wileński (Targowa)","Marsa","Marszałkowska","Most Gdański - suma","Most Gdański - ciąg pieszo-rowerowy","Most Gdanski - ścieżka rowerowa","NSR - Solec - suma","NSR - Solec - ciąg pieszo-rowerowy","NSR-Solec - ścieżka rowerowa","Praska ścieżka rekreacyjna","Świętokrzyska - Emilii Plater - suma","Świętokrzyska - Emilii Plater, płd","Świętokrzyska - Emilii Plater, płn","Wybrzeże Helskie","Wysockiego","Żwirki i Wigury/Trojdena - suma","Żwirki i Wigury/Trojdena zach.","Żwirki i Wigury/Trojdena wsch."
"299",2015-06-07,2015-06-01,2015-06-01,NA,NA,NA,2514,235,NA,1547,1154,NA,NA,4557,1612,2945,3500,1443,2057,1545,NA,NA,NA,3133,418,NA,NA,NA
"300",2015-06-08,2015-06-08,2015-06-01,NA,NA,NA,3385,211,NA,1411,1162,NA,NA,1750,370,1380,1700,433,1267,401,NA,NA,NA,2395,360,NA,NA,NA
"301",2015-06-09,2015-06-08,2015-06-01,NA,NA,NA,3133,172,NA,1277,988,NA,NA,1342,209,1133,1424,287,1137,248,NA,NA,NA,2057,282,NA,NA,NA
"302",2015-06-10,2015-06-08,2015-06-01,NA,NA,NA,3626,221,NA,1413,1171,NA,NA,2255,476,1779,2116,583,1533,426,NA,NA,NA,2654,358,NA,NA,NA
"303",2015-06-11,2015-06-08,2015-06-01,NA,NA,NA,4407,282,NA,1829,1423,NA,NA,2916,696,2220,2893,939,1954,721,NA,NA,NA,3317,454,NA,NA,NA
"304",2015-06-12,2015-06-08,2015-06-01,NA,NA,NA,4092,317,NA,1836,1477,NA,NA,2815,674,2141,2502,657,1845,788,NA,NA,NA,3093,420,NA,NA,NA
"305",2015-06-13,2015-06-08,2015-06-01,NA,NA,NA,3176,278,NA,1542,1332,NA,NA,4816,1706,3110,3978,1500,2478,1727,NA,NA,NA,3367,436,NA,NA,NA
"306",2015-06-14,2015-06-08,2015-06-01,NA,NA,NA,2647,236,NA,1415,1205,NA,NA,4594,1684,2910,3621,1467,2154,1702,NA,NA,NA,3087,399,NA,NA,NA
"307",2015-06-15,2015-06-15,2015-06-01,NA,NA,NA,2609,202,NA,1081,961,NA,NA,1557,381,1176,1407,427,980,341,NA,NA,NA,1762,264,NA,NA,NA
"308",2015-06-16,2015-06-15,2015-06-01,NA,NA,NA,3970,245,NA,1672,1287,NA,NA,2347,529,1818,2322,636,1686,531,NA,NA,NA,2816,404,NA,NA,NA
"309",2015-06-17,2015-06-15,2015-06-01,NA,NA,NA,4080,293,NA,1727,1331,NA,NA,2501,527,1974,2471,633,1838,587,NA,NA,NA,3012,452,NA,NA,NA
"310",2015-06-18,2015-06-15,2015-06-01,NA,NA,NA,3089,212,NA,NA,1097,NA,NA,1629,261,1368,1694,451,1243,313,NA,NA,NA,2170,301,NA,NA,NA
"311",2015-06-19,2015-06-15,2015-06-01,NA,NA,NA,2189,141,NA,927,795,NA,NA,1275,299,976,1371,357,1014,271,NA,NA,NA,1529,225,NA,NA,NA
"312",2015-06-20,2015-06-15,2015-06-01,NA,NA,NA,1663,176,NA,959,991,NA,NA,2828,781,2047,2126,785,1341,743,NA,NA,NA,2179,293,NA,NA,NA
"313",2015-06-21,2015-06-15,2015-06-01,NA,NA,NA,2700,249,NA,1124,1124,NA,NA,4496,1478,3018,3825,1603,2222,1513,NA,NA,NA,2830,377,NA,NA,NA
"314",2015-06-22,2015-06-22,2015-06-01,NA,NA,NA,3424,231,NA,1502,1238,NA,NA,1754,333,1421,1844,491,1353,355,NA,NA,NA,2490,348,NA,NA,NA
"315",2015-06-23,2015-06-22,2015-06-01,NA,NA,NA,2129,121,NA,845,651,NA,NA,853,125,728,878,157,721,161,NA,NA,NA,1381,180,NA,NA,NA
"316",2015-06-24,2015-06-22,2015-06-01,NA,NA,NA,3730,230,NA,1497,1169,NA,NA,2201,546,1655,2345,679,1666,602,NA,NA,NA,2652,362,NA,NA,NA
"317",2015-06-25,2015-06-22,2015-06-01,NA,NA,NA,4074,284,NA,1717,1326,NA,NA,2504,540,1964,2612,785,1827,665,NA,NA,NA,2990,423,NA,NA,NA
"318",2015-06-26,2015-06-22,2015-06-01,NA,NA,NA,3088,251,NA,1513,1109,NA,NA,2151,499,1652,2005,554,1451,436,NA,NA,NA,2506,334,NA,NA,NA
"319",2015-06-27,2015-06-22,2015-06-01,NA,NA,NA,2269,249,NA,1350,1137,NA,NA,3817,1279,2538,3937,1513,2424,1444,NA,NA,NA,2753,407,NA,NA,NA
"320",2015-06-28,2015-06-22,2015-06-01,NA,NA,NA,2827,300,NA,1536,1276,NA,NA,5684,2017,3667,4633,1996,2637,1899,NA,NA,NA,3517,473,NA,NA,NA
"321",2015-06-29,2015-06-29,2015-06-01,NA,NA,NA,2760,217,NA,1146,966,NA,NA,1391,238,1153,1381,352,1029,266,NA,NA,NA,1875,281,NA,NA,NA
"322",2015-06-30,2015-06-29,2015-06-01,NA,NA,NA,4268,299,NA,1780,1375,NA,NA,2947,687,2260,2761,873,1888,755,NA,NA,NA,3083,435,NA,NA,NA
"323",2015-07-01,2015-06-29,2015-07-01,NA,NA,NA,4547,360,NA,1955,1501,NA,NA,3470,853,2617,3324,1039,2285,914,NA,NA,NA,3439,513,NA,NA,NA
"324",2015-07-02,2015-06-29,2015-07-01,NA,NA,NA,4511,323,NA,1988,1490,NA,NA,3493,855,2638,3331,1110,2221,950,NA,NA,NA,3659,467,NA,NA,NA
"325",2015-07-03,2015-06-29,2015-07-01,NA,NA,NA,3869,279,NA,1833,1373,NA,NA,3100,762,2338,2974,871,2103,761,NA,NA,NA,3292,451,NA,NA,NA
"326",2015-07-04,2015-06-29,2015-07-01,NA,NA,NA,2197,230,NA,1205,1076,NA,NA,3968,1368,2600,3510,1306,2204,1314,NA,NA,NA,2793,341,NA,NA,NA
"327",2015-07-05,2015-06-29,2015-07-01,NA,NA,NA,2227,174,NA,1226,940,NA,NA,4014,1428,2586,3438,1403,2035,1224,NA,NA,NA,2757,303,NA,NA,NA
"328",2015-07-06,2015-07-06,2015-07-01,NA,NA,NA,3396,233,NA,1592,1249,NA,NA,2140,514,1626,2040,602,1438,389,NA,NA,NA,2620,352,NA,NA,NA
"329",2015-07-07,2015-07-06,2015-07-01,NA,NA,NA,4565,291,NA,1901,1398,NA,NA,3280,856,2424,3326,1069,2257,836,NA,NA,NA,3366,505,NA,NA,NA
"330",2015-07-08,2015-07-06,2015-07-01,NA,NA,NA,2114,149,NA,946,788,NA,NA,1122,200,922,1137,276,861,164,NA,NA,NA,1484,216,NA,NA,NA
"331",2015-07-09,2015-07-06,2015-07-01,NA,NA,NA,2686,180,NA,1253,985,NA,NA,1539,333,1206,1525,406,1119,198,NA,NA,NA,1993,265,NA,NA,NA
"332",2015-07-10,2015-07-06,2015-07-01,NA,NA,NA,1999,106,NA,912,714,NA,NA,851,128,723,910,170,740,122,NA,NA,NA,1239,159,NA,NA,NA
"333",2015-07-11,2015-07-06,2015-07-01,NA,NA,NA,1237,135,NA,786,885,NA,NA,1737,555,1182,1623,635,988,620,NA,NA,NA,1449,228,NA,NA,NA
"334",2015-07-12,2015-07-06,2015-07-01,NA,NA,NA,2710,264,NA,1370,1389,NA,NA,5115,1840,3275,4542,1890,2652,1677,NA,NA,NA,3191,418,NA,NA,NA
"335",2015-07-13,2015-07-13,2015-07-01,NA,NA,NA,2355,174,NA,1020,831,NA,NA,1292,337,955,1290,376,914,250,NA,NA,NA,1618,231,NA,NA,NA
"336",2015-07-14,2015-07-13,2015-07-01,NA,NA,NA,3006,216,NA,1291,1078,NA,NA,2017,519,1498,1970,580,1390,445,NA,NA,NA,2105,335,NA,NA,NA
"337",2015-07-15,2015-07-13,2015-07-01,NA,NA,NA,3596,237,NA,1673,1260,NA,NA,2605,643,1962,2522,771,1751,645,NA,NA,NA,2609,415,NA,NA,NA
"338",2015-07-16,2015-07-13,2015-07-01,NA,NA,NA,4042,299,NA,1829,1313,NA,NA,3124,828,2296,3105,949,2156,707,NA,NA,NA,3119,483,NA,NA,NA
"339",2015-07-17,2015-07-13,2015-07-01,NA,NA,NA,3596,289,NA,1749,1387,NA,NA,2888,796,2092,2966,908,2058,685,NA,NA,NA,2902,389,NA,NA,NA
"340",2015-07-18,2015-07-13,2015-07-01,NA,NA,NA,1924,212,NA,1152,1135,NA,NA,3411,1104,2307,3671,1554,2117,1113,NA,NA,NA,2472,326,NA,NA,NA
"341",2015-07-19,2015-07-13,2015-07-01,NA,NA,NA,2021,228,NA,1179,1112,NA,NA,3915,1438,2477,3229,1266,1963,1223,NA,NA,NA,2334,358,NA,NA,NA
"342",2015-07-20,2015-07-20,2015-07-01,NA,NA,NA,3141,203,NA,1262,1091,NA,NA,1977,534,1443,1954,661,1293,405,NA,NA,NA,2198,299,NA,NA,NA
"343",2015-07-21,2015-07-20,2015-07-01,NA,NA,NA,3977,275,NA,1686,1446,NA,NA,2439,744,1695,2729,804,1925,720,NA,NA,NA,3025,434,NA,NA,NA
"344",2015-07-22,2015-07-20,2015-07-01,NA,NA,NA,4148,289,NA,1828,1452,NA,NA,2941,876,2065,3397,1085,2312,755,NA,NA,NA,3269,454,NA,NA,NA
"345",2015-07-23,2015-07-20,2015-07-01,NA,NA,NA,3339,199,NA,1534,1227,NA,NA,2188,579,1609,2525,857,1668,501,NA,NA,NA,2510,327,NA,NA,NA
"346",2015-07-24,2015-07-20,2015-07-01,NA,NA,NA,3543,263,NA,1625,1309,NA,NA,2718,691,2027,3087,804,2283,642,NA,NA,NA,2757,413,NA,NA,NA
"347",2015-07-25,2015-07-20,2015-07-01,NA,NA,NA,1441,157,NA,825,878,NA,NA,2096,679,1417,2210,864,1346,589,NA,NA,NA,1578,215,NA,NA,NA
"348",2015-07-26,2015-07-20,2015-07-01,NA,NA,NA,1448,149,NA,823,788,NA,NA,2320,741,1579,2142,901,1241,715,NA,NA,NA,1588,222,NA,NA,NA
"349",2015-07-27,2015-07-27,2015-07-01,NA,NA,NA,3154,214,NA,1441,1110,NA,NA,1772,353,1419,1754,430,1324,352,NA,NA,NA,2182,305,NA,NA,NA
"350",2015-07-28,2015-07-27,2015-07-01,NA,NA,NA,2912,189,NA,1336,1036,NA,NA,1685,290,1395,1643,427,1216,259,NA,NA,NA,2044,262,NA,NA,NA
"351",2015-07-29,2015-07-27,2015-07-01,NA,NA,NA,3436,245,NA,1586,1239,NA,NA,2530,628,1902,2455,778,1677,498,NA,NA,NA,2640,357,NA,NA,NA
"352",2015-07-30,2015-07-27,2015-07-01,NA,NA,NA,3398,205,NA,1624,1160,NA,NA,2189,497,1692,2358,738,1620,467,NA,NA,NA,2513,314,NA,NA,NA
