"","Data","startTyg","startM","temp_min","temp_avg","temp_max","deszcz","snieg","Jaki_dzien","Miejsce","Liczba_rowerow"
"3069",2015-12-11,2015-12-07,2015-12-01,-3,1.8,5.2,0.7,0,"roboczy","Bazyliańska",47
"3070",2015-12-12,2015-12-07,2015-12-01,4.2,4.8,5.5,0.3,0,"weekend","Bazyliańska",20
"3071",2015-12-13,2015-12-07,2015-12-01,2.2,4.1,8.6,5.4,0,"weekend","Bazyliańska",6
"3072",2015-12-14,2015-12-14,2015-12-01,-1.2,1.3,3.9,0,0,"roboczy","Bazyliańska",33
"3073",2015-12-15,2015-12-14,2015-12-01,-1.9,-0.1,1.4,0,1.7,"roboczy","Bazyliańska",25
"3074",2015-12-16,2015-12-14,2015-12-01,0.3,1.2,1.7,0,0,"roboczy","Bazyliańska",31
"3075",2015-12-17,2015-12-14,2015-12-01,1.7,4.4,6.1,0.9,0,"roboczy","Bazyliańska",36
"3076",2015-12-18,2015-12-14,2015-12-01,6.1,9.3,10.9,0,0,"roboczy","Bazyliańska",26
"3077",2015-12-19,2015-12-14,2015-12-01,8.2,9.6,11.3,0,0,"weekend","Bazyliańska",33
"3078",2015-12-20,2015-12-14,2015-12-01,4.4,6.6,9.9,0,0,"weekend","Bazyliańska",43
"3079",2015-12-21,2015-12-21,2015-12-01,0.6,5.4,8.1,2.3,0,"roboczy","Bazyliańska",33
"3080",2015-12-22,2015-12-21,2015-12-01,6.1,8.8,9.9,0,0,"roboczy","Bazyliańska",33
"3081",2015-12-23,2015-12-21,2015-12-01,9.1,11.7,14.4,0,0,"roboczy","Bazyliańska",38
"3082",2015-12-24,2015-12-21,2015-12-01,3.2,5.5,10.8,0,0,"roboczy","Bazyliańska",14
"3083",2015-12-25,2015-12-21,2015-12-01,-0.4,5.4,10,0,0,"roboczy","Bazyliańska",7
"3084",2015-12-26,2015-12-21,2015-12-01,2.5,11,13.8,0,0,"weekend","Bazyliańska",13
"3085",2015-12-27,2015-12-21,2015-12-01,6.4,9.6,13.9,2.2,0,"weekend","Bazyliańska",37
"3086",2015-12-28,2015-12-28,2015-12-01,3.1,6.5,10.4,0,0.5,"roboczy","Bazyliańska",36
"3087",2015-12-29,2015-12-28,2015-12-01,-4,-1.9,4.6,0,0,"roboczy","Bazyliańska",20
"3088",2015-12-30,2015-12-28,2015-12-01,-6.4,-4.1,-1.8,0,0,"roboczy","Bazyliańska",22
"3089",2015-12-31,2015-12-28,2015-12-01,-8.3,-5.6,-1,0,0,"roboczy","Bazyliańska",18
"3090",2016-01-01,2015-12-28,2016-01-01,-11.1,-9.1,-4.9,0,0,"roboczy","Bazyliańska",8
"3091",2016-01-02,2015-12-28,2016-01-01,-12.6,-10.7,-8.3,0,0,"weekend","Bazyliańska",5
"3092",2016-01-03,2015-12-28,2016-01-01,-16.5,-15,-12.6,0,0,"weekend","Bazyliańska",5
"3093",2016-01-04,2016-01-04,2016-01-01,-16.4,-14.1,-10.6,0,0,"roboczy","Bazyliańska",16
"3094",2016-01-05,2016-01-04,2016-01-01,-17.1,-13.6,-10.8,0,0.4,"roboczy","Bazyliańska",8
"3095",2016-01-06,2016-01-04,2016-01-01,-11.7,-6.8,-5.3,0,0,"roboczy","Bazyliańska",4
"3096",2016-01-07,2016-01-04,2016-01-01,-5.9,-5.4,-4.9,0,0,"roboczy","Bazyliańska",12
"3097",2016-01-08,2016-01-04,2016-01-01,-5.9,-3.2,1.9,0,3.3,"roboczy","Bazyliańska",10
"3098",2016-01-09,2016-01-04,2016-01-01,-1.5,0.5,2.1,0,0,"weekend","Bazyliańska",6
"3099",2016-01-10,2016-01-04,2016-01-01,-5,-1.7,0.4,0,0,"weekend","Bazyliańska",5
"3100",2016-01-11,2016-01-11,2016-01-01,-0.5,1,2.7,1.4,0,"roboczy","Bazyliańska",15
"3101",2016-01-12,2016-01-11,2016-01-01,-1.4,0.2,2.2,0,0.3,"roboczy","Bazyliańska",20
"3102",2016-01-13,2016-01-11,2016-01-01,-1.5,1,2.8,0,1.2,"roboczy","Bazyliańska",22
"3103",2016-01-14,2016-01-11,2016-01-01,-1.9,-0.8,1.7,0,0,"roboczy","Bazyliańska",7
"3104",2016-01-15,2016-01-11,2016-01-01,-3.1,-1.1,0.1,0,7.9,"roboczy","Bazyliańska",14
"3105",2016-01-16,2016-01-11,2016-01-01,-6.3,-3.9,-0.9,0,0,"weekend","Bazyliańska",4
"3106",2016-01-17,2016-01-11,2016-01-01,-9.8,-4.8,-2,0,0,"weekend","Bazyliańska",1
"3107",2016-01-18,2016-01-18,2016-01-01,-8,-6.1,-2.9,0,0.3,"roboczy","Bazyliańska",4
"3108",2016-01-19,2016-01-18,2016-01-01,-9.6,-5.5,-3.2,0,0,"roboczy","Bazyliańska",0
"3109",2016-01-20,2016-01-18,2016-01-01,-10,-6.5,-4.1,0,0.3,"roboczy","Bazyliańska",2
"3110",2016-01-21,2016-01-18,2016-01-01,-5.3,-3.3,-2,0,0.1,"roboczy","Bazyliańska",1
"3111",2016-01-22,2016-01-18,2016-01-01,-6.3,-4.5,-1.9,0,0,"roboczy","Bazyliańska",0
"3112",2016-01-23,2016-01-18,2016-01-01,-14.6,-9.6,-3.6,0,0,"weekend","Bazyliańska",0
"3113",2016-01-24,2016-01-18,2016-01-01,-12,-3.2,0.6,0,0.4,"weekend","Bazyliańska",0
"3114",2016-01-25,2016-01-25,2016-01-01,0.6,1.6,2.7,1,0,"roboczy","Bazyliańska",0
"3115",2016-01-26,2016-01-25,2016-01-01,0.4,3.3,6.2,1.5,0,"roboczy","Bazyliańska",16
"3116",2016-01-27,2016-01-25,2016-01-01,3.3,7.1,8.3,0.1,0,"roboczy","Bazyliańska",14
"3117",2016-01-28,2016-01-25,2016-01-01,5.2,7.7,11.2,0,0,"roboczy","Bazyliańska",24
"3118",2016-01-29,2016-01-25,2016-01-01,0.4,4.2,7.4,0,0,"roboczy","Bazyliańska",27
"3119",2016-01-30,2016-01-25,2016-01-01,5.4,7.7,9.6,2,0,"weekend","Bazyliańska",29
"3120",2016-01-31,2016-01-25,2016-01-01,2.9,4.4,8.4,0,0.4,"weekend","Bazyliańska",14
"3121",2016-02-01,2016-02-01,2016-02-01,1.5,3.5,5.5,1.8,0,"roboczy","Bazyliańska",19
"3122",2016-02-02,2016-02-01,2016-02-01,3.4,9.7,11.1,3.9,0,"roboczy","Bazyliańska",22
"3123",2016-02-03,2016-02-01,2016-02-01,5,5.9,10.1,0,0,"roboczy","Bazyliańska",30
"3124",2016-02-04,2016-02-01,2016-02-01,1.1,2.3,5,0,0.7,"roboczy","Bazyliańska",27
"3125",2016-02-05,2016-02-01,2016-02-01,0.2,1.4,2.5,0,0,"roboczy","Bazyliańska",30
"3126",2016-02-06,2016-02-01,2016-02-01,-1.5,2.5,6.2,0,0,"weekend","Bazyliańska",25
"3127",2016-02-07,2016-02-01,2016-02-01,0,4.3,9.5,0,0,"weekend","Bazyliańska",30
"3128",2016-02-08,2016-02-08,2016-02-01,1.3,6.3,10.2,0,0,"roboczy","Bazyliańska",30
"3129",2016-02-09,2016-02-08,2016-02-01,6.5,8.5,10.3,0.4,0,"roboczy","Bazyliańska",30
"3130",2016-02-10,2016-02-08,2016-02-01,1,5.5,9.4,0,16.2,"roboczy","Bazyliańska",10
"3131",2016-02-11,2016-02-08,2016-02-01,0.2,1.7,3.4,0,5.6,"roboczy","Bazyliańska",14
"3132",2016-02-12,2016-02-08,2016-02-01,1.3,3.1,6.7,0.1,0,"roboczy","Bazyliańska",21
"3133",2016-02-13,2016-02-08,2016-02-01,1.1,3,5.1,0.2,0,"weekend","Bazyliańska",27
"3134",2016-02-14,2016-02-08,2016-02-01,2.6,5,8.6,0,0,"weekend","Bazyliańska",51
"3135",2016-02-15,2016-02-15,2016-02-01,1.5,4.9,7.8,0,0,"roboczy","Bazyliańska",42
"3136",2016-02-16,2016-02-15,2016-02-01,1.5,3.6,6.3,0,0,"roboczy","Bazyliańska",32
"3137",2016-02-17,2016-02-15,2016-02-01,-3.2,1.3,3.9,0.7,0,"roboczy","Bazyliańska",32
"3138",2016-02-18,2016-02-15,2016-02-01,2.9,6.4,8.3,5.1,0,"roboczy","Bazyliańska",40
"3139",2016-02-19,2016-02-15,2016-02-01,1.9,3.4,7,0,10.4,"roboczy","Bazyliańska",14
"3140",2016-02-20,2016-02-15,2016-02-01,-0.1,1.4,3.2,0,3.1,"weekend","Bazyliańska",19
"3141",2016-02-21,2016-02-15,2016-02-01,1.4,4.6,8.5,4.6,0,"weekend","Bazyliańska",11
"3142",2016-02-22,2016-02-22,2016-02-01,4.1,8,12.5,6.2,0,"roboczy","Bazyliańska",9
"3143",2016-02-23,2016-02-22,2016-02-01,2,3.5,5.4,0,0,"roboczy","Bazyliańska",24
"3144",2016-02-24,2016-02-22,2016-02-01,0.3,2.8,5.3,0,0.8,"roboczy","Bazyliańska",22
"3145",2016-02-25,2016-02-22,2016-02-01,-1.8,1.3,5.5,0,0,"roboczy","Bazyliańska",27
"3146",2016-02-26,2016-02-22,2016-02-01,-3,-0.5,2.7,0,1.2,"roboczy","Bazyliańska",11
"3147",2016-02-27,2016-02-22,2016-02-01,-5.6,-1.8,2.2,0,0,"weekend","Bazyliańska",29
"3148",2016-02-28,2016-02-22,2016-02-01,-2.2,1.4,5.4,0,0.2,"weekend","Bazyliańska",34
"3149",2016-02-29,2016-02-29,2016-02-01,-0.4,0.8,2.1,0,5.8,"roboczy","Bazyliańska",27
"3150",2016-03-01,2016-02-29,2016-03-01,0.3,0.7,1.2,0,7.7,"roboczy","Bazyliańska",12
"3151",2016-03-02,2016-02-29,2016-03-01,0.1,1.3,3.4,0,0,"roboczy","Bazyliańska",23
"3152",2016-03-03,2016-02-29,2016-03-01,0.8,4,8.5,0,0,"roboczy","Bazyliańska",37
"3153",2016-03-04,2016-02-29,2016-03-01,1.3,2.3,4.9,0,0,"roboczy","Bazyliańska",41
"3154",2016-03-05,2016-02-29,2016-03-01,1.2,2.8,5.8,0,0,"weekend","Bazyliańska",30
"3155",2016-03-06,2016-02-29,2016-03-01,1.4,5.8,9.4,1.2,0,"weekend","Bazyliańska",15
"3156",2016-03-07,2016-03-07,2016-03-01,-1.8,3.8,8.2,0,0,"roboczy","Bazyliańska",45
"3157",2016-03-08,2016-03-07,2016-03-01,2.6,4.8,6.9,0,0,"roboczy","Bazyliańska",41
"3158",2016-03-09,2016-03-07,2016-03-01,-2.9,3.8,7.4,0,0,"roboczy","Bazyliańska",55
"3159",2016-03-10,2016-03-07,2016-03-01,3.5,4.8,6.9,1.4,0,"roboczy","Bazyliańska",35
"3160",2016-03-11,2016-03-07,2016-03-01,4.5,5.2,6.1,0.8,0,"roboczy","Bazyliańska",31
"3161",2016-03-12,2016-03-07,2016-03-01,3.3,4.1,5.6,0,0,"weekend","Bazyliańska",33
"3162",2016-03-13,2016-03-07,2016-03-01,1.3,4.1,7.3,0,0,"weekend","Bazyliańska",41
"3163",2016-03-14,2016-03-14,2016-03-01,-2,1.6,6.7,0,4.9,"roboczy","Bazyliańska",34
"3164",2016-03-15,2016-03-14,2016-03-01,0.1,2.3,4.2,0,0,"roboczy","Bazyliańska",31
"3165",2016-03-16,2016-03-14,2016-03-01,0.2,3.7,8.3,0,0,"roboczy","Bazyliańska",65
"3166",2016-03-17,2016-03-14,2016-03-01,-0.3,4.7,10.7,0,0,"roboczy","Bazyliańska",60
"3167",2016-03-18,2016-03-14,2016-03-01,2.6,4.7,7.8,0,0,"roboczy","Bazyliańska",29
"3168",2016-03-19,2016-03-14,2016-03-01,-3.2,1.5,5.1,0,0,"weekend","Bazyliańska",21
"3169",2016-03-20,2016-03-14,2016-03-01,3.4,4.3,6.3,0,0,"weekend","Bazyliańska",26
"3170",2016-03-21,2016-03-21,2016-03-01,2.6,5.7,10.4,1.5,0,"roboczy","Bazyliańska",54
"3171",2016-03-22,2016-03-21,2016-03-01,2.5,4.2,7,1.2,0,"roboczy","Bazyliańska",28
"3172",2016-03-23,2016-03-21,2016-03-01,-3.5,1.9,7.1,0,0,"roboczy","Bazyliańska",56
"3173",2016-03-24,2016-03-21,2016-03-01,-3.1,1.6,7.2,0,0,"roboczy","Bazyliańska",64
"3174",2016-03-25,2016-03-21,2016-03-01,-3.4,3.5,8.1,0.3,0,"roboczy","Bazyliańska",51
"3175",2016-03-26,2016-03-21,2016-03-01,2.3,5,7.1,5,0,"weekend","Bazyliańska",16
"3176",2016-03-27,2016-03-21,2016-03-01,-2.6,5.2,11.6,0,0,"weekend","Bazyliańska",63
"3177",2016-03-28,2016-03-28,2016-03-01,1,8.1,15.1,0,0,"roboczy","Bazyliańska",117
"3178",2016-03-29,2016-03-28,2016-03-01,4.2,7.7,12.7,2,0,"roboczy","Bazyliańska",66
"3179",2016-03-30,2016-03-28,2016-03-01,4,8.3,13,1.1,0,"roboczy","Bazyliańska",59
"3180",2016-03-31,2016-03-28,2016-03-01,5.1,8.9,13.1,5.7,0,"roboczy","Bazyliańska",99
"3181",2016-04-01,2016-03-28,2016-04-01,3.1,5.5,9.5,2.1,0,"roboczy","Bazyliańska",39
"3182",2016-04-02,2016-03-28,2016-04-01,-0.9,6.2,12.3,0,0,"weekend","Bazyliańska",133
"3183",2016-04-03,2016-03-28,2016-04-01,0.7,9.2,16.4,0,0,"weekend","Bazyliańska",210
"3184",2016-04-04,2016-04-04,2016-04-01,5.9,13.5,21.1,0,0,"roboczy","Bazyliańska",198
"3185",2016-04-05,2016-04-04,2016-04-01,8.7,16.2,23.7,0,0,"roboczy","Bazyliańska",242
"3186",2016-04-06,2016-04-04,2016-04-01,9.8,12.4,19,0.3,0,"roboczy","Bazyliańska",136
"3187",2016-04-07,2016-04-04,2016-04-01,3.6,12.6,18.4,0,0,"roboczy","Bazyliańska",157
"3188",2016-04-08,2016-04-04,2016-04-01,7.6,10.4,16.2,0.9,0,"roboczy","Bazyliańska",94
"3189",2016-04-09,2016-04-04,2016-04-01,7,9.8,12.1,5.6,0,"weekend","Bazyliańska",85
"3190",2016-04-10,2016-04-04,2016-04-01,7.1,8.6,10.8,0.5,0,"weekend","Bazyliańska",55
"3191",2016-04-11,2016-04-11,2016-04-01,7.2,10.8,14.6,2.1,0,"roboczy","Bazyliańska",118
"3192",2016-04-12,2016-04-11,2016-04-01,8.7,11.9,16.4,0,0,"roboczy","Bazyliańska",127
"3193",2016-04-13,2016-04-11,2016-04-01,11,12.7,16.8,0,0,"roboczy","Bazyliańska",166
"3194",2016-04-14,2016-04-11,2016-04-01,6.7,10,13.3,0,0,"roboczy","Bazyliańska",146
"3195",2016-04-15,2016-04-11,2016-04-01,2.3,9.1,14.1,0.3,0,"roboczy","Bazyliańska",164
"3196",2016-04-16,2016-04-11,2016-04-01,6.5,12.4,18.2,0.5,0,"weekend","Bazyliańska",238
"3197",2016-04-17,2016-04-11,2016-04-01,6.5,13.5,22.3,0,0,"weekend","Bazyliańska",262
"3198",2016-04-18,2016-04-18,2016-04-01,7.8,10.1,13.1,0,0,"roboczy","Bazyliańska",185
