"Godzina","Jaki_dzien","Miejsce","Czas","Data","Liczba_rowerow","Srednia"
15,"roboczy","Dworzec Wileński (Targowa)",2017-06-07 15:00:00,2017-06-07,90,105.115384615385
15,"roboczy","Dworzec Wileński (Targowa)",2017-06-08 15:00:00,2017-06-08,134,105.115384615385
15,"roboczy","Dworzec Wileński (Targowa)",2017-06-09 15:00:00,2017-06-09,131,105.115384615385
15,"roboczy","Dworzec Wileński (Targowa)",2017-06-12 15:00:00,2017-06-12,124,105.115384615385
15,"roboczy","Marszałkowska",2017-05-08 15:00:00,2017-05-08,52,108.961538461538
15,"roboczy","Marszałkowska",2017-05-09 15:00:00,2017-05-09,85,108.961538461538
15,"roboczy","Marszałkowska",2017-05-10 15:00:00,2017-05-10,64,108.961538461538
15,"roboczy","Marszałkowska",2017-05-11 15:00:00,2017-05-11,54,108.961538461538
15,"roboczy","Marszałkowska",2017-05-12 15:00:00,2017-05-12,116,108.961538461538
15,"roboczy","Marszałkowska",2017-05-15 15:00:00,2017-05-15,97,108.961538461538
15,"roboczy","Marszałkowska",2017-05-16 15:00:00,2017-05-16,107,108.961538461538
15,"roboczy","Marszałkowska",2017-05-17 15:00:00,2017-05-17,142,108.961538461538
15,"roboczy","Marszałkowska",2017-05-18 15:00:00,2017-05-18,117,108.961538461538
15,"roboczy","Marszałkowska",2017-05-19 15:00:00,2017-05-19,143,108.961538461538
15,"roboczy","Marszałkowska",2017-05-22 15:00:00,2017-05-22,136,108.961538461538
15,"roboczy","Marszałkowska",2017-05-23 15:00:00,2017-05-23,127,108.961538461538
15,"roboczy","Marszałkowska",2017-05-24 15:00:00,2017-05-24,96,108.961538461538
15,"roboczy","Marszałkowska",2017-05-25 15:00:00,2017-05-25,120,108.961538461538
15,"roboczy","Marszałkowska",2017-05-26 15:00:00,2017-05-26,138,108.961538461538
15,"roboczy","Marszałkowska",2017-05-29 15:00:00,2017-05-29,130,108.961538461538
15,"roboczy","Marszałkowska",2017-05-30 15:00:00,2017-05-30,110,108.961538461538
15,"roboczy","Marszałkowska",2017-05-31 15:00:00,2017-05-31,105,108.961538461538
15,"roboczy","Marszałkowska",2017-06-01 15:00:00,2017-06-01,93,108.961538461538
15,"roboczy","Marszałkowska",2017-06-02 15:00:00,2017-06-02,120,108.961538461538
15,"roboczy","Marszałkowska",2017-06-05 15:00:00,2017-06-05,127,108.961538461538
15,"roboczy","Marszałkowska",2017-06-06 15:00:00,2017-06-06,110,108.961538461538
15,"roboczy","Marszałkowska",2017-06-07 15:00:00,2017-06-07,112,108.961538461538
15,"roboczy","Marszałkowska",2017-06-08 15:00:00,2017-06-08,125,108.961538461538
15,"roboczy","Marszałkowska",2017-06-09 15:00:00,2017-06-09,107,108.961538461538
15,"roboczy","Marszałkowska",2017-06-12 15:00:00,2017-06-12,100,108.961538461538
15,"roboczy","Most Gdański - suma",2017-05-08 15:00:00,2017-05-08,50,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-09 15:00:00,2017-05-09,94,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-10 15:00:00,2017-05-10,80,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-11 15:00:00,2017-05-11,77,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-12 15:00:00,2017-05-12,192,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-15 15:00:00,2017-05-15,105,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-16 15:00:00,2017-05-16,191,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-17 15:00:00,2017-05-17,155,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-18 15:00:00,2017-05-18,198,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-19 15:00:00,2017-05-19,260,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-22 15:00:00,2017-05-22,125,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-23 15:00:00,2017-05-23,175,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-24 15:00:00,2017-05-24,116,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-25 15:00:00,2017-05-25,160,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-26 15:00:00,2017-05-26,207,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-29 15:00:00,2017-05-29,128,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-30 15:00:00,2017-05-30,287,159.923076923077
15,"roboczy","Most Gdański - suma",2017-05-31 15:00:00,2017-05-31,97,159.923076923077
15,"roboczy","Most Gdański - suma",2017-06-01 15:00:00,2017-06-01,133,159.923076923077
15,"roboczy","Most Gdański - suma",2017-06-02 15:00:00,2017-06-02,280,159.923076923077
15,"roboczy","Most Gdański - suma",2017-06-05 15:00:00,2017-06-05,213,159.923076923077
15,"roboczy","Most Gdański - suma",2017-06-06 15:00:00,2017-06-06,141,159.923076923077
15,"roboczy","Most Gdański - suma",2017-06-07 15:00:00,2017-06-07,154,159.923076923077
15,"roboczy","Most Gdański - suma",2017-06-08 15:00:00,2017-06-08,197,159.923076923077
15,"roboczy","Most Gdański - suma",2017-06-09 15:00:00,2017-06-09,229,159.923076923077
15,"roboczy","Most Gdański - suma",2017-06-12 15:00:00,2017-06-12,114,159.923076923077
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-08 15:00:00,2017-05-08,26,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-09 15:00:00,2017-05-09,55,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-10 15:00:00,2017-05-10,35,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-11 15:00:00,2017-05-11,25,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-12 15:00:00,2017-05-12,71,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-15 15:00:00,2017-05-15,26,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-16 15:00:00,2017-05-16,57,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-17 15:00:00,2017-05-17,36,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-18 15:00:00,2017-05-18,41,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-19 15:00:00,2017-05-19,108,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-22 15:00:00,2017-05-22,27,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-23 15:00:00,2017-05-23,62,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-24 15:00:00,2017-05-24,39,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-25 15:00:00,2017-05-25,48,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-26 15:00:00,2017-05-26,124,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-29 15:00:00,2017-05-29,28,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-30 15:00:00,2017-05-30,135,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-05-31 15:00:00,2017-05-31,37,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-01 15:00:00,2017-06-01,54,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-02 15:00:00,2017-06-02,151,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-05 15:00:00,2017-06-05,91,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-06 15:00:00,2017-06-06,50,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-07 15:00:00,2017-06-07,63,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-08 15:00:00,2017-06-08,81,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-09 15:00:00,2017-06-09,106,62
15,"roboczy","Most Gdański - ciąg pieszo-rowerowy",2017-06-12 15:00:00,2017-06-12,36,62
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-08 15:00:00,2017-05-08,24,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-09 15:00:00,2017-05-09,39,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-10 15:00:00,2017-05-10,45,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-11 15:00:00,2017-05-11,52,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-12 15:00:00,2017-05-12,121,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-15 15:00:00,2017-05-15,79,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-16 15:00:00,2017-05-16,134,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-17 15:00:00,2017-05-17,119,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-18 15:00:00,2017-05-18,157,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-19 15:00:00,2017-05-19,152,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-22 15:00:00,2017-05-22,98,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-23 15:00:00,2017-05-23,113,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-24 15:00:00,2017-05-24,77,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-25 15:00:00,2017-05-25,112,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-26 15:00:00,2017-05-26,83,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-29 15:00:00,2017-05-29,100,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-30 15:00:00,2017-05-30,152,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-05-31 15:00:00,2017-05-31,60,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-01 15:00:00,2017-06-01,79,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-02 15:00:00,2017-06-02,129,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-05 15:00:00,2017-06-05,122,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-06 15:00:00,2017-06-06,91,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-07 15:00:00,2017-06-07,91,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-08 15:00:00,2017-06-08,116,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-09 15:00:00,2017-06-09,123,97.9230769230769
15,"roboczy","Most Gdanski - ścieżka rowerowa",2017-06-12 15:00:00,2017-06-12,78,97.9230769230769
15,"roboczy","NSR - Solec - suma",2017-05-08 15:00:00,2017-05-08,44,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-09 15:00:00,2017-05-09,53,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-10 15:00:00,2017-05-10,59,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-11 15:00:00,2017-05-11,59,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-12 15:00:00,2017-05-12,117,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-15 15:00:00,2017-05-15,108,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-16 15:00:00,2017-05-16,164,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-17 15:00:00,2017-05-17,119,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-18 15:00:00,2017-05-18,144,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-19 15:00:00,2017-05-19,188,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-22 15:00:00,2017-05-22,134,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-23 15:00:00,2017-05-23,164,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-24 15:00:00,2017-05-24,100,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-25 15:00:00,2017-05-25,159,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-26 15:00:00,2017-05-26,136,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-29 15:00:00,2017-05-29,129,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-30 15:00:00,2017-05-30,170,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-05-31 15:00:00,2017-05-31,114,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-06-01 15:00:00,2017-06-01,107,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-06-02 15:00:00,2017-06-02,144,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-06-05 15:00:00,2017-06-05,181,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-06-06 15:00:00,2017-06-06,156,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-06-07 15:00:00,2017-06-07,143,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-06-08 15:00:00,2017-06-08,222,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-06-09 15:00:00,2017-06-09,212,132.576923076923
15,"roboczy","NSR - Solec - suma",2017-06-12 15:00:00,2017-06-12,121,132.576923076923
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-08 15:00:00,2017-05-08,11,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-09 15:00:00,2017-05-09,15,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-10 15:00:00,2017-05-10,12,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-11 15:00:00,2017-05-11,9,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-12 15:00:00,2017-05-12,13,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-15 15:00:00,2017-05-15,11,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-16 15:00:00,2017-05-16,15,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-17 15:00:00,2017-05-17,12,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-18 15:00:00,2017-05-18,9,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-19 15:00:00,2017-05-19,14,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-22 15:00:00,2017-05-22,11,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-23 15:00:00,2017-05-23,15,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-24 15:00:00,2017-05-24,12,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-25 15:00:00,2017-05-25,9,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-26 15:00:00,2017-05-26,14,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-29 15:00:00,2017-05-29,11,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-30 15:00:00,2017-05-30,15,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-05-31 15:00:00,2017-05-31,12,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-01 15:00:00,2017-06-01,9,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-02 15:00:00,2017-06-02,14,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-05 15:00:00,2017-06-05,54,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-06 15:00:00,2017-06-06,38,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-07 15:00:00,2017-06-07,34,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-08 15:00:00,2017-06-08,62,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-09 15:00:00,2017-06-09,54,19.6538461538462
15,"roboczy","NSR - Solec - ciąg pieszo-rowerowy",2017-06-12 15:00:00,2017-06-12,26,19.6538461538462
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-08 15:00:00,2017-05-08,33,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-09 15:00:00,2017-05-09,38,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-10 15:00:00,2017-05-10,47,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-11 15:00:00,2017-05-11,50,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-12 15:00:00,2017-05-12,104,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-15 15:00:00,2017-05-15,97,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-16 15:00:00,2017-05-16,149,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-17 15:00:00,2017-05-17,107,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-18 15:00:00,2017-05-18,135,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-19 15:00:00,2017-05-19,174,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-22 15:00:00,2017-05-22,123,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-23 15:00:00,2017-05-23,149,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-24 15:00:00,2017-05-24,88,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-25 15:00:00,2017-05-25,150,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-26 15:00:00,2017-05-26,122,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-29 15:00:00,2017-05-29,118,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-30 15:00:00,2017-05-30,155,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-05-31 15:00:00,2017-05-31,102,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-01 15:00:00,2017-06-01,98,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-02 15:00:00,2017-06-02,130,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-05 15:00:00,2017-06-05,127,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-06 15:00:00,2017-06-06,118,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-07 15:00:00,2017-06-07,109,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-08 15:00:00,2017-06-08,160,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-09 15:00:00,2017-06-09,158,112.923076923077
15,"roboczy","NSR-Solec - ścieżka rowerowa",2017-06-12 15:00:00,2017-06-12,95,112.923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-08 15:00:00,2017-05-08,1,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-09 15:00:00,2017-05-09,7,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-10 15:00:00,2017-05-10,16,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-11 15:00:00,2017-05-11,2,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-12 15:00:00,2017-05-12,39,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-15 15:00:00,2017-05-15,24,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-16 15:00:00,2017-05-16,56,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-17 15:00:00,2017-05-17,50,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-18 15:00:00,2017-05-18,68,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-19 15:00:00,2017-05-19,60,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-22 15:00:00,2017-05-22,30,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-23 15:00:00,2017-05-23,35,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-24 15:00:00,2017-05-24,10,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-25 15:00:00,2017-05-25,31,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-26 15:00:00,2017-05-26,13,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-29 15:00:00,2017-05-29,27,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-30 15:00:00,2017-05-30,46,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-05-31 15:00:00,2017-05-31,22,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-06-01 15:00:00,2017-06-01,17,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-06-02 15:00:00,2017-06-02,24,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-06-05 15:00:00,2017-06-05,33,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-06-06 15:00:00,2017-06-06,26,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-06-07 15:00:00,2017-06-07,26,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-06-08 15:00:00,2017-06-08,35,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-06-09 15:00:00,2017-06-09,45,29.6923076923077
15,"roboczy","Praska ścieżka rekreacyjna",2017-06-12 15:00:00,2017-06-12,29,29.6923076923077
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-08 15:00:00,2017-05-08,122,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-09 15:00:00,2017-05-09,176,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-10 15:00:00,2017-05-10,180,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-11 15:00:00,2017-05-11,172,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-12 15:00:00,2017-05-12,334,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-15 15:00:00,2017-05-15,336,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-16 15:00:00,2017-05-16,371,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-17 15:00:00,2017-05-17,475,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-18 15:00:00,2017-05-18,496,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-19 15:00:00,2017-05-19,510,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-22 15:00:00,2017-05-22,408,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-23 15:00:00,2017-05-23,437,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-24 15:00:00,2017-05-24,322,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-25 15:00:00,2017-05-25,423,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-26 15:00:00,2017-05-26,409,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-29 15:00:00,2017-05-29,363,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-30 15:00:00,2017-05-30,402,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-05-31 15:00:00,2017-05-31,341,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-01 15:00:00,2017-06-01,381,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-02 15:00:00,2017-06-02,379,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-05 15:00:00,2017-06-05,375,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-06 15:00:00,2017-06-06,372,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-07 15:00:00,2017-06-07,304,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-08 15:00:00,2017-06-08,411,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-09 15:00:00,2017-06-09,435,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater - suma",2017-06-12 15:00:00,2017-06-12,295,354.961538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-08 15:00:00,2017-05-08,78,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-09 15:00:00,2017-05-09,100,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-10 15:00:00,2017-05-10,88,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-11 15:00:00,2017-05-11,91,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-12 15:00:00,2017-05-12,189,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-15 15:00:00,2017-05-15,180,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-16 15:00:00,2017-05-16,205,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-17 15:00:00,2017-05-17,271,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-18 15:00:00,2017-05-18,268,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-19 15:00:00,2017-05-19,290,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-22 15:00:00,2017-05-22,216,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-23 15:00:00,2017-05-23,214,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-24 15:00:00,2017-05-24,169,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-25 15:00:00,2017-05-25,208,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-26 15:00:00,2017-05-26,196,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-29 15:00:00,2017-05-29,195,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-30 15:00:00,2017-05-30,197,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-05-31 15:00:00,2017-05-31,154,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-01 15:00:00,2017-06-01,185,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-02 15:00:00,2017-06-02,162,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-05 15:00:00,2017-06-05,192,181.461538461538
15,"roboczy","Świętokrzyska - Emilii Plater, płd",2017-06-06 15:00:00,2017-06-06,182,181.461538461538
