"","Data","Miejsce","Liczba_rowerow"
"4965","2019-06-30","Targowa/Dworzec Wileński",1286
"4966","2019-07-01","Targowa/Dworzec Wileński",1584
"4967","2019-07-02","Targowa/Dworzec Wileński",1927
"4968","2019-07-03","Targowa/Dworzec Wileński",1751
"4969","2019-07-04","Targowa/Dworzec Wileński",1684
"4970","2019-07-05","Targowa/Dworzec Wileński",1064
"4971","2019-07-06","Targowa/Dworzec Wileński",1161
"4972","2019-07-07","Targowa/Dworzec Wileński",1599
"4973","2019-07-08","Targowa/Dworzec Wileński",1296
"4974","2019-07-09","Targowa/Dworzec Wileński",826
"4975","2019-07-10","Targowa/Dworzec Wileński",1007
"4976","2019-07-11","Targowa/Dworzec Wileński",1486
"4977","2019-07-12","Targowa/Dworzec Wileński",1583
"4978","2019-07-13","Targowa/Dworzec Wileński",1174
"4979","2019-07-14","Targowa/Dworzec Wileński",1889
"4980","2019-07-15","Targowa/Dworzec Wileński",1757
"4981","2019-07-16","Targowa/Dworzec Wileński",1133
"4982","2019-07-17","Targowa/Dworzec Wileński",1392
"4983","2019-07-18","Targowa/Dworzec Wileński",1317
"4984","2019-07-19","Targowa/Dworzec Wileński",0
"4985","2019-07-20","Targowa/Dworzec Wileński",0
"4986","2019-07-21","Targowa/Dworzec Wileński",0
"4987","2019-07-22","Targowa/Dworzec Wileński",0
"4988","2019-07-23","Targowa/Dworzec Wileński",883
"4989","2019-07-24","Targowa/Dworzec Wileński",1647
"4990","2019-07-25","Targowa/Dworzec Wileński",1788
"4991","2019-07-26","Targowa/Dworzec Wileński",1565
"4992","2019-07-27","Targowa/Dworzec Wileński",1557
"4993","2019-07-28","Targowa/Dworzec Wileński",1414
"4994","2019-07-29","Targowa/Dworzec Wileński",1093
"4995","2019-07-30","Targowa/Dworzec Wileński",1426
"4996","2019-07-31","Targowa/Dworzec Wileński",1855
"4997","2019-08-01","Targowa/Dworzec Wileński",1753
"4998","2019-08-02","Targowa/Dworzec Wileński",1280
"4999","2019-08-03","Targowa/Dworzec Wileński",1615
"5000","2019-08-04","Targowa/Dworzec Wileński",1726
"5001","2019-08-05","Targowa/Dworzec Wileński",1485
"5002","2019-08-06","Targowa/Dworzec Wileński",1736
"5003","2019-08-07","Targowa/Dworzec Wileński",1538
"5004","2019-08-08","Targowa/Dworzec Wileński",1494
"5005","2019-08-09","Targowa/Dworzec Wileński",1524
"5006","2019-08-10","Targowa/Dworzec Wileński",1380
"5007","2019-08-11","Targowa/Dworzec Wileński",1757
"5008","2019-08-12","Targowa/Dworzec Wileński",1532
"5009","2019-08-13","Targowa/Dworzec Wileński",1513
"5010","2019-08-14","Targowa/Dworzec Wileński",1063
"5011","2019-08-15","Targowa/Dworzec Wileński",1997
"5012","2019-08-16","Targowa/Dworzec Wileński",0
"5013","2019-08-17","Targowa/Dworzec Wileński",0
"5014","2019-08-18","Targowa/Dworzec Wileński",0
"5015","2019-08-19","Targowa/Dworzec Wileński",503
"5016","2019-08-20","Targowa/Dworzec Wileński",1748
"5017","2019-08-21","Targowa/Dworzec Wileński",1123
"5018","2019-08-22","Targowa/Dworzec Wileński",1715
"5019","2019-08-23","Targowa/Dworzec Wileński",1688
"5020","2019-08-24","Targowa/Dworzec Wileński",1714
"5021","2019-08-25","Targowa/Dworzec Wileński",1713
"5022","2019-08-26","Targowa/Dworzec Wileński",1809
"5023","2019-08-27","Targowa/Dworzec Wileński",1982
"5024","2019-08-28","Targowa/Dworzec Wileński",1886
"5025","2019-08-29","Targowa/Dworzec Wileński",1803
"5026","2019-08-30","Targowa/Dworzec Wileński",1695
"5027","2019-08-31","Targowa/Dworzec Wileński",1756
"5028","2019-09-01","Targowa/Dworzec Wileński",1701
"5029","2019-09-02","Targowa/Dworzec Wileński",1201
"5030","2019-09-03","Targowa/Dworzec Wileński",1284
"5031","2019-09-04","Targowa/Dworzec Wileński",1648
"5032","2019-09-05","Targowa/Dworzec Wileński",1708
"5033","2019-09-06","Targowa/Dworzec Wileński",1633
"5034","2019-09-07","Targowa/Dworzec Wileński",1318
"5035","2019-09-08","Targowa/Dworzec Wileński",428
"5036","2019-09-09","Targowa/Dworzec Wileński",1419
"5037","2019-09-10","Targowa/Dworzec Wileński",1330
"5038","2019-09-11","Targowa/Dworzec Wileński",1546
"5039","2019-09-12","Targowa/Dworzec Wileński",1518
"5040","2019-09-13","Targowa/Dworzec Wileński",1255
"5041","2019-09-14","Targowa/Dworzec Wileński",1380
"5042","2019-09-15","Targowa/Dworzec Wileński",1353
"5043","2019-09-16","Targowa/Dworzec Wileński",1190
"5044","2019-09-17","Targowa/Dworzec Wileński",866
"5045","2019-09-18","Targowa/Dworzec Wileński",493
"5046","2019-09-19","Targowa/Dworzec Wileński",769
"5047","2019-09-20","Targowa/Dworzec Wileński",883
"5048","2019-09-21","Targowa/Dworzec Wileński",654
"5049","2019-09-22","Targowa/Dworzec Wileński",1329
"5050","2019-03-20","Praska ścieżka rekreacyjna",NA
"5051","2019-03-21","Praska ścieżka rekreacyjna",NA
"5052","2019-03-22","Praska ścieżka rekreacyjna",NA
"5053","2019-03-23","Praska ścieżka rekreacyjna",NA
"5054","2019-03-24","Praska ścieżka rekreacyjna",NA
"5055","2019-03-25","Praska ścieżka rekreacyjna",NA
"5056","2019-03-26","Praska ścieżka rekreacyjna",NA
"5057","2019-03-27","Praska ścieżka rekreacyjna",NA
"5058","2019-03-28","Praska ścieżka rekreacyjna",45
"5059","2019-03-29","Praska ścieżka rekreacyjna",285
"5060","2019-03-30","Praska ścieżka rekreacyjna",297
"5061","2019-03-31","Praska ścieżka rekreacyjna",297
"5062","2019-04-01","Praska ścieżka rekreacyjna",140
"5063","2019-04-02","Praska ścieżka rekreacyjna",33
"5064","2019-04-03","Praska ścieżka rekreacyjna",44
"5065","2019-04-04","Praska ścieżka rekreacyjna",81
"5066","2019-04-05","Praska ścieżka rekreacyjna",135
"5067","2019-04-06","Praska ścieżka rekreacyjna",620
"5068","2019-04-07","Praska ścieżka rekreacyjna",949
"5069","2019-04-08","Praska ścieżka rekreacyjna",148
"5070","2019-04-09","Praska ścieżka rekreacyjna",78
"5071","2019-04-10","Praska ścieżka rekreacyjna",78
"5072","2019-04-11","Praska ścieżka rekreacyjna",48
"5073","2019-04-12","Praska ścieżka rekreacyjna",54
"5074","2019-04-13","Praska ścieżka rekreacyjna",52
"5075","2019-04-14","Praska ścieżka rekreacyjna",417
"5076","2019-04-15","Praska ścieżka rekreacyjna",146
"5077","2019-04-16","Praska ścieżka rekreacyjna",50
"5078","2019-04-17","Praska ścieżka rekreacyjna",233
"5079","2019-04-18","Praska ścieżka rekreacyjna",355
"5080","2019-04-19","Praska ścieżka rekreacyjna",0
"5081","2019-04-20","Praska ścieżka rekreacyjna",0
"5082","2019-04-21","Praska ścieżka rekreacyjna",0
"5083","2019-04-22","Praska ścieżka rekreacyjna",0
"5084","2019-04-23","Praska ścieżka rekreacyjna",0
"5085","2019-04-24","Praska ścieżka rekreacyjna",80
"5086","2019-04-25","Praska ścieżka rekreacyjna",156
"5087","2019-04-26","Praska ścieżka rekreacyjna",198
"5088","2019-04-27","Praska ścieżka rekreacyjna",206
"5089","2019-04-28","Praska ścieżka rekreacyjna",112
"5090","2019-04-29","Praska ścieżka rekreacyjna",90
"5091","2019-04-30","Praska ścieżka rekreacyjna",184
"5092","2019-05-01","Praska ścieżka rekreacyjna",891
"5093","2019-05-02","Praska ścieżka rekreacyjna",118
"5094","2019-05-03","Praska ścieżka rekreacyjna",249
"5095","2019-05-04","Praska ścieżka rekreacyjna",231
"5096","2019-05-05","Praska ścieżka rekreacyjna",136
"5097","2019-05-06","Praska ścieżka rekreacyjna",58
"5098","2019-05-07","Praska ścieżka rekreacyjna",84
"5099","2019-05-08","Praska ścieżka rekreacyjna",83
"5100","2019-05-09","Praska ścieżka rekreacyjna",70
"5101","2019-05-10","Praska ścieżka rekreacyjna",57
"5102","2019-05-11","Praska ścieżka rekreacyjna",374
"5103","2019-05-12","Praska ścieżka rekreacyjna",411
"5104","2019-05-13","Praska ścieżka rekreacyjna",17
"5105","2019-05-14","Praska ścieżka rekreacyjna",8
"5106","2019-05-15","Praska ścieżka rekreacyjna",8
"5107","2019-05-16","Praska ścieżka rekreacyjna",34
"5108","2019-05-17","Praska ścieżka rekreacyjna",121
"5109","2019-05-18","Praska ścieżka rekreacyjna",206
"5110","2019-05-19","Praska ścieżka rekreacyjna",579
"5111","2019-05-20","Praska ścieżka rekreacyjna",115
"5112","2019-05-21","Praska ścieżka rekreacyjna",151
"5113","2019-05-22","Praska ścieżka rekreacyjna",122
"5114","2019-05-23","Praska ścieżka rekreacyjna",64
"5115","2019-05-24","Praska ścieżka rekreacyjna",216
"5116","2019-05-25","Praska ścieżka rekreacyjna",827
"5117","2019-05-26","Praska ścieżka rekreacyjna",391
"5118","2019-05-27","Praska ścieżka rekreacyjna",63
"5119","2019-05-28","Praska ścieżka rekreacyjna",0
"5120","2019-05-29","Praska ścieżka rekreacyjna",0
"5121","2019-05-30","Praska ścieżka rekreacyjna",0
"5122","2019-05-31","Praska ścieżka rekreacyjna",0
"5123","2019-06-01","Praska ścieżka rekreacyjna",0
"5124","2019-06-02","Praska ścieżka rekreacyjna",0
"5125","2019-06-03","Praska ścieżka rekreacyjna",0
"5126","2019-06-04","Praska ścieżka rekreacyjna",0
"5127","2019-06-05","Praska ścieżka rekreacyjna",23
"5128","2019-06-06","Praska ścieżka rekreacyjna",0
"5129","2019-06-07","Praska ścieżka rekreacyjna",0
"5130","2019-06-08","Praska ścieżka rekreacyjna",0
"5131","2019-06-09","Praska ścieżka rekreacyjna",0
"5132","2019-06-10","Praska ścieżka rekreacyjna",0
"5133","2019-06-11","Praska ścieżka rekreacyjna",0
"5134","2019-06-12","Praska ścieżka rekreacyjna",0
"5135","2019-06-13","Praska ścieżka rekreacyjna",0
"5136","2019-06-14","Praska ścieżka rekreacyjna",0
"5137","2019-06-15","Praska ścieżka rekreacyjna",0
"5138","2019-06-16","Praska ścieżka rekreacyjna",0
"5139","2019-06-17","Praska ścieżka rekreacyjna",0
"5140","2019-06-18","Praska ścieżka rekreacyjna",0
"5141","2019-06-19","Praska ścieżka rekreacyjna",0
"5142","2019-06-20","Praska ścieżka rekreacyjna",0
"5143","2019-06-21","Praska ścieżka rekreacyjna",0
"5144","2019-06-22","Praska ścieżka rekreacyjna",0
"5145","2019-06-23","Praska ścieżka rekreacyjna",0
"5146","2019-06-24","Praska ścieżka rekreacyjna",0
"5147","2019-06-25","Praska ścieżka rekreacyjna",0
"5148","2019-06-26","Praska ścieżka rekreacyjna",0
"5149","2019-06-27","Praska ścieżka rekreacyjna",347
"5150","2019-06-28","Praska ścieżka rekreacyjna",486
"5151","2019-06-29","Praska ścieżka rekreacyjna",1040
"5152","2019-06-30","Praska ścieżka rekreacyjna",915
"5153","2019-07-01","Praska ścieżka rekreacyjna",322
"5154","2019-07-02","Praska ścieżka rekreacyjna",457
"5155","2019-07-03","Praska ścieżka rekreacyjna",320
"5156","2019-07-04","Praska ścieżka rekreacyjna",389
"5157","2019-07-05","Praska ścieżka rekreacyjna",181
"5158","2019-07-06","Praska ścieżka rekreacyjna",497
"5159","2019-07-07","Praska ścieżka rekreacyjna",1332
"5160","2019-07-08","Praska ścieżka rekreacyjna",1
"5161","2019-07-09","Praska ścieżka rekreacyjna",0
"5162","2019-07-10","Praska ścieżka rekreacyjna",0
"5163","2019-07-11","Praska ścieżka rekreacyjna",194
"5164","2019-07-12","Praska ścieżka rekreacyjna",274
"5165","2019-07-13","Praska ścieżka rekreacyjna",189
"5166","2019-07-14","Praska ścieżka rekreacyjna",858
"5167","2019-07-15","Praska ścieżka rekreacyjna",296
"5168","2019-07-16","Praska ścieżka rekreacyjna",92
"5169","2019-07-17","Praska ścieżka rekreacyjna",184
"5170","2019-07-18","Praska ścieżka rekreacyjna",368
"5171","2019-07-19","Praska ścieżka rekreacyjna",298
"5172","2019-07-20","Praska ścieżka rekreacyjna",399
"5173","2019-07-21","Praska ścieżka rekreacyjna",536
"5174","2019-07-22","Praska ścieżka rekreacyjna",255
"5175","2019-07-23","Praska ścieżka rekreacyjna",268
"5176","2019-07-24","Praska ścieżka rekreacyjna",320
"5177","2019-07-25","Praska ścieżka rekreacyjna",366
"5178","2019-07-26","Praska ścieżka rekreacyjna",283
"5179","2019-07-27","Praska ścieżka rekreacyjna",415
"5180","2019-07-28","Praska ścieżka rekreacyjna",581
"5181","2019-07-29","Praska ścieżka rekreacyjna",93
"5182","2019-07-30","Praska ścieżka rekreacyjna",155
"5183","2019-07-31","Praska ścieżka rekreacyjna",347
"5184","2019-08-01","Praska ścieżka rekreacyjna",234
"5185","2019-08-02","Praska ścieżka rekreacyjna",168
"5186","2019-08-03","Praska ścieżka rekreacyjna",640
"5187","2019-08-04","Praska ścieżka rekreacyjna",919
"5188","2019-08-05","Praska ścieżka rekreacyjna",256
"5189","2019-08-06","Praska ścieżka rekreacyjna",365
"5190","2019-08-07","Praska ścieżka rekreacyjna",258
"5191","2019-08-08","Praska ścieżka rekreacyjna",265
"5192","2019-08-09","Praska ścieżka rekreacyjna",243
"5193","2019-08-10","Praska ścieżka rekreacyjna",275
"5194","2019-08-11","Praska ścieżka rekreacyjna",716
"5195","2019-08-12","Praska ścieżka rekreacyjna",118
"5196","2019-08-13","Praska ścieżka rekreacyjna",193
"5197","2019-08-14","Praska ścieżka rekreacyjna",81
"5198","2019-08-15","Praska ścieżka rekreacyjna",633
"5199","2019-08-16","Praska ścieżka rekreacyjna",154
"5200","2019-08-17","Praska ścieżka rekreacyjna",308
"5201","2019-08-18","Praska ścieżka rekreacyjna",556
"5202","2019-08-19","Praska ścieżka rekreacyjna",171
"5203","2019-08-20","Praska ścieżka rekreacyjna",204
"5204","2019-08-21","Praska ścieżka rekreacyjna",72
"5205","2019-08-22","Praska ścieżka rekreacyjna",224
"5206","2019-08-23","Praska ścieżka rekreacyjna",236
"5207","2019-08-24","Praska ścieżka rekreacyjna",577
"5208","2019-08-25","Praska ścieżka rekreacyjna",773
"5209","2019-08-26","Praska ścieżka rekreacyjna",182
"5210","2019-08-27","Praska ścieżka rekreacyjna",231
"5211","2019-08-28","Praska ścieżka rekreacyjna",226
"5212","2019-08-29","Praska ścieżka rekreacyjna",192
"5213","2019-08-30","Praska ścieżka rekreacyjna",218
"5214","2019-08-31","Praska ścieżka rekreacyjna",458
"5215","2019-09-01","Praska ścieżka rekreacyjna",511
"5216","2019-09-02","Praska ścieżka rekreacyjna",55
"5217","2019-09-03","Praska ścieżka rekreacyjna",131
"5218","2019-09-04","Praska ścieżka rekreacyjna",140
"5219","2019-09-05","Praska ścieżka rekreacyjna",111
"5220","2019-09-06","Praska ścieżka rekreacyjna",116
"5221","2019-09-07","Praska ścieżka rekreacyjna",236
"5222","2019-09-08","Praska ścieżka rekreacyjna",37
"5223","2019-09-09","Praska ścieżka rekreacyjna",76
"5224","2019-09-10","Praska ścieżka rekreacyjna",57
"5225","2019-09-11","Praska ścieżka rekreacyjna",104
"5226","2019-09-12","Praska ścieżka rekreacyjna",154
"5227","2019-09-13","Praska ścieżka rekreacyjna",90
"5228","2019-09-14","Praska ścieżka rekreacyjna",220
"5229","2019-09-15","Praska ścieżka rekreacyjna",378
"5230","2019-09-16","Praska ścieżka rekreacyjna",83
"5231","2019-09-17","Praska ścieżka rekreacyjna",43
"5232","2019-09-18","Praska ścieżka rekreacyjna",25
"5233","2019-09-19","Praska ścieżka rekreacyjna",51
"5234","2019-09-20","Praska ścieżka rekreacyjna",92
"5235","2019-09-21","Praska ścieżka rekreacyjna",150
"5236","2019-09-22","Praska ścieżka rekreacyjna",758
"5237","2019-03-20","Świętokrzyska/Zielna (display)",NA
"5238","2019-03-21","Świętokrzyska/Zielna (display)",NA
"5239","2019-03-22","Świętokrzyska/Zielna (display)",NA
"5240","2019-03-23","Świętokrzyska/Zielna (display)",NA
"5241","2019-03-24","Świętokrzyska/Zielna (display)",NA
"5242","2019-03-25","Świętokrzyska/Zielna (display)",NA
"5243","2019-03-26","Świętokrzyska/Zielna (display)",NA
"5244","2019-03-27","Świętokrzyska/Zielna (display)",NA
"5245","2019-03-28","Świętokrzyska/Zielna (display)",2304
"5246","2019-03-29","Świętokrzyska/Zielna (display)",1395
"5247","2019-03-30","Świętokrzyska/Zielna (display)",1396
"5248","2019-03-31","Świętokrzyska/Zielna (display)",1395
"5249","2019-04-01","Świętokrzyska/Zielna (display)",1419
"5250","2019-04-02","Świętokrzyska/Zielna (display)",1544
"5251","2019-04-03","Świętokrzyska/Zielna (display)",2558
"5252","2019-04-04","Świętokrzyska/Zielna (display)",2675
"5253","2019-04-05","Świętokrzyska/Zielna (display)",3067
"5254","2019-04-06","Świętokrzyska/Zielna (display)",2626
"5255","2019-04-07","Świętokrzyska/Zielna (display)",2976
"5256","2019-04-08","Świętokrzyska/Zielna (display)",3628
"5257","2019-04-09","Świętokrzyska/Zielna (display)",1676
"5258","2019-04-10","Świętokrzyska/Zielna (display)",1421
"5259","2019-04-11","Świętokrzyska/Zielna (display)",1380
"5260","2019-04-12","Świętokrzyska/Zielna (display)",1324
"5261","2019-04-13","Świętokrzyska/Zielna (display)",26
"5262","2019-04-14","Świętokrzyska/Zielna (display)",0
"5263","2019-04-15","Świętokrzyska/Zielna (display)",1530
"5264","2019-04-16","Świętokrzyska/Zielna (display)",1360
"5265","2019-04-17","Świętokrzyska/Zielna (display)",262
"5266","2019-04-18","Świętokrzyska/Zielna (display)",3276
"5267","2019-04-19","Świętokrzyska/Zielna (display)",3094
"5268","2019-04-20","Świętokrzyska/Zielna (display)",1857
"5269","2019-04-21","Świętokrzyska/Zielna (display)",965
"5270","2019-04-22","Świętokrzyska/Zielna (display)",1442
"5271","2019-04-23","Świętokrzyska/Zielna (display)",2711
"5272","2019-04-24","Świętokrzyska/Zielna (display)",3136
"5273","2019-04-25","Świętokrzyska/Zielna (display)",3897
"5274","2019-04-26","Świętokrzyska/Zielna (display)",4360
"5275","2019-04-27","Świętokrzyska/Zielna (display)",2012
"5276","2019-04-28","Świętokrzyska/Zielna (display)",1171
"5277","2019-04-29","Świętokrzyska/Zielna (display)",2893
"5278","2019-04-30","Świętokrzyska/Zielna (display)",3393
"5279","2019-05-01","Świętokrzyska/Zielna (display)",3332
"5280","2019-05-02","Świętokrzyska/Zielna (display)",1863
"5281","2019-05-03","Świętokrzyska/Zielna (display)",1887
"5282","2019-05-04","Świętokrzyska/Zielna (display)",1807
"5283","2019-05-05","Świętokrzyska/Zielna (display)",1277
"5284","2019-05-06","Świętokrzyska/Zielna (display)",2471
"5285","2019-05-07","Świętokrzyska/Zielna (display)",3180
"5286","2019-05-08","Świętokrzyska/Zielna (display)",3220
"5287","2019-05-09","Świętokrzyska/Zielna (display)",3248
"5288","2019-05-10","Świętokrzyska/Zielna (display)",2535
"5289","2019-05-11","Świętokrzyska/Zielna (display)",2771
"5290","2019-05-12","Świętokrzyska/Zielna (display)",1837
"5291","2019-05-13","Świętokrzyska/Zielna (display)",1720
"5292","2019-05-14","Świętokrzyska/Zielna (display)",1482
"5293","2019-05-15","Świętokrzyska/Zielna (display)",1228
"5294","2019-05-16","Świętokrzyska/Zielna (display)",1628
"5295","2019-05-17","Świętokrzyska/Zielna (display)",2777
"5296","2019-05-18","Świętokrzyska/Zielna (display)",2299
"5297","2019-05-19","Świętokrzyska/Zielna (display)",1040
"5298","2019-05-20","Świętokrzyska/Zielna (display)",1861
"5299","2019-05-21","Świętokrzyska/Zielna (display)",3293
"5300","2019-05-22","Świętokrzyska/Zielna (display)",3183
"5301","2019-05-23","Świętokrzyska/Zielna (display)",2705
"5302","2019-05-24","Świętokrzyska/Zielna (display)",3795
"5303","2019-05-25","Świętokrzyska/Zielna (display)",3275
"5304","2019-05-26","Świętokrzyska/Zielna (display)",2758
"5305","2019-05-27","Świętokrzyska/Zielna (display)",4203
"5306","2019-05-28","Świętokrzyska/Zielna (display)",2369
"5307","2019-05-29","Świętokrzyska/Zielna (display)",2596
"5308","2019-05-30","Świętokrzyska/Zielna (display)",4272
"5309","2019-05-31","Świętokrzyska/Zielna (display)",4591
"5310","2019-06-01","Świętokrzyska/Zielna (display)",3651
"5311","2019-06-02","Świętokrzyska/Zielna (display)",3689
"5312","2019-06-03","Świętokrzyska/Zielna (display)",4579
"5313","2019-06-04","Świętokrzyska/Zielna (display)",5081
"5314","2019-06-05","Świętokrzyska/Zielna (display)",5211
"5315","2019-06-06","Świętokrzyska/Zielna (display)",4991
"5316","2019-06-07","Świętokrzyska/Zielna (display)",4664
"5317","2019-06-08","Świętokrzyska/Zielna (display)",2629
"5318","2019-06-09","Świętokrzyska/Zielna (display)",4029
"5319","2019-06-10","Świętokrzyska/Zielna (display)",4654
"5320","2019-06-11","Świętokrzyska/Zielna (display)",4905
"5321","2019-06-12","Świętokrzyska/Zielna (display)",4640
"5322","2019-06-13","Świętokrzyska/Zielna (display)",3841
"5323","2019-06-14","Świętokrzyska/Zielna (display)",4289
"5324","2019-06-15","Świętokrzyska/Zielna (display)",3046
"5325","2019-06-16","Świętokrzyska/Zielna (display)",3178
"5326","2019-06-17","Świętokrzyska/Zielna (display)",4581
"5327","2019-06-18","Świętokrzyska/Zielna (display)",4874
"5328","2019-06-19","Świętokrzyska/Zielna (display)",3578
"5329","2019-06-20","Świętokrzyska/Zielna (display)",3269
"5330","2019-06-21","Świętokrzyska/Zielna (display)",2992
"5331","2019-06-22","Świętokrzyska/Zielna (display)",2934
"5332","2019-06-23","Świętokrzyska/Zielna (display)",3235
"5333","2019-06-24","Świętokrzyska/Zielna (display)",4648
"5334","2019-06-25","Świętokrzyska/Zielna (display)",4785
"5335","2019-06-26","Świętokrzyska/Zielna (display)",4322
"5336","2019-06-27","Świętokrzyska/Zielna (display)",4540
"5337","2019-06-28","Świętokrzyska/Zielna (display)",4533
"5338","2019-06-29","Świętokrzyska/Zielna (display)",3042
"5339","2019-06-30","Świętokrzyska/Zielna (display)",2470
"5340","2019-07-01","Świętokrzyska/Zielna (display)",4108
"5341","2019-07-02","Świętokrzyska/Zielna (display)",4827
"5342","2019-07-03","Świętokrzyska/Zielna (display)",4134
"5343","2019-07-04","Świętokrzyska/Zielna (display)",4296
"5344","2019-07-05","Świętokrzyska/Zielna (display)",2891
"5345","2019-07-06","Świętokrzyska/Zielna (display)",1786
"5346","2019-07-07","Świętokrzyska/Zielna (display)",2570
"5347","2019-07-08","Świętokrzyska/Zielna (display)",3447
"5348","2019-07-09","Świętokrzyska/Zielna (display)",2333
"5349","2019-07-10","Świętokrzyska/Zielna (display)",2802
"5350","2019-07-11","Świętokrzyska/Zielna (display)",3675
"5351","2019-07-12","Świętokrzyska/Zielna (display)",4337
"5352","2019-07-13","Świętokrzyska/Zielna (display)",2182
"5353","2019-07-14","Świętokrzyska/Zielna (display)",3348
"5354","2019-07-15","Świętokrzyska/Zielna (display)",4387
"5355","2019-07-16","Świętokrzyska/Zielna (display)",3080
"5356","2019-07-17","Świętokrzyska/Zielna (display)",3589
"5357","2019-07-18","Świętokrzyska/Zielna (display)",4632
"5358","2019-07-19","Świętokrzyska/Zielna (display)",4361
"5359","2019-07-20","Świętokrzyska/Zielna (display)",2949
"5360","2019-07-21","Świętokrzyska/Zielna (display)",2570
"5361","2019-07-22","Świętokrzyska/Zielna (display)",4394
"5362","2019-07-23","Świętokrzyska/Zielna (display)",4410
"5363","2019-07-24","Świętokrzyska/Zielna (display)",4546
"5364","2019-07-25","Świętokrzyska/Zielna (display)",4677
"5365","2019-07-26","Świętokrzyska/Zielna (display)",4183
"5366","2019-07-27","Świętokrzyska/Zielna (display)",2504
"5367","2019-07-28","Świętokrzyska/Zielna (display)",2629
"5368","2019-07-29","Świętokrzyska/Zielna (display)",2986
"5369","2019-07-30","Świętokrzyska/Zielna (display)",3944
"5370","2019-07-31","Świętokrzyska/Zielna (display)",4742
"5371","2019-08-01","Świętokrzyska/Zielna (display)",5195
"5372","2019-08-02","Świętokrzyska/Zielna (display)",3732
"5373","2019-08-03","Świętokrzyska/Zielna (display)",3410
"5374","2019-08-04","Świętokrzyska/Zielna (display)",3237
"5375","2019-08-05","Świętokrzyska/Zielna (display)",4301
"5376","2019-08-06","Świętokrzyska/Zielna (display)",4807
"5377","2019-08-07","Świętokrzyska/Zielna (display)",4240
"5378","2019-08-08","Świętokrzyska/Zielna (display)",4096
"5379","2019-08-09","Świętokrzyska/Zielna (display)",4277
"5380","2019-08-10","Świętokrzyska/Zielna (display)",2675
"5381","2019-08-11","Świętokrzyska/Zielna (display)",3593
"5382","2019-08-12","Świętokrzyska/Zielna (display)",4019
"5383","2019-08-13","Świętokrzyska/Zielna (display)",3928
"5384","2019-08-14","Świętokrzyska/Zielna (display)",2933
"5385","2019-08-15","Świętokrzyska/Zielna (display)",3578
"5386","2019-08-16","Świętokrzyska/Zielna (display)",3013
"5387","2019-08-17","Świętokrzyska/Zielna (display)",2818
"5388","2019-08-18","Świętokrzyska/Zielna (display)",2926
"5389","2019-08-19","Świętokrzyska/Zielna (display)",3485
"5390","2019-08-20","Świętokrzyska/Zielna (display)",4195
"5391","2019-08-21","Świętokrzyska/Zielna (display)",2897
"5392","2019-08-22","Świętokrzyska/Zielna (display)",4353
"5393","2019-08-23","Świętokrzyska/Zielna (display)",4266
"5394","2019-08-24","Świętokrzyska/Zielna (display)",3168
"5395","2019-08-25","Świętokrzyska/Zielna (display)",3015
"5396","2019-08-26","Świętokrzyska/Zielna (display)",4376
"5397","2019-08-27","Świętokrzyska/Zielna (display)",4751
"5398","2019-08-28","Świętokrzyska/Zielna (display)",4778
"5399","2019-08-29","Świętokrzyska/Zielna (display)",4601
"5400","2019-08-30","Świętokrzyska/Zielna (display)",3899
"5401","2019-08-31","Świętokrzyska/Zielna (display)",3317
"5402","2019-09-01","Świętokrzyska/Zielna (display)",2956
"5403","2019-09-02","Świętokrzyska/Zielna (display)",3229
"5404","2019-09-03","Świętokrzyska/Zielna (display)",3381
"5405","2019-09-04","Świętokrzyska/Zielna (display)",4252
"5406","2019-09-05","Świętokrzyska/Zielna (display)",4316
"5407","2019-09-06","Świętokrzyska/Zielna (display)",4018
"5408","2019-09-07","Świętokrzyska/Zielna (display)",2206
"5409","2019-09-08","Świętokrzyska/Zielna (display)",933
"5410","2019-09-09","Świętokrzyska/Zielna (display)",3701
"5411","2019-09-10","Świętokrzyska/Zielna (display)",3566
"5412","2019-09-11","Świętokrzyska/Zielna (display)",4119
"5413","2019-09-12","Świętokrzyska/Zielna (display)",4069
"5414","2019-09-13","Świętokrzyska/Zielna (display)",3470
"5415","2019-09-14","Świętokrzyska/Zielna (display)",2144
"5416","2019-09-15","Świętokrzyska/Zielna (display)",2127
"5417","2019-09-16","Świętokrzyska/Zielna (display)",3150
"5418","2019-09-17","Świętokrzyska/Zielna (display)",2374
"5419","2019-09-18","Świętokrzyska/Zielna (display)",1272
"5420","2019-09-19","Świętokrzyska/Zielna (display)",1976
"5421","2019-09-20","Świętokrzyska/Zielna (display)",2242
"5422","2019-09-21","Świętokrzyska/Zielna (display)",1377
"5423","2019-09-22","Świętokrzyska/Zielna (display)",2356
"5424","2019-03-20","Szaserów N",NA
"5425","2019-03-21","Szaserów N",NA
"5426","2019-03-22","Szaserów N",NA
"5427","2019-03-23","Szaserów N",NA
"5428","2019-03-24","Szaserów N",NA
"5429","2019-03-25","Szaserów N",NA
"5430","2019-03-26","Szaserów N",NA
"5431","2019-03-27","Szaserów N",NA
"5432","2019-03-28","Szaserów N",0
"5433","2019-03-29","Szaserów N",0
"5434","2019-03-30","Szaserów N",0
"5435","2019-03-31","Szaserów N",0
"5436","2019-04-01","Szaserów N",0
"5437","2019-04-02","Szaserów N",0
