"","Data","Miejsce","Liczba_rowerow"
"12163","2020-02-05","Aleje Jerozolimskie/pl. Zawiszy S",58
"12164","2020-02-06","Aleje Jerozolimskie/pl. Zawiszy S",53
"12165","2020-02-07","Aleje Jerozolimskie/pl. Zawiszy S",55
"12166","2020-02-08","Aleje Jerozolimskie/pl. Zawiszy S",35
"12167","2020-02-09","Aleje Jerozolimskie/pl. Zawiszy S",37
"12168","2020-02-10","Aleje Jerozolimskie/pl. Zawiszy S",34
"12169","2020-02-11","Aleje Jerozolimskie/pl. Zawiszy S",50
"12170","2020-02-12","Aleje Jerozolimskie/pl. Zawiszy S",44
"12171","2020-02-13","Aleje Jerozolimskie/pl. Zawiszy S",73
"12172","2020-02-14","Aleje Jerozolimskie/pl. Zawiszy S",45
"12173","2020-02-15","Aleje Jerozolimskie/pl. Zawiszy S",36
"12174","2020-02-16","Aleje Jerozolimskie/pl. Zawiszy S",41
"12175","2020-02-17","Aleje Jerozolimskie/pl. Zawiszy S",83
"12176","2020-02-18","Aleje Jerozolimskie/pl. Zawiszy S",77
"12177","2020-02-19","Aleje Jerozolimskie/pl. Zawiszy S",66
"12178","2020-02-20","Aleje Jerozolimskie/pl. Zawiszy S",92
"12179","2020-02-21","Aleje Jerozolimskie/pl. Zawiszy S",0
"12180","2020-02-22","Aleje Jerozolimskie/pl. Zawiszy S",0
"12181","2020-02-23","Aleje Jerozolimskie/pl. Zawiszy S",0
"12182","2020-02-24","Aleje Jerozolimskie/pl. Zawiszy S",22
"12183","2020-02-25","Aleje Jerozolimskie/pl. Zawiszy S",60
"12184","2020-02-26","Aleje Jerozolimskie/pl. Zawiszy S",57
"12185","2020-02-27","Aleje Jerozolimskie/pl. Zawiszy S",60
"12186","2020-02-28","Aleje Jerozolimskie/pl. Zawiszy S",65
"12187","2020-02-29","Aleje Jerozolimskie/pl. Zawiszy S",31
"12188","2020-03-01","Aleje Jerozolimskie/pl. Zawiszy S",68
"12189","2020-03-02","Aleje Jerozolimskie/pl. Zawiszy S",70
"12190","2020-03-03","Aleje Jerozolimskie/pl. Zawiszy S",97
"12191","2020-03-04","Aleje Jerozolimskie/pl. Zawiszy S",90
"12192","2020-03-05","Aleje Jerozolimskie/pl. Zawiszy S",105
"12193","2020-03-06","Aleje Jerozolimskie/pl. Zawiszy S",82
"12194","2020-03-07","Aleje Jerozolimskie/pl. Zawiszy S",54
"12195","2020-03-08","Aleje Jerozolimskie/pl. Zawiszy S",48
"12196","2020-03-09","Aleje Jerozolimskie/pl. Zawiszy S",110
"12197","2020-03-10","Aleje Jerozolimskie/pl. Zawiszy S",116
"12198","2020-03-11","Aleje Jerozolimskie/pl. Zawiszy S",95
"12199","2020-03-12","Aleje Jerozolimskie/pl. Zawiszy S",90
"12200","2020-03-13","Aleje Jerozolimskie/pl. Zawiszy S",105
"12201","2020-03-14","Aleje Jerozolimskie/pl. Zawiszy S",36
"12202","2020-03-15","Aleje Jerozolimskie/pl. Zawiszy S",43
"12203","2020-03-16","Aleje Jerozolimskie/pl. Zawiszy S",68
"12204","2020-03-17","Aleje Jerozolimskie/pl. Zawiszy S",78
"12205","2020-03-18","Aleje Jerozolimskie/pl. Zawiszy S",93
"12206","2020-03-19","Aleje Jerozolimskie/pl. Zawiszy S",80
"12207","2020-03-20","Aleje Jerozolimskie/pl. Zawiszy S",77
"12208","2020-03-21","Aleje Jerozolimskie/pl. Zawiszy S",30
"12209","2020-03-22","Aleje Jerozolimskie/pl. Zawiszy S",40
"12210","2020-03-23","Aleje Jerozolimskie/pl. Zawiszy S",61
"12211","2020-03-24","Aleje Jerozolimskie/pl. Zawiszy S",74
"12212","2020-03-25","Aleje Jerozolimskie/pl. Zawiszy S",67
"12213","2020-03-26","Aleje Jerozolimskie/pl. Zawiszy S",61
"12214","2020-03-27","Aleje Jerozolimskie/pl. Zawiszy S",100
"12215","2020-03-28","Aleje Jerozolimskie/pl. Zawiszy S",99
"12216","2020-03-29","Aleje Jerozolimskie/pl. Zawiszy S",50
"12217","2020-03-30","Aleje Jerozolimskie/pl. Zawiszy S",53
"12218","2020-03-31","Aleje Jerozolimskie/pl. Zawiszy S",71
"12219","2020-04-01","Aleje Jerozolimskie/pl. Zawiszy S",41
"12220","2020-04-02","Aleje Jerozolimskie/pl. Zawiszy S",43
"12221","2020-04-03","Aleje Jerozolimskie/pl. Zawiszy S",57
"12222","2020-04-04","Aleje Jerozolimskie/pl. Zawiszy S",38
"12223","2020-04-05","Aleje Jerozolimskie/pl. Zawiszy S",43
"12224","2020-04-06","Aleje Jerozolimskie/pl. Zawiszy S",88
"12225","2020-04-07","Aleje Jerozolimskie/pl. Zawiszy S",81
"12226","2020-04-08","Aleje Jerozolimskie/pl. Zawiszy S",108
"12227","2020-04-09","Aleje Jerozolimskie/pl. Zawiszy S",69
"12228","2020-04-10","Aleje Jerozolimskie/pl. Zawiszy S",75
"12229","2020-04-11","Aleje Jerozolimskie/pl. Zawiszy S",40
"12230","2020-04-12","Aleje Jerozolimskie/pl. Zawiszy S",34
"12231","2020-04-13","Aleje Jerozolimskie/pl. Zawiszy S",28
"12232","2020-04-14","Aleje Jerozolimskie/pl. Zawiszy S",59
"12233","2020-04-15","Aleje Jerozolimskie/pl. Zawiszy S",41
"12234","2020-04-16","Aleje Jerozolimskie/pl. Zawiszy S",87
"12235","2020-04-17","Aleje Jerozolimskie/pl. Zawiszy S",81
"12236","2020-04-18","Aleje Jerozolimskie/pl. Zawiszy S",54
"12237","2020-04-19","Aleje Jerozolimskie/pl. Zawiszy S",74
"12238","2020-04-20","Aleje Jerozolimskie/pl. Zawiszy S",104
"12239","2020-04-21","Aleje Jerozolimskie/pl. Zawiszy S",102
"12240","2020-04-22","Aleje Jerozolimskie/pl. Zawiszy S",121
"12241","2020-04-23","Aleje Jerozolimskie/pl. Zawiszy S",118
"12242","2020-04-24","Aleje Jerozolimskie/pl. Zawiszy S",153
"12243","2020-04-25","Aleje Jerozolimskie/pl. Zawiszy S",22
"12244","2020-04-26","Aleje Jerozolimskie/pl. Zawiszy S",0
"12245","2020-04-27","Aleje Jerozolimskie/pl. Zawiszy S",0
"12246","2020-04-28","Aleje Jerozolimskie/pl. Zawiszy S",0
"12247","2020-04-29","Aleje Jerozolimskie/pl. Zawiszy S",0
"12248","2020-04-30","Aleje Jerozolimskie/pl. Zawiszy S",21
"12249","2020-05-01","Aleje Jerozolimskie/pl. Zawiszy S",66
"12250","2020-05-02","Aleje Jerozolimskie/pl. Zawiszy S",91
"12251","2020-05-03","Aleje Jerozolimskie/pl. Zawiszy S",79
"12252","2020-05-04","Aleje Jerozolimskie/pl. Zawiszy S",154
"12253","2020-05-05","Aleje Jerozolimskie/pl. Zawiszy S",58
"12254","2020-05-06","Aleje Jerozolimskie/pl. Zawiszy S",63
"12255","2020-05-07","Aleje Jerozolimskie/pl. Zawiszy S",156
"12256","2020-05-08","Aleje Jerozolimskie/pl. Zawiszy S",209
"12257","2020-05-09","Aleje Jerozolimskie/pl. Zawiszy S",183
"12258","2020-05-10","Aleje Jerozolimskie/pl. Zawiszy S",213
"12259","2020-01-01","Wybrzeże Helskie/Starzyńskiego",206
"12260","2020-01-02","Wybrzeże Helskie/Starzyńskiego",459
"12261","2020-01-03","Wybrzeże Helskie/Starzyńskiego",459
"12262","2020-01-04","Wybrzeże Helskie/Starzyńskiego",250
"12263","2020-01-05","Wybrzeże Helskie/Starzyńskiego",358
"12264","2020-01-06","Wybrzeże Helskie/Starzyńskiego",217
"12265","2020-01-07","Wybrzeże Helskie/Starzyńskiego",587
"12266","2020-01-08","Wybrzeże Helskie/Starzyńskiego",569
"12267","2020-01-09","Wybrzeże Helskie/Starzyńskiego",511
"12268","2020-01-10","Wybrzeże Helskie/Starzyńskiego",488
"12269","2020-01-11","Wybrzeże Helskie/Starzyńskiego",329
"12270","2020-01-12","Wybrzeże Helskie/Starzyńskiego",538
"12271","2020-01-13","Wybrzeże Helskie/Starzyńskiego",552
"12272","2020-01-14","Wybrzeże Helskie/Starzyńskiego",703
"12273","2020-01-15","Wybrzeże Helskie/Starzyńskiego",766
"12274","2020-01-16","Wybrzeże Helskie/Starzyńskiego",855
"12275","2020-01-17","Wybrzeże Helskie/Starzyńskiego",27
"12276","2020-01-18","Wybrzeże Helskie/Starzyńskiego",0
"12277","2020-01-19","Wybrzeże Helskie/Starzyńskiego",0
"12278","2020-01-20","Wybrzeże Helskie/Starzyńskiego",0
"12279","2020-01-21","Wybrzeże Helskie/Starzyńskiego",377
"12280","2020-01-22","Wybrzeże Helskie/Starzyńskiego",506
"12281","2020-01-23","Wybrzeże Helskie/Starzyńskiego",591
"12282","2020-01-24","Wybrzeże Helskie/Starzyńskiego",585
"12283","2020-01-25","Wybrzeże Helskie/Starzyńskiego",203
"12284","2020-01-26","Wybrzeże Helskie/Starzyńskiego",247
"12285","2020-01-27","Wybrzeże Helskie/Starzyńskiego",632
"12286","2020-01-28","Wybrzeże Helskie/Starzyńskiego",477
"12287","2020-01-29","Wybrzeże Helskie/Starzyńskiego",483
"12288","2020-01-30","Wybrzeże Helskie/Starzyńskiego",378
"12289","2020-01-31","Wybrzeże Helskie/Starzyńskiego",288
"12290","2020-02-01","Wybrzeże Helskie/Starzyńskiego",263
"12291","2020-02-02","Wybrzeże Helskie/Starzyńskiego",279
"12292","2020-02-03","Wybrzeże Helskie/Starzyńskiego",647
"12293","2020-02-04","Wybrzeże Helskie/Starzyńskiego",536
"12294","2020-02-05","Wybrzeże Helskie/Starzyńskiego",631
"12295","2020-02-06","Wybrzeże Helskie/Starzyńskiego",448
"12296","2020-02-07","Wybrzeże Helskie/Starzyńskiego",535
"12297","2020-02-08","Wybrzeże Helskie/Starzyńskiego",442
"12298","2020-02-09","Wybrzeże Helskie/Starzyńskiego",593
"12299","2020-02-10","Wybrzeże Helskie/Starzyńskiego",247
"12300","2020-02-11","Wybrzeże Helskie/Starzyńskiego",292
"12301","2020-02-12","Wybrzeże Helskie/Starzyńskiego",378
"12302","2020-02-13","Wybrzeże Helskie/Starzyńskiego",493
"12303","2020-02-14","Wybrzeże Helskie/Starzyńskiego",267
"12304","2020-02-15","Wybrzeże Helskie/Starzyńskiego",284
"12305","2020-02-16","Wybrzeże Helskie/Starzyńskiego",597
"12306","2020-02-17","Wybrzeże Helskie/Starzyńskiego",694
"12307","2020-02-18","Wybrzeże Helskie/Starzyńskiego",576
"12308","2020-02-19","Wybrzeże Helskie/Starzyńskiego",713
"12309","2020-02-20","Wybrzeże Helskie/Starzyńskiego",605
"12310","2020-02-21","Wybrzeże Helskie/Starzyńskiego",413
"12311","2020-02-22","Wybrzeże Helskie/Starzyńskiego",416
"12312","2020-02-23","Wybrzeże Helskie/Starzyńskiego",217
"12313","2020-02-24","Wybrzeże Helskie/Starzyńskiego",499
"12314","2020-02-25","Wybrzeże Helskie/Starzyńskiego",471
"12315","2020-02-26","Wybrzeże Helskie/Starzyńskiego",632
"12316","2020-02-27","Wybrzeże Helskie/Starzyńskiego",511
"12317","2020-02-28","Wybrzeże Helskie/Starzyńskiego",491
"12318","2020-02-29","Wybrzeże Helskie/Starzyńskiego",526
"12319","2020-03-01","Wybrzeże Helskie/Starzyńskiego",949
"12320","2020-03-02","Wybrzeże Helskie/Starzyńskiego",587
"12321","2020-03-03","Wybrzeże Helskie/Starzyńskiego",792
"12322","2020-03-04","Wybrzeże Helskie/Starzyńskiego",857
"12323","2020-03-05","Wybrzeże Helskie/Starzyńskiego",1154
"12324","2020-03-06","Wybrzeże Helskie/Starzyńskiego",804
"12325","2020-03-07","Wybrzeże Helskie/Starzyńskiego",705
"12326","2020-03-08","Wybrzeże Helskie/Starzyńskiego",682
"12327","2020-03-09","Wybrzeże Helskie/Starzyńskiego",1127
"12328","2020-03-10","Wybrzeże Helskie/Starzyńskiego",1116
"12329","2020-03-11","Wybrzeże Helskie/Starzyńskiego",969
"12330","2020-03-12","Wybrzeże Helskie/Starzyńskiego",844
"12331","2020-03-13","Wybrzeże Helskie/Starzyńskiego",870
"12332","2020-03-14","Wybrzeże Helskie/Starzyńskiego",402
"12333","2020-03-15","Wybrzeże Helskie/Starzyńskiego",0
"12334","2020-03-16","Wybrzeże Helskie/Starzyńskiego",374
"12335","2020-03-17","Wybrzeże Helskie/Starzyńskiego",910
"12336","2020-03-18","Wybrzeże Helskie/Starzyńskiego",1378
"12337","2020-03-19","Wybrzeże Helskie/Starzyńskiego",755
"12338","2020-03-20","Wybrzeże Helskie/Starzyńskiego",729
"12339","2020-03-21","Wybrzeże Helskie/Starzyńskiego",383
"12340","2020-03-22","Wybrzeże Helskie/Starzyńskiego",331
"12341","2020-03-23","Wybrzeże Helskie/Starzyńskiego",448
"12342","2020-03-24","Wybrzeże Helskie/Starzyńskiego",493
"12343","2020-03-25","Wybrzeże Helskie/Starzyńskiego",544
"12344","2020-03-26","Wybrzeże Helskie/Starzyńskiego",704
"12345","2020-03-27","Wybrzeże Helskie/Starzyńskiego",1082
"12346","2020-03-28","Wybrzeże Helskie/Starzyńskiego",1725
"12347","2020-03-29","Wybrzeże Helskie/Starzyńskiego",572
"12348","2020-03-30","Wybrzeże Helskie/Starzyńskiego",296
"12349","2020-03-31","Wybrzeże Helskie/Starzyńskiego",402
"12350","2020-04-01","Wybrzeże Helskie/Starzyńskiego",340
"12351","2020-04-02","Wybrzeże Helskie/Starzyńskiego",315
"12352","2020-04-03","Wybrzeże Helskie/Starzyńskiego",340
"12353","2020-04-04","Wybrzeże Helskie/Starzyńskiego",378
"12354","2020-04-05","Wybrzeże Helskie/Starzyńskiego",543
"12355","2020-04-06","Wybrzeże Helskie/Starzyńskiego",634
"12356","2020-04-07","Wybrzeże Helskie/Starzyńskiego",730
"12357","2020-04-08","Wybrzeże Helskie/Starzyńskiego",711
"12358","2020-04-09","Wybrzeże Helskie/Starzyńskiego",639
"12359","2020-04-10","Wybrzeże Helskie/Starzyńskiego",518
"12360","2020-04-11","Wybrzeże Helskie/Starzyńskiego",347
"12361","2020-04-12","Wybrzeże Helskie/Starzyńskiego",325
"12362","2020-04-13","Wybrzeże Helskie/Starzyńskiego",115
"12363","2020-04-14","Wybrzeże Helskie/Starzyńskiego",429
"12364","2020-04-15","Wybrzeże Helskie/Starzyńskiego",279
"12365","2020-04-16","Wybrzeże Helskie/Starzyńskiego",585
"12366","2020-04-17","Wybrzeże Helskie/Starzyńskiego",714
"12367","2020-04-18","Wybrzeże Helskie/Starzyńskiego",574
"12368","2020-04-19","Wybrzeże Helskie/Starzyńskiego",588
"12369","2020-04-20","Wybrzeże Helskie/Starzyńskiego",1221
"12370","2020-04-21","Wybrzeże Helskie/Starzyńskiego",1498
"12371","2020-04-22","Wybrzeże Helskie/Starzyńskiego",1648
"12372","2020-04-23","Wybrzeże Helskie/Starzyńskiego",1955
"12373","2020-04-24","Wybrzeże Helskie/Starzyńskiego",1732
"12374","2020-04-25","Wybrzeże Helskie/Starzyńskiego",1309
"12375","2020-04-26","Wybrzeże Helskie/Starzyńskiego",1524
"12376","2020-04-27","Wybrzeże Helskie/Starzyńskiego",1891
"12377","2020-04-28","Wybrzeże Helskie/Starzyńskiego",2629
"12378","2020-04-29","Wybrzeże Helskie/Starzyńskiego",923
"12379","2020-04-30","Wybrzeże Helskie/Starzyńskiego",1866
"12380","2020-05-01","Wybrzeże Helskie/Starzyńskiego",1422
"12381","2020-05-02","Wybrzeże Helskie/Starzyńskiego",2043
"12382","2020-05-03","Wybrzeże Helskie/Starzyńskiego",1255
"12383","2020-05-04","Wybrzeże Helskie/Starzyńskiego",1867
"12384","2020-05-05","Wybrzeże Helskie/Starzyńskiego",568
"12385","2020-05-06","Wybrzeże Helskie/Starzyńskiego",431
"12386","2020-05-07","Wybrzeże Helskie/Starzyńskiego",2029
"12387","2020-05-08","Wybrzeże Helskie/Starzyńskiego",2519
"12388","2020-05-09","Wybrzeże Helskie/Starzyńskiego",4059
"12389","2020-05-10","Wybrzeże Helskie/Starzyńskiego",5295
"12390","2020-01-01","Aleje Jerozolimskie/pl. Zawiszy N",92
"12391","2020-01-02","Aleje Jerozolimskie/pl. Zawiszy N",494
"12392","2020-01-03","Aleje Jerozolimskie/pl. Zawiszy N",503
"12393","2020-01-04","Aleje Jerozolimskie/pl. Zawiszy N",138
"12394","2020-01-05","Aleje Jerozolimskie/pl. Zawiszy N",159
"12395","2020-01-06","Aleje Jerozolimskie/pl. Zawiszy N",148
"12396","2020-01-07","Aleje Jerozolimskie/pl. Zawiszy N",720
"12397","2020-01-08","Aleje Jerozolimskie/pl. Zawiszy N",752
"12398","2020-01-09","Aleje Jerozolimskie/pl. Zawiszy N",14
"12399","2020-01-10","Aleje Jerozolimskie/pl. Zawiszy N",0
"12400","2020-01-11","Aleje Jerozolimskie/pl. Zawiszy N",0
"12401","2020-01-12","Aleje Jerozolimskie/pl. Zawiszy N",0
"12402","2020-01-13","Aleje Jerozolimskie/pl. Zawiszy N",0
"12403","2020-01-14","Aleje Jerozolimskie/pl. Zawiszy N",0
"12404","2020-01-15","Aleje Jerozolimskie/pl. Zawiszy N",420
"12405","2020-01-16","Aleje Jerozolimskie/pl. Zawiszy N",851
"12406","2020-01-17","Aleje Jerozolimskie/pl. Zawiszy N",679
"12407","2020-01-18","Aleje Jerozolimskie/pl. Zawiszy N",203
"12408","2020-01-19","Aleje Jerozolimskie/pl. Zawiszy N",206
"12409","2020-01-20","Aleje Jerozolimskie/pl. Zawiszy N",801
"12410","2020-01-21","Aleje Jerozolimskie/pl. Zawiszy N",756
"12411","2020-01-22","Aleje Jerozolimskie/pl. Zawiszy N",679
"12412","2020-01-23","Aleje Jerozolimskie/pl. Zawiszy N",719
"12413","2020-01-24","Aleje Jerozolimskie/pl. Zawiszy N",753
"12414","2020-01-25","Aleje Jerozolimskie/pl. Zawiszy N",170
"12415","2020-01-26","Aleje Jerozolimskie/pl. Zawiszy N",151
"12416","2020-01-27","Aleje Jerozolimskie/pl. Zawiszy N",729
"12417","2020-01-28","Aleje Jerozolimskie/pl. Zawiszy N",684
"12418","2020-01-29","Aleje Jerozolimskie/pl. Zawiszy N",498
"12419","2020-01-30","Aleje Jerozolimskie/pl. Zawiszy N",544
"12420","2020-01-31","Aleje Jerozolimskie/pl. Zawiszy N",428
"12421","2020-02-01","Aleje Jerozolimskie/pl. Zawiszy N",182
"12422","2020-02-02","Aleje Jerozolimskie/pl. Zawiszy N",135
"12423","2020-02-03","Aleje Jerozolimskie/pl. Zawiszy N",743
"12424","2020-02-04","Aleje Jerozolimskie/pl. Zawiszy N",695
"12425","2020-02-05","Aleje Jerozolimskie/pl. Zawiszy N",753
"12426","2020-02-06","Aleje Jerozolimskie/pl. Zawiszy N",679
"12427","2020-02-07","Aleje Jerozolimskie/pl. Zawiszy N",600
"12428","2020-02-08","Aleje Jerozolimskie/pl. Zawiszy N",221
"12429","2020-02-09","Aleje Jerozolimskie/pl. Zawiszy N",218
"12430","2020-02-10","Aleje Jerozolimskie/pl. Zawiszy N",399
"12431","2020-02-11","Aleje Jerozolimskie/pl. Zawiszy N",438
"12432","2020-02-12","Aleje Jerozolimskie/pl. Zawiszy N",579
"12433","2020-02-13","Aleje Jerozolimskie/pl. Zawiszy N",585
"12434","2020-02-14","Aleje Jerozolimskie/pl. Zawiszy N",408
"12435","2020-02-15","Aleje Jerozolimskie/pl. Zawiszy N",195
"12436","2020-02-16","Aleje Jerozolimskie/pl. Zawiszy N",212
"12437","2020-02-17","Aleje Jerozolimskie/pl. Zawiszy N",734
"12438","2020-02-18","Aleje Jerozolimskie/pl. Zawiszy N",680
"12439","2020-02-19","Aleje Jerozolimskie/pl. Zawiszy N",738
"12440","2020-02-20","Aleje Jerozolimskie/pl. Zawiszy N",701
"12441","2020-02-21","Aleje Jerozolimskie/pl. Zawiszy N",553
"12442","2020-02-22","Aleje Jerozolimskie/pl. Zawiszy N",235
"12443","2020-02-23","Aleje Jerozolimskie/pl. Zawiszy N",105
"12444","2020-02-24","Aleje Jerozolimskie/pl. Zawiszy N",667
"12445","2020-02-25","Aleje Jerozolimskie/pl. Zawiszy N",612
"12446","2020-02-26","Aleje Jerozolimskie/pl. Zawiszy N",787
"12447","2020-02-27","Aleje Jerozolimskie/pl. Zawiszy N",652
"12448","2020-02-28","Aleje Jerozolimskie/pl. Zawiszy N",679
"12449","2020-02-29","Aleje Jerozolimskie/pl. Zawiszy N",250
"12450","2020-03-01","Aleje Jerozolimskie/pl. Zawiszy N",326
"12451","2020-03-02","Aleje Jerozolimskie/pl. Zawiszy N",639
"12452","2020-03-03","Aleje Jerozolimskie/pl. Zawiszy N",893
"12453","2020-03-04","Aleje Jerozolimskie/pl. Zawiszy N",903
"12454","2020-03-05","Aleje Jerozolimskie/pl. Zawiszy N",1018
"12455","2020-03-06","Aleje Jerozolimskie/pl. Zawiszy N",841
"12456","2020-03-07","Aleje Jerozolimskie/pl. Zawiszy N",306
"12457","2020-03-08","Aleje Jerozolimskie/pl. Zawiszy N",280
"12458","2020-03-09","Aleje Jerozolimskie/pl. Zawiszy N",1126
"12459","2020-03-10","Aleje Jerozolimskie/pl. Zawiszy N",656
"12460","2020-03-11","Aleje Jerozolimskie/pl. Zawiszy N",928
"12461","2020-03-12","Aleje Jerozolimskie/pl. Zawiszy N",829
"12462","2020-03-13","Aleje Jerozolimskie/pl. Zawiszy N",678
"12463","2020-03-14","Aleje Jerozolimskie/pl. Zawiszy N",216
"12464","2020-03-15","Aleje Jerozolimskie/pl. Zawiszy N",298
"12465","2020-03-16","Aleje Jerozolimskie/pl. Zawiszy N",585
"12466","2020-03-17","Aleje Jerozolimskie/pl. Zawiszy N",644
"12467","2020-03-18","Aleje Jerozolimskie/pl. Zawiszy N",774
"12468","2020-03-19","Aleje Jerozolimskie/pl. Zawiszy N",534
"12469","2020-03-20","Aleje Jerozolimskie/pl. Zawiszy N",519
"12470","2020-03-21","Aleje Jerozolimskie/pl. Zawiszy N",278
"12471","2020-03-22","Aleje Jerozolimskie/pl. Zawiszy N",197
"12472","2020-03-23","Aleje Jerozolimskie/pl. Zawiszy N",359
"12473","2020-03-24","Aleje Jerozolimskie/pl. Zawiszy N",422
"12474","2020-03-25","Aleje Jerozolimskie/pl. Zawiszy N",424
"12475","2020-03-26","Aleje Jerozolimskie/pl. Zawiszy N",486
"12476","2020-03-27","Aleje Jerozolimskie/pl. Zawiszy N",538
"12477","2020-03-28","Aleje Jerozolimskie/pl. Zawiszy N",624
"12478","2020-03-29","Aleje Jerozolimskie/pl. Zawiszy N",269
"12479","2020-03-30","Aleje Jerozolimskie/pl. Zawiszy N",290
"12480","2020-03-31","Aleje Jerozolimskie/pl. Zawiszy N",342
"12481","2020-04-01","Aleje Jerozolimskie/pl. Zawiszy N",338
"12482","2020-04-02","Aleje Jerozolimskie/pl. Zawiszy N",332
"12483","2020-04-03","Aleje Jerozolimskie/pl. Zawiszy N",394
"12484","2020-04-04","Aleje Jerozolimskie/pl. Zawiszy N",232
"12485","2020-04-05","Aleje Jerozolimskie/pl. Zawiszy N",296
"12486","2020-04-06","Aleje Jerozolimskie/pl. Zawiszy N",559
"12487","2020-04-07","Aleje Jerozolimskie/pl. Zawiszy N",656
"12488","2020-04-08","Aleje Jerozolimskie/pl. Zawiszy N",675
"12489","2020-04-09","Aleje Jerozolimskie/pl. Zawiszy N",577
"12490","2020-04-10","Aleje Jerozolimskie/pl. Zawiszy N",480
"12491","2020-04-11","Aleje Jerozolimskie/pl. Zawiszy N",262
"12492","2020-04-12","Aleje Jerozolimskie/pl. Zawiszy N",215
"12493","2020-04-13","Aleje Jerozolimskie/pl. Zawiszy N",265
"12494","2020-04-14","Aleje Jerozolimskie/pl. Zawiszy N",291
"12495","2020-04-15","Aleje Jerozolimskie/pl. Zawiszy N",290
"12496","2020-04-16","Aleje Jerozolimskie/pl. Zawiszy N",553
"12497","2020-04-17","Aleje Jerozolimskie/pl. Zawiszy N",575
"12498","2020-04-18","Aleje Jerozolimskie/pl. Zawiszy N",346
"12499","2020-04-19","Aleje Jerozolimskie/pl. Zawiszy N",326
"12500","2020-04-20","Aleje Jerozolimskie/pl. Zawiszy N",765
"12501","2020-04-21","Aleje Jerozolimskie/pl. Zawiszy N",828
"12502","2020-04-22","Aleje Jerozolimskie/pl. Zawiszy N",898
"12503","2020-04-23","Aleje Jerozolimskie/pl. Zawiszy N",1082
"12504","2020-04-24","Aleje Jerozolimskie/pl. Zawiszy N",902
"12505","2020-04-25","Aleje Jerozolimskie/pl. Zawiszy N",579
"12506","2020-04-26","Aleje Jerozolimskie/pl. Zawiszy N",640
"12507","2020-04-27","Aleje Jerozolimskie/pl. Zawiszy N",1085
"12508","2020-04-28","Aleje Jerozolimskie/pl. Zawiszy N",1216
"12509","2020-04-29","Aleje Jerozolimskie/pl. Zawiszy N",676
"12510","2020-04-30","Aleje Jerozolimskie/pl. Zawiszy N",1000
"12511","2020-05-01","Aleje Jerozolimskie/pl. Zawiszy N",412
"12512","2020-05-02","Aleje Jerozolimskie/pl. Zawiszy N",730
"12513","2020-05-03","Aleje Jerozolimskie/pl. Zawiszy N",513
"12514","2020-05-04","Aleje Jerozolimskie/pl. Zawiszy N",1167
"12515","2020-05-05","Aleje Jerozolimskie/pl. Zawiszy N",462
"12516","2020-05-06","Aleje Jerozolimskie/pl. Zawiszy N",445
"12517","2020-05-07","Aleje Jerozolimskie/pl. Zawiszy N",1212
"12518","2020-05-08","Aleje Jerozolimskie/pl. Zawiszy N",1466
"12519","2020-05-09","Aleje Jerozolimskie/pl. Zawiszy N",1474
"12520","2020-05-10","Aleje Jerozolimskie/pl. Zawiszy N",1337
"12521","2020-01-01","Wiertnicza",0
"12522","2020-01-02","Wiertnicza",123
"12523","2020-01-03","Wiertnicza",165
"12524","2020-01-04","Wiertnicza",117
"12525","2020-01-05","Wiertnicza",179
"12526","2020-01-06","Wiertnicza",87
"12527","2020-01-07","Wiertnicza",185
"12528","2020-01-08","Wiertnicza",185
"12529","2020-01-09","Wiertnicza",159
"12530","2020-01-10","Wiertnicza",157
"12531","2020-01-11","Wiertnicza",162
"12532","2020-01-12","Wiertnicza",271
"12533","2020-01-13","Wiertnicza",214
"12534","2020-01-14","Wiertnicza",264
"12535","2020-01-15","Wiertnicza",305
"12536","2020-01-16","Wiertnicza",305
"12537","2020-01-17","Wiertnicza",214
"12538","2020-01-18","Wiertnicza",167
"12539","2020-01-19","Wiertnicza",302
"12540","2020-01-20","Wiertnicza",199
"12541","2020-01-21","Wiertnicza",259
"12542","2020-01-22","Wiertnicza",139
"12543","2020-01-23","Wiertnicza",201
"12544","2020-01-24","Wiertnicza",244
"12545","2020-01-25","Wiertnicza",110
"12546","2020-01-26","Wiertnicza",160
"12547","2020-01-27","Wiertnicza",201
"12548","2020-01-28","Wiertnicza",188
"12549","2020-01-29","Wiertnicza",105
"12550","2020-01-30","Wiertnicza",153
"12551","2020-01-31","Wiertnicza",127
"12552","2020-02-01","Wiertnicza",194
"12553","2020-02-02","Wiertnicza",149
"12554","2020-02-03","Wiertnicza",275
"12555","2020-02-04","Wiertnicza",197
"12556","2020-02-05","Wiertnicza",207
"12557","2020-02-06","Wiertnicza",145
"12558","2020-02-07","Wiertnicza",197
"12559","2020-02-08","Wiertnicza",254
"12560","2020-02-09","Wiertnicza",299
"12561","2020-02-10","Wiertnicza",101
"12562","2020-02-11","Wiertnicza",110
"12563","2020-02-12","Wiertnicza",131
"12564","2020-02-13","Wiertnicza",167
"12565","2020-02-14","Wiertnicza",120
"12566","2020-02-15","Wiertnicza",137
"12567","2020-02-16","Wiertnicza",308
"12568","2020-02-17","Wiertnicza",251
"12569","2020-02-18","Wiertnicza",178
"12570","2020-02-19","Wiertnicza",237
"12571","2020-02-20","Wiertnicza",163
