"Data","startTyg","temp_min","temp_avg","temp_max","deszcz","snieg","Jaki_dzien","Wolne","Rodzaj_opadu","Miejsce","Liczba_rowerow"
2017-02-17,2017-02-13,-2.9,1.2,3.1,4.7,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",19
2017-02-18,2017-02-13,1.4,1.9,2.4,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",60
2017-02-19,2017-02-13,1.4,1.9,3.7,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",93
2017-02-20,2017-02-20,-0.4,3.3,5.8,5.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",59
2017-02-21,2017-02-20,4.1,6,7.5,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",86
2017-02-22,2017-02-20,1.9,5.1,8.8,8.5,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",67
2017-02-23,2017-02-20,2.7,5.1,8.3,3.7,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",76
2017-02-24,2017-02-20,-1,4.6,9.3,0,5.6,"roboczy",FALSE,"s","NSR Most Gdański CPR",34
2017-02-25,2017-02-20,-2.1,0.2,2.4,0,1.8,"weekend",TRUE,"s","NSR Most Gdański CPR",92
2017-02-26,2017-02-20,-0.6,4.1,7.4,0,0.2,"weekend",TRUE,"s","NSR Most Gdański CPR",77
2017-02-27,2017-02-27,6,8.4,13.7,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",292
2017-02-28,2017-02-27,4,7.8,12.9,7.5,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",345
2017-03-01,2017-02-27,4.5,6.1,8.5,0.2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",157
2017-03-02,2017-02-27,0.2,4.1,10.6,6.8,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",113
2017-03-03,2017-02-27,1.9,4.1,7.9,0.4,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",179
2017-03-04,2017-02-27,0.6,6.7,14.3,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",1071
2017-03-05,2017-02-27,7,10.5,15.8,10.5,0,"weekend",TRUE,"d","NSR Most Gdański CPR",1679
2017-03-06,2017-03-06,5.3,6.5,9.6,2.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",65
2017-03-07,2017-03-06,3.3,4.8,6.7,0.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",189
2017-03-08,2017-03-06,0.6,2.5,5.4,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",216
2017-03-09,2017-03-06,-1.2,2.9,6.5,0.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",179
2017-03-10,2017-03-06,2.5,4.5,6.2,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",258
2017-03-11,2017-03-06,0.9,3.7,5.5,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",408
2017-03-12,2017-03-06,3,4.3,6.4,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",379
2017-03-13,2017-03-13,2.7,4.1,6.1,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",223
2017-03-14,2017-03-13,2.6,4.6,8.7,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",406
2017-03-15,2017-03-13,0.5,6.5,12,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",275
2017-03-16,2017-03-13,3.1,5.1,9.9,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",277
2017-03-17,2017-03-13,-2.3,5,11.7,2.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",277
2017-03-18,2017-03-13,1.5,4,7.7,6.3,0,"weekend",TRUE,"d","NSR Most Gdański CPR",145
2017-03-19,2017-03-13,2.1,3.7,6.4,0,2.1,"weekend",TRUE,"s","NSR Most Gdański CPR",166
2017-03-20,2017-03-20,0.2,5.1,10.5,0.3,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",194
2017-03-21,2017-03-20,7.9,10.6,13.3,0.8,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",384
2017-03-22,2017-03-20,4.5,6.6,10.8,1.2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",251
2017-03-23,2017-03-20,0.8,5.9,10.9,2.4,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",260
2017-03-24,2017-03-20,4.1,7.1,12.2,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",483
2017-03-25,2017-03-20,-0.8,4.3,9.1,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",554
2017-03-26,2017-03-20,1.1,4.6,9.6,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",719
2017-03-27,2017-03-27,4.3,10.1,16.4,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",236
2017-03-28,2017-03-27,6.7,10.7,16,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",400
2017-03-29,2017-03-27,2.9,10,17.3,1.5,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",271
2017-03-30,2017-03-27,5.8,7.7,10.2,0.1,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",238
2017-03-31,2017-03-27,7.7,14.2,20.6,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",369
2017-04-01,2017-03-27,7.7,15.5,22.6,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",681
2017-04-02,2017-03-27,7.2,16.2,24.3,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",899
2017-04-03,2017-04-03,6.8,11.8,18.8,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",230
2017-04-04,2017-04-03,7.1,13.4,19.4,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",397
2017-04-05,2017-04-03,6.3,13.3,20.4,2.3,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",309
2017-04-06,2017-04-03,3.5,5.8,12.5,5,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",271
2017-04-07,2017-04-03,2.1,5.5,8,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",408
2017-04-08,2017-04-03,5.3,9.3,13.9,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",533
2017-04-09,2017-04-03,1.2,8.2,11.6,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",661
2017-04-10,2017-04-10,1.8,13,21.1,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",270
2017-04-11,2017-04-10,5.6,7.1,17.3,0.3,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",452
2017-04-12,2017-04-10,2.2,6,8,6.2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",322
2017-04-13,2017-04-10,5.8,7.7,11.1,1.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",280
2017-04-14,2017-04-10,4.4,6.7,9.7,0.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",481
2017-04-15,2017-04-10,5.3,8.3,11.4,1.9,0,"weekend",TRUE,"d","NSR Most Gdański CPR",588
2017-04-16,2017-04-10,2.6,4.3,9,0.4,0,"weekend",TRUE,"d","NSR Most Gdański CPR",747
2017-04-17,2017-04-17,-2.7,3.3,8.4,0,1.8,"roboczy",TRUE,"s","NSR Most Gdański CPR",262
2017-04-18,2017-04-17,0.1,3.1,5.4,0,0.1,"roboczy",FALSE,"s","NSR Most Gdański CPR",466
2017-04-19,2017-04-17,0.7,4.1,8.2,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",331
2017-04-20,2017-04-17,1.7,3.5,6.9,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",294
2017-04-21,2017-04-17,-2.6,6,10.1,1.5,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",519
2017-04-22,2017-04-17,5.4,7,10.1,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",750
2017-04-23,2017-04-17,1.6,4.8,10.2,0,0.6,"weekend",TRUE,"s","NSR Most Gdański CPR",958
2017-04-24,2017-04-24,1.5,5.8,9.9,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",289
2017-04-25,2017-04-24,4.8,11.1,18.6,3.5,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",529
2017-04-26,2017-04-24,4.7,5.5,11.1,5.7,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",388
2017-04-27,2017-04-24,3,4.9,6.8,6.2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",325
2017-04-28,2017-04-24,4.6,5.2,6.6,10.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",558
2017-04-29,2017-04-24,3.7,7,12,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",784
2017-04-30,2017-04-24,4,7,10.1,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",1017
2017-05-01,2017-05-01,5.4,9.7,13.9,0,0,"roboczy",TRUE,"s","NSR Most Gdański CPR",334
2017-05-02,2017-05-01,4.4,8.4,12.3,2.8,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",615
2017-05-03,2017-05-01,5.8,8.5,11.1,11.6,0,"roboczy",TRUE,"d","NSR Most Gdański CPR",401
2017-05-04,2017-05-01,9.8,12.5,17.1,7.3,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",358
2017-05-05,2017-05-01,11.1,15.9,20.8,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",634
2017-05-06,2017-05-01,14.2,17.5,24.3,1.9,0,"weekend",TRUE,"d","NSR Most Gdański CPR",896
2017-05-07,2017-05-01,9.6,12.2,16.8,9.7,0,"weekend",TRUE,"d","NSR Most Gdański CPR",1061
2017-05-08,2017-05-08,6,7.1,10.2,0.1,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",358
2017-05-09,2017-05-08,0.9,4.2,8.5,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",605
2017-05-10,2017-05-08,-2.2,5.6,11.3,1.2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",429
2017-05-11,2017-05-08,5.8,7.9,12.1,0.5,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",348
2017-05-12,2017-05-08,4.1,12.1,18.6,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",692
2017-05-13,2017-05-08,8.6,15,21,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",989
2017-05-14,2017-05-08,8,16.1,21.8,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",1204
2017-05-15,2017-05-15,8.9,15.4,20.2,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",378
2017-05-16,2017-05-15,12,16.4,21.1,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",649
2017-05-17,2017-05-15,8.5,16.2,22.1,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",460
2017-05-18,2017-05-15,10.8,18.3,24.2,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",410
2017-05-19,2017-05-15,12,19.5,25.4,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",794
2017-05-20,2017-05-15,12.7,20.4,27.1,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",1233
2017-05-21,2017-05-15,13.6,16.9,22.9,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",1410
2017-05-22,2017-05-22,9.5,16.6,21.8,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",417
2017-05-23,2017-05-22,12.8,18.1,23.5,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",795
2017-05-24,2017-05-22,10.4,13.7,19.2,10.8,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",536
2017-05-25,2017-05-22,10.1,15.5,21,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",451
2017-05-26,2017-05-22,10.2,15.5,21.2,2.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",860
2017-05-27,2017-05-22,10.7,16.8,21.9,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",1246
2017-05-28,2017-05-22,9.4,19.4,26.4,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",1718
2017-05-29,2017-05-29,13.9,21.5,27,0.1,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",504
2017-05-30,2017-05-29,14.1,20.6,26.1,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",956
2017-05-31,2017-05-29,18.7,20.1,22.7,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",542
2017-06-01,2017-05-29,11,14.1,20.4,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",471
2017-06-02,2017-05-29,9.5,16.2,21.6,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1008
2017-06-03,2017-05-29,7.9,14.8,20.6,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",1466
2017-06-04,2017-05-29,11.1,19.3,27.2,2.7,0,"weekend",TRUE,"d","NSR Most Gdański CPR",1871
2017-06-05,2017-06-05,14.3,17.4,21.8,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1156
2017-06-06,2017-06-05,12.1,19.3,25,0.8,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",834
2017-06-07,2017-06-05,14,18,21.4,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1337
2017-06-08,2017-06-05,7.8,16.3,21.4,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1507
2017-06-09,2017-06-05,10.4,18.9,25.1,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1821
2017-06-10,2017-06-05,12.8,19.3,26.8,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",2136
2017-06-11,2017-06-05,14.8,19.1,23.7,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",3713
2017-06-12,2017-06-12,13.9,18.1,26.2,10.2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",703
2017-06-13,2017-06-12,14.5,16.3,19,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",763
2017-06-14,2017-06-12,12.8,15.7,20.6,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",994
2017-06-15,2017-06-12,10.1,17.5,22.8,0,0,"roboczy",TRUE,"s","NSR Most Gdański CPR",4999
2017-06-16,2017-06-12,10.4,17.8,23.9,0.9,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",796
2017-06-17,2017-06-12,12.4,16.5,20.7,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",1589
2017-06-18,2017-06-12,11.9,18.9,24.1,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",3984
2017-06-19,2017-06-19,14.9,22.4,28.5,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1833
2017-06-20,2017-06-19,16.5,23.9,30.5,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1589
2017-06-21,2017-06-19,11.8,17.1,24.2,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1769
2017-06-22,2017-06-19,11.6,18.8,24.9,0.9,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1399
2017-06-23,2017-06-19,15.9,19.1,23,6.2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",407
2017-06-24,2017-06-19,16,19.1,22.6,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",1367
2017-06-25,2017-06-19,17.1,22,26.8,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",3496
2017-06-26,2017-06-26,16.9,18.6,25.7,3,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",950
2017-06-27,2017-06-26,9.6,18.6,25,28.9,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",2254
2017-06-28,2017-06-26,16.3,20.8,27.9,19,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",583
2017-06-29,2017-06-26,17.7,22.4,28.8,10.7,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1060
2017-06-30,2017-06-26,16,18.6,23.9,2.2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",513
2017-07-01,2017-06-26,13.1,18.4,24.1,2.6,0,"weekend",TRUE,"d","NSR Most Gdański CPR",2083
2017-07-02,2017-06-26,14.1,17.2,22.5,0.9,0,"weekend",TRUE,"d","NSR Most Gdański CPR",1419
2017-07-03,2017-07-03,13.9,16.4,20,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1323
2017-07-04,2017-07-03,9.7,15.2,20.2,1,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",896
2017-07-05,2017-07-03,10.3,14.2,19.5,1.1,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",874
2017-07-06,2017-07-03,8.6,16,21.6,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1678
2017-07-07,2017-07-03,9.7,18.6,23.7,0.9,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1579
2017-07-08,2017-07-03,15,19,23.3,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",2064
2017-07-09,2017-07-03,14,19.3,24.7,0.3,0,"weekend",TRUE,"d","NSR Most Gdański CPR",3721
2017-07-10,2017-07-10,14.5,22,30.2,0.1,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1188
2017-07-11,2017-07-10,17.9,20.5,26.5,9.1,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",952
2017-07-12,2017-07-10,15.1,20.3,26,10,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1701
2017-07-13,2017-07-10,14.1,17.1,22.2,7,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",777
2017-07-14,2017-07-10,9.8,16,20.7,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1614
2017-07-15,2017-07-10,12.8,17.1,21.3,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",1941
2017-07-16,2017-07-10,11.6,18.1,23.2,1,0,"weekend",TRUE,"d","NSR Most Gdański CPR",3257
2017-07-17,2017-07-17,14.6,17.7,22.4,0.3,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",950
2017-07-18,2017-07-17,13,18.1,23.1,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1943
2017-07-19,2017-07-17,12.5,20.8,26.5,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",2282
2017-07-20,2017-07-17,17.1,20.5,24.8,1.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1495
2017-07-21,2017-07-17,15,19.7,24.2,1.3,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",828
2017-07-22,2017-07-17,16.8,21.4,25.8,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",2755
2017-07-23,2017-07-17,16.4,20.4,27.7,7.9,0,"weekend",TRUE,"d","NSR Most Gdański CPR",1369
2017-07-24,2017-07-24,17.2,22.1,26.6,2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1920
2017-07-25,2017-07-24,17,18.8,24.3,7.2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",354
2017-07-26,2017-07-24,14.3,17.3,21.1,0.2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1133
2017-07-27,2017-07-24,12.6,18.9,25.3,0.9,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1816
2017-07-28,2017-07-24,15.3,18.2,23.7,34.1,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",700
2017-07-29,2017-07-24,12.8,18.6,24.3,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",2721
2017-07-30,2017-07-24,14.4,23.6,29.9,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",3245
2017-07-31,2017-07-31,18.4,25.3,31.6,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1801
2017-08-01,2017-07-31,20.1,27.4,34.3,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1782
2017-08-02,2017-07-31,21.7,24.4,30.3,2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1622
2017-08-03,2017-07-31,18.5,24.2,30.4,1,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1263
2017-08-04,2017-07-31,20.6,24.2,28.9,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1568
2017-08-05,2017-07-31,18.3,22.2,26.9,2.7,0,"weekend",TRUE,"d","NSR Most Gdański CPR",2657
2017-08-06,2017-07-31,17.5,20,23.4,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",2572
2017-08-07,2017-08-07,14.3,17.9,23,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1517
2017-08-08,2017-08-07,11.6,19.1,24.9,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1976
2017-08-09,2017-08-07,15.2,22.7,29.8,7.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1961
2017-08-10,2017-08-07,19.1,24.3,30.8,1.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1592
2017-08-11,2017-08-07,20.2,26.6,32.8,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1911
2017-08-12,2017-08-07,17.1,20.1,29.3,1.1,0,"weekend",TRUE,"d","NSR Most Gdański CPR",1493
2017-08-13,2017-08-07,13.1,17.1,22.5,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",3563
2017-08-14,2017-08-14,12.7,17.5,22.3,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",2719
2017-08-15,2017-08-14,12.4,18.7,24.1,0,0,"roboczy",TRUE,"s","NSR Most Gdański CPR",5482
2017-08-16,2017-08-14,13.7,21.3,28.3,0.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",2436
2017-08-17,2017-08-14,16.4,19.4,24.3,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1835
2017-08-18,2017-08-14,15.8,23.1,29.7,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",2373
2017-08-19,2017-08-14,16.6,19.7,26.8,7.4,0,"weekend",TRUE,"d","NSR Most Gdański CPR",1415
2017-08-20,2017-08-14,15,15.9,16.9,14.6,0,"weekend",TRUE,"d","NSR Most Gdański CPR",211
2017-08-21,2017-08-21,12,15,18.6,5.3,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1081
2017-08-22,2017-08-21,12.4,14.2,18.3,0.9,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",536
2017-08-23,2017-08-21,11.1,13.8,18.9,1.8,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",849
2017-08-24,2017-08-21,10.1,15.5,20.9,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",2177
2017-08-25,2017-08-21,11.2,17.8,23.6,0.1,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1685
2017-08-26,2017-08-21,11.9,18.6,24.1,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",4270
2017-08-27,2017-08-21,14.4,19.3,25.6,1.3,0,"weekend",TRUE,"d","NSR Most Gdański CPR",2757
2017-08-28,2017-08-28,12.5,15.4,20.9,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1314
2017-08-29,2017-08-28,9.7,15.9,21.3,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",2479
2017-08-30,2017-08-28,10.1,17.9,24.8,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",2650
2017-08-31,2017-08-28,13.1,20.8,28.5,0.2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",2943
2017-09-01,2017-08-28,16.1,17.5,23.7,9.3,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",767
2017-09-02,2017-08-28,13.1,13.6,16.3,1.4,0,"weekend",TRUE,"d","NSR Most Gdański CPR",434
2017-09-03,2017-08-28,11,13.1,15.5,4.3,0,"weekend",TRUE,"d","NSR Most Gdański CPR",810
2017-09-04,2017-09-04,12.3,13.4,15.4,7.5,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",471
2017-09-05,2017-09-04,12.4,14.9,17.9,1.4,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",768
2017-09-06,2017-09-04,14.3,14.9,17.2,9.4,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",357
2017-09-07,2017-09-04,12.2,13.4,15.1,4.4,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",257
2017-09-08,2017-09-04,11.1,14.8,19.4,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1100
2017-09-09,2017-09-04,12,17.5,23.7,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",3715
2017-09-10,2017-09-04,12.8,18.7,25,11.2,0,"weekend",TRUE,"d","NSR Most Gdański CPR",3787
2017-09-11,2017-09-11,14.9,18.6,23.2,13.8,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",768
2017-09-12,2017-09-11,13.1,15,20.8,2.7,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",412
2017-09-13,2017-09-11,12.1,15.8,18.8,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1208
2017-09-14,2017-09-11,14.1,15.9,19,2.6,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",670
2017-09-15,2017-09-11,10.4,12.4,15.2,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",822
2017-09-16,2017-09-11,8.9,12.8,17.1,0.3,0,"weekend",TRUE,"d","NSR Most Gdański CPR",1269
2017-09-17,2017-09-11,12.2,13.2,15,41.4,0,"weekend",TRUE,"d","NSR Most Gdański CPR",492
2017-09-18,2017-09-18,10.5,12.3,15.8,0.1,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",406
2017-09-19,2017-09-18,4.9,12.2,17.5,0.4,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",1403
2017-09-20,2017-09-18,11.4,11.9,14.3,4.3,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",252
2017-09-21,2017-09-18,10.5,11.5,12.1,5.5,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",238
2017-09-22,2017-09-18,11.6,13.3,15.3,4.9,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",440
2017-09-23,2017-09-18,13,14.7,18.4,0.4,0,"weekend",TRUE,"d","NSR Most Gdański CPR",1014
2017-09-24,2017-09-18,13.2,14.3,17.3,1.9,0,"weekend",TRUE,"d","NSR Most Gdański CPR",841
2017-09-25,2017-09-25,12.1,13.3,15.9,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",727
2017-09-26,2017-09-25,10.6,15,21,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1685
2017-09-27,2017-09-25,9.2,13.4,19.1,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1553
2017-09-28,2017-09-25,7.8,12.1,17.5,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",1325
2017-09-29,2017-09-25,4.5,10.4,16,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",980
2017-09-30,2017-09-25,4.8,10.3,15.8,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",1817
2017-10-01,2017-09-25,3.5,9.1,15,0,0,"weekend",TRUE,"s","NSR Most Gdański CPR",1852
2017-10-02,2017-10-02,2.9,9.9,16.9,8.8,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",988
2017-10-03,2017-10-02,9.4,10.9,12.3,5.5,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",146
2017-10-04,2017-10-02,9.8,11.5,14.1,4.3,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",528
2017-10-05,2017-10-02,7.1,9.3,12,15.2,0,"roboczy",FALSE,"d","NSR Most Gdański CPR",173
2017-10-06,2017-10-02,7.6,9.2,11.8,0,0,"roboczy",FALSE,"s","NSR Most Gdański CPR",427
2017-10-07,2017-10-02,7.4,9.5,12.1,0.4,0,"weekend",TRUE,"d","NSR Most Gdański CPR",564
